labels,text,expr_emo,prob_expr_emo,prob_max
joy,Its through trials that we grow amp mature so count it all as ,surprise,"[0.11032537, 0.2829604, 0.17691745, 0.020085676, 0.55087745, 0.7692153]",0.7692153
surprise,I can't wait to buy my mom something awesome. ,joy,"[0.011212044, 0.0016680141, 0.007010195, 0.99773175, 0.007652791, 0.9967469]",0.99773175
joy,About days till summer break. . . . . hurryup ,surprise,"[0.37536868, 0.051692687, 0.15822047, 0.5120737, 0.1103419, 0.85751325]",0.85751325
fear,Love turn into n hate turn into ,anger,"[0.8393338, 0.8354247, 0.64907795, 0.050916784, 0.78214043, 0.55836874]",0.8393338
sadness,  it's just a shame you don't realise how much the system drains you. auspol OMEL ,sadness,"[0.97187954, 0.9685707, 0.89194345, 0.010551923, 0.9889269, 0.9312011]",0.9889269
disgust,Im so bored in this class that im actually counting the dandruff on this boys head im getting him shampoo for christmas lol ,disgust,"[0.14842501, 0.9708444, 0.40171045, 0.068457074, 0.14824286, 0.84019023]",0.9708444
surprise,This is gonna be one weird champions league! Man u/c out! insane deserved. Only thing bad is that the epl is gnna get blaaah! ,surprise,"[0.99397606, 0.9899002, 0.9746489, 0.5946541, 0.59088486, 0.994649]",0.994649
joy,I have discovered the very pinnacle of human civilisation the Ocado iPad App. ,surprise,"[0.03959026, 0.0074103684, 0.02061845, 0.9588581, 0.021234248, 0.9834235]",0.9834235
surprise,I've fucked more black girls then white girls ,anger,"[0.97518796, 0.3189856, 0.051597264, 0.41774532, 0.31775838, 0.62865365]",0.97518796
sadness,"    QUEEEE? ? Chin! No lo recordaba, hagamos falta colectiva como en la escuela ☺ ",surprise,"[0.98320436, 0.97156817, 0.9629836, 0.117116086, 0.976239, 0.99247426]",0.99247426
joy,Ok gonna have to go into hibernation again! Well apart from visits to the library! Two massive essays for next week! Goodbye people! ( ,fear,"[0.8736321, 0.9705123, 0.9926443, 0.030548843, 0.99016297, 0.84813213]",0.9926443
joy,I'm ' quot that means decorating top of my Christmas tree. ,joy,"[0.011276426, 0.016152168, 0.02152654, 0.97486955, 0.030126799, 0.8970337]",0.97486955
joy,Heading back to work! ,surprise,"[0.81734335, 0.093995504, 0.22675087, 0.25811964, 0.17922036, 0.98614895]",0.98614895
surprise, quotwho are you wearingquot is Lame! ! I prefer quotare you wearing underwear? ? quot ! ! ,disgust,"[0.9938591, 0.9964719, 0.9680251, 0.022375965, 0.9938611, 0.9894861]",0.9964719
joy,So much homework to finish before th period. . . ,sadness,"[0.7228115, 0.47162876, 0.598758, 0.012359198, 0.86714435, 0.21829627]",0.86714435
surprise,Mums gonna kill me amp my sister when shes back from shopping saturday in here birthday ,fear,"[0.99372166, 0.9618009, 0.9970559, 0.060590487, 0.9702496, 0.73691696]",0.9970559
joy,"This Christmas I'm going to wake up amp straight away turn on  mistletoe, amazing. Then watch my family open their presents! ",joy,"[0.012289837, 0.01019883, 0.0131365685, 0.98421246, 0.025645219, 0.9820228]",0.98421246
surprise,"Times are tough, and sadly. . . . . . people change   life ",sadness,"[0.51135033, 0.946466, 0.98481107, 0.002916988, 0.9959549, 0.10572232]",0.9959549
joy," Relaxing Christmas days, presents, lovely food and of course giving Body shop gifts that everyone loves! ",joy,"[0.0067674303, 0.05645924, 0.019003524, 0.9919465, 0.014041389, 0.9406607]",0.9919465
joy,Its December amp XMas amp the BFs bday amp is in the Air  It's the most wonderful time of the year! Days ,joy,"[0.012741247, 0.0075799706, 0.025052346, 0.99353653, 0.010374133, 0.85983104]",0.99353653
joy,PEOPLE who DONT let others LAUGH/BE SILLY when its innocent fun shud read their BIBLE esp if they call themselves Christians LAUGHTER ,anger,"[0.98198074, 0.96255755, 0.15078823, 0.0609515, 0.107365936, 0.7529998]",0.98198074
fear,I'm the type of guy that when I fall for a chick I fall hard and that why I have a of falling ,joy,"[0.063868746, 0.019780016, 0.91897595, 0.97081596, 0.7851786, 0.9501166]",0.97081596
joy,Mommy Daughter White Christmas at the Orpheum) ,joy,"[0.016956687, 0.08906847, 0.1167457, 0.97367, 0.8967325, 0.9279789]",0.97367
joy,Brother is gone to black Friday sales. . wrestling in the morning. ,sadness,"[0.74451655, 0.7021373, 0.8462099, 0.21604612, 0.9649546, 0.896038]",0.9649546
joy,Just getting home from work only to mop the floors and clean some dog piss and then head right back to work. ,anger,"[0.98172957, 0.97442734, 0.96103144, 0.014476848, 0.97633344, 0.9022489]",0.98172957
joy, To vent about my life and Ronald Reagan. But I put Ronald Reagan behind me. I've moved on to George W. Bush. ,anger,"[0.99200153, 0.9702974, 0.7556963, 0.00993684, 0.9479979, 0.535707]",0.99200153
joy, you had to invite yourself! HA! it's the DCH student night out minusthetwats please come over b xmas- I'll make mocktails! ,surprise,"[0.3123572, 0.07690139, 0.11622142, 0.98082757, 0.07840748, 0.99633276]",0.99633276
sadness, I miss u more that a fat kid on a diet misses food ,sadness,"[0.94647884, 0.021185387, 0.7252387, 0.012339005, 0.9979255, 0.88193023]",0.9979255
joy, Will be waking up in hours. loveduckhunting)”/ up and at em. Lol good luck this morning! ! ,surprise,"[0.20741126, 0.10712385, 0.471654, 0.9703443, 0.039827496, 0.9857993]",0.9857993
joy,Na een uurtje spinning nog lekker met tegenwind naar huis gefietst. . ,surprise,"[0.76877385, 0.829101, 0.8030813, 0.6908864, 0.8058941, 0.86350846]",0.86350846
anger, just happenned to me five minutes ago when i was showing my mom a jacket online. . . it sold out ,surprise,"[0.770594, 0.78569573, 0.8677582, 0.08419056, 0.94939935, 0.96639097]",0.96639097
joy,Next on the list. . . . . a million dishes for my mum. ,surprise,"[0.27579862, 0.10637583, 0.74401075, 0.79595715, 0.82897806, 0.84387296]",0.84387296
joy,Sick like a dog. Doctors tomorrow ,sadness,"[0.7696055, 0.99086636, 0.9879268, 0.004345158, 0.99508107, 0.66055965]",0.99508107
surprise, remember that time you put that robins picture up karmasabitch ,anger,"[0.9895956, 0.92206, 0.5082926, 0.13456741, 0.7856802, 0.7166615]",0.9895956
sadness,What do I want for Christmas? Hmmm I want. . .  ! ! But I'd settle for a new computer since that's nearly impossible ( ,surprise,"[0.2366815, 0.16830519, 0.74582887, 0.9179101, 0.8592926, 0.97065026]",0.97065026
joy,"You know what I love about working in HR? Offering people jobs in one day and of them whooping, clapping and sometimes crying. ",joy,"[0.008462318, 0.0019876116, 0.11334521, 0.9927435, 0.032148357, 0.9209016]",0.9927435
surprise,My boss doesn't even know I'm working tonight. . . ,anger,"[0.96066046, 0.90592104, 0.95933735, 0.050553158, 0.9522923, 0.95688677]",0.96066046
anger,I have management issues. . . . still. . . after taking dem sucky ass classes times already smgdh ,disgust,"[0.9849166, 0.9897171, 0.9047629, 0.019231422, 0.98966485, 0.693188]",0.9897171
surprise, love you too rest up cuz i have a for you tonight ,joy,"[0.085358225, 0.07470228, 0.20797896, 0.94674003, 0.2366634, 0.9374418]",0.94674003
anger,I hate it when people are and then after their real comes out like are you kidding me? ,disgust,"[0.99625874, 0.9966859, 0.93495095, 0.0055650542, 0.9405338, 0.986402]",0.9966859
joy,Mums being pushed out of lancome by a loud Romanian gypsy family. ,anger,"[0.9851087, 0.9723953, 0.9809039, 0.023537511, 0.9802901, 0.8859492]",0.9851087
joy,"uni work all done, thank god, now to start my dissertation ",joy,"[0.028277285, 0.07087127, 0.097007826, 0.9962528, 0.049503647, 0.9942748]",0.9962528
joy,Break! Take a moment to think of something that makes you feel all warm amp fuzzy. Just sit back amp savor it. LJB ,joy,"[0.008471321, 0.0028360144, 0.016980955, 0.9865813, 0.011463576, 0.7640356]",0.9865813
joy,See and share this with us becomes alive with today. Lots of Discussion Threads have started in the Forum. ,surprise,"[0.63041395, 0.362169, 0.5366847, 0.7800619, 0.5413211, 0.7899065]",0.7899065
sadness,just look for the girl with the broken smile hurting ,sadness,"[0.80754036, 0.95884675, 0.94715095, 0.012659531, 0.99573046, 0.7742412]",0.99573046
joy,This is gonna be a long night ! ! Can't wait for this week to be over ) at least there is only days of school left ! ! ! ! ! MOTIVATION ,joy,"[0.14171949, 0.060043536, 0.07438694, 0.97799623, 0.105789445, 0.8755111]",0.97799623
surprise,My Grandma will have the best birthday ever tomorrow ! ! ,surprise,"[0.0645588, 0.024945518, 0.3841729, 0.99684995, 0.059981946, 0.99781954]",0.99781954
sadness,I just want to stay in bed all day tolazytomove ,sadness,"[0.07001474, 0.90887254, 0.8896677, 0.03684404, 0.9659697, 0.33642122]",0.9659697
sadness,On my new laptop! But my parents are taking it away until Christmas in a few ) -Summer ,surprise,"[0.9116225, 0.48115498, 0.98118687, 0.9544698, 0.987003, 0.9958677]",0.9958677
joy,Bedtime for this girl. Moving at a. m. ,sadness,"[0.06293396, 0.52245283, 0.5465193, 0.10210931, 0.90230006, 0.4860237]",0.90230006
joy,Now that thanksgiving is over here comes Christmas music ,joy,"[0.009530333, 0.014982203, 0.013763549, 0.49398345, 0.02614259, 0.22941321]",0.49398345
fear,"She Women share on of selling. We undersell our worth amp value. Leads to missed opportunities, limits sales amp forms a neg cycle. ",sadness,"[0.2920446, 0.30688706, 0.17369795, 0.11042648, 0.63610226, 0.3811401]",0.63610226
joy,"About go get my car from bob sight, then off to school ",fear,"[0.56572, 0.2937513, 0.7920643, 0.60728025, 0.5040448, 0.7757781]",0.7920643
joy,"Happy Tweet A deep breath brings with it everything you need - peace, clarity, joy and happiness. peace clarity ",joy,"[0.0012770534, 0.0015300397, 0.0014890876, 0.9847472, 0.0008402506, 0.3519934]",0.9847472
fear,"Eric Besson annonce des pertes quotimportantesquot pour Areva. C'est pas du plutonium, qu'ils ont perdu, au moins ? mutants ",sadness,"[0.96528995, 0.9544445, 0.7986686, 0.05112961, 0.9751364, 0.9394875]",0.9751364
joy,On too my bio homework amp essay ,surprise,"[0.18187933, 0.10285585, 0.2072378, 0.07646036, 0.31374213, 0.48710397]",0.48710397
joy,Bout to have a coaches meeting for football ,surprise,"[0.10748389, 0.05010039, 0.04773188, 0.55597025, 0.51110905, 0.6560279]",0.6560279
joy,Break! What is the silliest dance you've ever seen. Picture someone doing. You could even do that silly dance yourself! LJB ,surprise,"[0.58278793, 0.9632188, 0.6757435, 0.87937355, 0.6137725, 0.9731003]",0.9731003
surprise,Stupid law exam. . . in suds till the nd. . . blameitontheblonde crushed ,anger,"[0.9954259, 0.99454725, 0.9282926, 0.013027062, 0.98890185, 0.9018313]",0.9954259
joy,"“is not the absence of suffering, it is the presence of God. ”xA– Unknown (taken from  's blog ",sadness,"[0.7607775, 0.72457993, 0.9508148, 0.008359904, 0.9842165, 0.62918437]",0.9842165
joy,when your about to fall asleep and your phone goes off. . . ,fear,"[0.38673162, 0.4665582, 0.9170536, 0.0125173, 0.61184376, 0.8982066]",0.9170536
joy,Happy Joy Grateful Grateful Thankful Thankful Day! ) ,joy,"[0.001134162, 0.0016738262, 0.003336509, 0.9981475, 0.001098235, 0.12195338]",0.9981475
joy,"I often find myself laughing to myself, aloud. And I know some folks think I'm crazy if they just so happen to catch me in the act. ",joy,"[0.018404217, 0.012755416, 0.030535461, 0.951291, 0.024570819, 0.865987]",0.951291
sadness,came home today and was sad to see that you really werent here! / ,sadness,"[0.5015848, 0.99270284, 0.99372166, 0.0012222478, 0.99803144, 0.9907883]",0.99803144
joy,"Well exam done! Not confident at all but can't worry about it now, off to work for a couple of hours. . . ",surprise,"[0.9206749, 0.82761395, 0.9773857, 0.1009137, 0.91430223, 0.9796509]",0.9796509
joy,is in the air this HOLIDAY season! Plz tweet us RandomActsOfKindness u witness or did! We want to hear ur stories! ) ,joy,"[0.0029440776, 0.002170685, 0.0049479934, 0.99038637, 0.008009368, 0.5531353]",0.99038637
fear," not afraid of tomorrow, for I have seen yesterday and I love today less» ",sadness,"[0.1705943, 0.84627175, 0.16028969, 0.10595073, 0.9713817, 0.60019445]",0.9713817
surprise,Hope  is as excited for tomorrow as I am ,joy,"[0.00516804, 0.0067012254, 0.0032336097, 0.99501157, 0.00283442, 0.8118718]",0.99501157
joy,yaaaaaay! All trains on northern line are kaaaaaaak late. ,surprise,"[0.9921227, 0.93399197, 0.9731962, 0.9766019, 0.84209156, 0.99784553]",0.99784553
joy,"Is up this early why? ! ? ! Oh yeah, off to for a meeting! ! ! ",surprise,"[0.86055833, 0.345352, 0.8018248, 0.8865679, 0.5845774, 0.99814534]",0.99814534
sadness,Isa pa naman c MARK sa pinaka magaling sa sayang naman ang gwapo pa naman ni Mark ,sadness,"[0.7889618, 0.76710093, 0.8949886, 0.7309943, 0.96429735, 0.8975547]",0.96429735
joy,"all I do on Mondays is homework, well this Monday i get to do my homework and help Philip do his ",surprise,"[0.3874969, 0.16932851, 0.59830695, 0.8089717, 0.4595475, 0.8785852]",0.8785852
sadness,Praying for a family that is very near and dear to my heart! Their little baby was just born months premature. ,sadness,"[0.0055464497, 0.012265116, 0.8135575, 0.08138666, 0.9927458, 0.6311822]",0.9927458
anger,I kind of just have the need to bash my fucking head against a table right now. ,anger,"[0.9973997, 0.9927261, 0.9838951, 0.003213671, 0.9672697, 0.48062903]",0.9973997
joy,more miles till home ,sadness,"[0.22244862, 0.27453968, 0.6977103, 0.30621952, 0.8040433, 0.44065037]",0.8040433
joy,"Today has been so good. Finished a design final project, had Noodles AND Cold Stone, looked a Christmas lights and wrapped gifts. ",joy,"[0.0037616594, 0.0013232505, 0.0067078145, 0.9834638, 0.0010753082, 0.8120351]",0.9834638
fear,"Extreme can neither fight nor fly. xA-- William Shakespeare, quotThe Rape of Lucrecequot ",fear,"[0.73163575, 0.8903362, 0.952547, 0.04073536, 0.9165924, 0.8511038]",0.952547
sadness,Would like to do something good on a Friday night someonegivemeattention ,joy,"[0.0124600055, 0.009271403, 0.021977117, 0.925609, 0.025806043, 0.7563523]",0.925609
surprise,"Finally made it to East Dulwich. Bit of a trek, but cold lager and pizza to come. party ",joy,"[0.033769835, 0.011206876, 0.030128747, 0.98911744, 0.009025153, 0.924401]",0.98911744
fear,someone just bought . million dollars worth of + yr. US treasuries at $. mega spike ! they trust U. S. Treas ? ,surprise,"[0.81387365, 0.2633018, 0.7573814, 0.48159873, 0.448776, 0.9939942]",0.9939942
sadness,haven't been so discouraged and broken in awhile ,sadness,"[0.9456056, 0.9772017, 0.96707815, 0.0019213458, 0.9911157, 0.3940351]",0.9911157
joy," My Spawn has a cold/cough. Snot-filled days, and sleepless nights! ",fear,"[0.7227042, 0.8886268, 0.976479, 0.015887167, 0.9716787, 0.65183884]",0.976479
joy,"Yay, now I go get to work the shop for hours. ",joy,"[0.041380275, 0.02879986, 0.02898895, 0.99756503, 0.016124316, 0.9962135]",0.99756503
joy,ahh. . . . . . . . . . . . . . . tomorrow will be a long day ,sadness,"[0.9557929, 0.95324916, 0.9946827, 0.079630084, 0.9949161, 0.90327936]",0.9949161
surprise,"eindelijk in bed, net nog frieten en frikadel speciaal geverfd. morgen in het bakje plakken. ",fear,"[0.77587384, 0.94919, 0.98137546, 0.42757225, 0.95087534, 0.8740832]",0.98137546
surprise,Daniel Alfaros hero is Daddy yankee ,surprise,"[0.2587767, 0.08097442, 0.14000799, 0.7088894, 0.31772962, 0.8460607]",0.8460607
joy,This class is so boring omg. I normally would say I'm excited for the weekend but mine is going to consist of two papers and an exam. ,disgust,"[0.8059112, 0.98648167, 0.60058624, 0.039273214, 0.8734405, 0.12496007]",0.98648167
joy,Make your weekend one of thank-full-ness-fill yourself w/ amp send it out to all. Radiate amp appears. ,joy,"[0.0066621276, 0.0037900587, 0.006819904, 0.98391116, 0.009882095, 0.4567443]",0.98391116
joy,Time to freeze my ass off for more minutes ,fear,"[0.94239026, 0.98390424, 0.9899851, 0.01527607, 0.83894056, 0.50273615]",0.9899851
joy,just tweeted tupac lines reminded me how my step dad calls me tupac. . . ) ,sadness,"[0.8642198, 0.6909703, 0.7839928, 0.5323642, 0.86813194, 0.779054]",0.86813194
surprise, Ha! Maybe that's the good news they have for the artist. ,surprise,"[0.1272024, 0.14132252, 0.1657528, 0.9754681, 0.05935325, 0.99386203]",0.99386203
joy,"tomorrow morning, zumba class. . . let´s dance to tha music ",joy,"[0.031690408, 0.008198123, 0.06784245, 0.9654929, 0.030726021, 0.7793035]",0.9654929
sadness,"Llore, pero de risa   mi hermana no confia en mi, yo tanto q la quiero, pero palantemarikquot ",sadness,"[0.9614475, 0.5856531, 0.9406332, 0.080895714, 0.9894706, 0.9802076]",0.9894706
surprise,man he wanna b wit me not a we are a powercouple no would b able to STOP us we shine as ONE ,surprise,"[0.7511365, 0.05879724, 0.35414442, 0.7948204, 0.06163501, 0.93778133]",0.93778133
