labels,text,expr_emo,prob_expr_emo,prob_max
sadness,Don't let the of your Past or the Fear of your Future . Ruin the Happiness of your Present. Realshit ,fear,"[0.6709092, 0.6121189, 0.83681697, 0.5530348, 0.41206065, 0.61357754]",0.83681697
fear,Don't let the of your or the of your Future . Ruin the Happiness of your Present. Realshit ,fear,"[0.8615261, 0.75909877, 0.87006146, 0.71016747, 0.3498619, 0.8101985]",0.87006146
anger,Do we really hafta wait another year for part ? Woooow. . Bullshit ,anger,"[0.99431866, 0.99304706, 0.9777762, 0.26681873, 0.9656492, 0.9936666]",0.99431866
sadness,O I have unauthorized access to my Ave Maria College emials officallygone ,anger,"[0.97991264, 0.978562, 0.92580277, 0.019829052, 0.9792684, 0.9712957]",0.97991264
sadness, there has been no snow. . This snow dance does not work '( ,sadness,"[0.9723943, 0.9772574, 0.924512, 0.06057077, 0.9800394, 0.9686515]",0.9800394
sadness,What happen to society? People do the worst things just to see someone fall in pieces or even die. How could you be so heartless ? ,disgust,"[0.99005884, 0.99603075, 0.9427688, 0.0009894025, 0.9440911, 0.98188066]",0.99603075
fear,Qu Is CIO fear of real and justified or just an excuse? sm ,fear,"[0.67021275, 0.41075665, 0.9648323, 0.00020337908, 0.27182722, 0.7924382]",0.9648323
surprise,not gone lie i thought unc had a chance to go undefeated or at least only lose to duke. ! surprise collegebasketballatitsfinest ,surprise,"[0.9551535, 0.7624864, 0.8118874, 0.46765366, 0.93289596, 0.9936633]",0.9936633
joy,So i let these girls go amp got in touch with god! in my heart ,joy,"[0.81700367, 0.73191637, 0.3423373, 0.9675868, 0.956002, 0.8524387]",0.9675868
sadness,Everyone is saying how their full and ate too much. I HAVEN'T GOTTEN ANY FOOD YET! ! ! ! ! ! ,surprise,"[0.95306265, 0.760294, 0.7749507, 0.17897499, 0.9081104, 0.9565615]",0.9565615
fear,"Our deepest is not that we are inadequate, but that we are powerful beyond measure. ",surprise,"[0.17874432, 0.025464492, 0.03625104, 0.6002661, 0.13479497, 0.7586914]",0.7586914
joy,sooo the maid decides to use my shampoo n fill the bottle up with water afterwards. smh -_- ,anger,"[0.99677676, 0.9965545, 0.9626336, 0.001656357, 0.9948885, 0.9909663]",0.99677676
surprise,  Tea Party does badly after yrs of the msm calling them bigots and racists (anti-semitic ows'ers are praised) ,disgust,"[0.9728195, 0.9763125, 0.8782496, 0.0009270165, 0.9554001, 0.8731356]",0.9763125
sadness,Wait. . . Once Upon a Time isn't on this week? ,surprise,"[0.8498588, 0.6629027, 0.87853014, 0.040675115, 0.96063566, 0.9865406]",0.9865406
joy,"Therefore, my brethren dearly beloved and longed for, my and crown, so stand fast in the Lord, my dearly beloved. ",joy,"[0.0584434, 0.027833765, 0.36465973, 0.90349996, 0.54267377, 0.31034398]",0.90349996
surprise,Wel een weekje later maar toch een gezellig sinterklaasavondje met de familie ,sadness,"[0.63693154, 0.31391007, 0.64316815, 0.914992, 0.9172417, 0.8499272]",0.9172417
joy,My Gma Never Says Ginger Ale She Just Says Ale -__- ,sadness,"[0.83733135, 0.70738053, 0.85274607, 0.61986613, 0.96199954, 0.9441862]",0.96199954
joy,When youre there for long it is a joy huh( RT  Just learnt how to read Thai ,joy,"[0.00060956425, 0.0004983152, 0.0005972127, 0.9928186, 0.0005388678, 0.8920307]",0.9928186
sadness,my mom asked me if cole caught a deer this year. . . mom you kill deer. . . ,surprise,"[0.82724375, 0.7484413, 0.8853013, 0.09124768, 0.86828756, 0.9455002]",0.9455002
disgust,Way to blow a goal lead Devils. ,disgust,"[0.98318416, 0.9949921, 0.92473245, 0.0004313117, 0.98209065, 0.98567605]",0.9949921
joy,Fucking late for work ,anger,"[0.9948447, 0.9946144, 0.934071, 0.0001775449, 0.9116353, 0.98871964]",0.9948447
disgust,"you got all them extra piercings, started acting dumber and pulled out that cigarette ",disgust,"[0.9838129, 0.992006, 0.8436426, 0.00030374216, 0.917106, 0.9866065]",0.992006
surprise,Genieten met de hele fam gedicht en een geweldige surprise voor mij door broerlief! Mijn iPhone van hout ,surprise,"[0.81029326, 0.5519507, 0.79411924, 0.9917972, 0.7144677, 0.99703526]",0.99703526
joy,"Wanna curl up and stay in my bed. But no, softball owns my life. ",anger,"[0.9801794, 0.9366255, 0.9592994, 0.0063939956, 0.9783322, 0.90009534]",0.9801794
sadness,"Of course,the one weekend I have to spend writing an important paper,there's an ASU game and,more importantly,Harry Potter Weekend. ",surprise,"[0.9235031, 0.7889458, 0.5652757, 0.324865, 0.87843466, 0.92920035]",0.92920035
fear, ho ho ! Quel avatar ! La je ne fais pas de bisous ,surprise,"[0.9919641, 0.99173623, 0.9658878, 0.98112595, 0.95932376, 0.99308664]",0.99308664
anger,NCIS I love you. . . But do you have to cut to commercials every time something cool is about to happen? ,joy,"[0.90944195, 0.075830124, 0.37140107, 0.98257107, 0.52561945, 0.85681456]",0.98257107
joy,I am having the best day possibly ever! I wont let anything steal my ,joy,"[0.0035648933, 0.00030911335, 0.00072263874, 0.9955686, 0.00018325784, 0.40936983]",0.9955686
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.49340895, 0.4928182, 0.016352555, 0.28562215, 0.9710576, 0.24900669]",0.9710576
surprise,Why will u be able to find an iQ in select Cineplex theatres next week? You'll have to follow to find out. nextweek  ,surprise,"[0.7202769, 0.33005244, 0.7624874, 0.025413105, 0.5649008, 0.9596253]",0.9596253
sadness,"  We have to forget the word '' '' and remove it from our lives,ok? )lt we have to be happy not sad! ",surprise,"[0.27393132, 0.45537767, 0.36822203, 0.5140237, 0.16679679, 0.7251653]",0.7251653
fear, they have Social Media promote themselves! (don't need us) amp WE ARE too! -I can't live in amp deny WHO AM! ,anger,"[0.9836716, 0.8344612, 0.5184458, 0.6618638, 0.19942024, 0.77555376]",0.9836716
joy, to me is wrapping all of my babies Christmas presents as its his st Christmas this year. SO excited x ,joy,"[0.11842646, 0.0036406883, 0.024261352, 0.98812824, 0.0011823395, 0.81679946]",0.98812824
sadness,Recall on my Woodys drinks. Gotta give away my stash ,sadness,"[0.91712004, 0.912888, 0.8987418, 0.057064597, 0.9621521, 0.9012259]",0.9621521
joy,We Have A Crystal Vanity In The Guest Room ampamp Gma Still Don't Trust Me Alone In The Room ,fear,"[0.9756414, 0.95289445, 0.994561, 0.011749084, 0.96967006, 0.9511591]",0.994561
fear, This may be true of but there are often very good reasons for people to feel based on hard evidence of real danger ,fear,"[0.8411008, 0.50660837, 0.9643017, 0.0012350373, 0.85029584, 0.75064164]",0.9643017
anger,"Feel like I've been smacked in the face by Enda et al. I could man up if this was it, my limit, the last push. But it's not. ",anger,"[0.9889515, 0.9845717, 0.97116446, 0.0017943274, 0.975273, 0.9637327]",0.9889515
surprise,A Lot Of People Think I'm Mixed Or White But I'm % ( ,surprise,"[0.5216226, 0.25352556, 0.5931816, 0.015802277, 0.6970424, 0.971229]",0.971229
sadness,I wish I could stay up for the tweetathon but I have work in the morning ( ,sadness,"[0.76413035, 0.5290991, 0.63292253, 0.099095576, 0.90656, 0.7571229]",0.90656
joy,". . ensure that the future, which wil present itself only as the can b a direct reflection of r TrueNature(Wholeness) ",surprise,"[0.041359935, 0.02209569, 0.077540554, 0.09316468, 0.09613402, 0.18400672]",0.18400672
surprise,Dog food doesn't taste like food at all! ,disgust,"[0.9868579, 0.995034, 0.9277933, 0.009880966, 0.9512846, 0.99119425]",0.995034
disgust,quotThe awkward moment when you have a little crush on Mr. Bissquot hes. . . . . . ,surprise,"[0.0012840042, 0.0017204916, 0.06203816, 0.003165245, 0.14785166, 0.89714366]",0.89714366
sadness," haha I actually dont mind it, so half sarcasm. Playtime soon? End the ",surprise,"[0.0025261345, 0.0013118403, 0.00173283, 0.0019603437, 0.0086689275, 0.64841324]",0.64841324
joy,"The Second I Walk In The Whole Room Gets Still,. I Don't Know How To Say This But I'm Kind Of A Big Deal ",surprise,"[0.9445634, 0.48354453, 0.9803523, 0.011204678, 0.93402946, 0.9947876]",0.9947876
joy,Have a funny feeling its gonna be a shitty day ,sadness,"[0.96909887, 0.97256595, 0.9815005, 0.00019371143, 0.9899418, 0.98157376]",0.9899418
surprise,I invited my girl to my sister  birthday party. . . hope she don't get mad LMAO! ,surprise,"[0.18564902, 0.017076125, 0.8971329, 0.8630842, 0.298709, 0.9652057]",0.9652057
sadness,"Woke up craving warm, gooey chocolate chip cookies. Alas. . . there are none to be had. ",sadness,"[0.86024934, 0.8085996, 0.7640058, 0.09617077, 0.9728625, 0.96792775]",0.9728625
joy,Jesus teach us how to pray. luke ,surprise,"[0.0009102668, 0.0024488159, 0.002963815, 0.030033227, 0.019806242, 0.46928447]",0.46928447
fear,Mise à jour . . sur mon Galaxy S. ,joy,"[0.3477923, 0.28870973, 0.5742304, 0.95747, 0.6995137, 0.8503497]",0.95747
joy,Yay snow. . . Now I get to stand outside defrosting my car every morning in the freezing cold. ,joy,"[0.3749465, 0.0062363544, 0.047576405, 0.99371594, 0.0023821092, 0.89863646]",0.99371594
fear,I am filled with dread anytime they give background info on my Top Chef fantasy players. ,fear,"[0.95606935, 0.99508274, 0.9974927, 0.00022110606, 0.9839335, 0.13831587]",0.9974927
sadness,people who dont even watch or like college basketball wishing for duke to lose. . . ,disgust,"[0.98568314, 0.99190056, 0.9146966, 0.0003889899, 0.98405796, 0.92803895]",0.99190056
sadness,I miss my college friends. ,sadness,"[0.095537335, 0.0466057, 0.03142721, 0.0018497452, 0.9935895, 0.67574304]",0.9935895
joy, Love all of the articles about Autism. We have a yr. old son who has autism and he's a huge blessing in our household! ,joy,"[0.029078167, 0.0008057381, 0.009898381, 0.7835992, 0.005721923, 0.64389]",0.7835992
joy,Hour and a half drive to clear my head practice ,sadness,"[0.40397644, 0.34500307, 0.46899363, 0.0021524008, 0.7583703, 0.45994627]",0.7583703
surprise,"Yes, ik heb twee klaar, nu nog een ",surprise,"[0.9719882, 0.9018042, 0.95754486, 0.9763265, 0.97444373, 0.9821082]",0.9821082
fear,eu sou a melhor da melhor do mundo em dar tiradas em mim mesmo. kkk' ,joy,"[0.49558783, 0.0060732383, 0.0129085835, 0.9966342, 0.011526052, 0.65473884]",0.9966342
anger,"Lousy pay slip, shitty system at work christmas will be shit ",disgust,"[0.9917964, 0.99712026, 0.98688126, 0.00012265013, 0.9957652, 0.48564547]",0.99712026
disgust,Maybe one day I'll be able to watch Breaking Dawn with my eyes open the whole time. ,surprise,"[0.8363756, 0.7607527, 0.78663254, 0.2794615, 0.8569599, 0.9099786]",0.9099786
fear, lo gak takut pembunuh! Yang lo takutin adalah hobinya dia kalo lagi bete. . ,surprise,"[0.9792986, 0.95891297, 0.9541844, 0.9465649, 0.9817426, 0.9849659]",0.9849659
joy,time to do minute abs. . ,surprise,"[0.08078579, 0.018775087, 0.06767662, 0.2351243, 0.045460608, 0.38386166]",0.38386166
joy,"In other news today should be pretty decent, running a squash league this morning, presentation in the afternoon and gig in the evening ",joy,"[0.001545167, 0.0016034982, 0.0197106, 0.36065647, 0.0037502903, 0.14237061]",0.36065647
joy,I love you and I lift my voice. To You. Oh my soul. Take my King. In what You hear. May it be a sweet sweet ,joy,"[0.00093445054, 0.00050619594, 0.008517864, 0.94942, 0.008508081, 0.37580794]",0.94942
sadness, ah! That would happen to you! ! And can't believe you go home when we go back ,surprise,"[0.9963058, 0.9956117, 0.99535733, 0.52111065, 0.9875299, 0.9979778]",0.9979778
joy,Presentation evening at school ,surprise,"[0.25221723, 0.15811826, 0.22221714, 0.46921557, 0.3069961, 0.54019034]",0.54019034
surprise,Ben aan het maken. Spectaculair! Maak er morgen wel een foto van. Is nu nog geheim! Full color printer is erg handig. . . ,surprise,"[0.7009859, 0.28387275, 0.44453335, 0.9121152, 0.25860956, 0.9278551]",0.9278551
fear," Et alors? quotTant qu'on a pas vendu on a pas perduquot, c'est ça que pense la CDD? ",surprise,"[0.982359, 0.96910805, 0.9698823, 0.023225056, 0.98351467, 0.99547845]",0.99547845
disgust,If I never had to see that couple of virgin diaries kiss again I would be the happiest person alive ,disgust,"[0.9656323, 0.99010974, 0.35902837, 0.65720373, 0.7127159, 0.8422632]",0.99010974
joy,school rings to say that Phoebe wont be back till . am this morning! Delayed by traffic leaving Brussels and missed ferry slot ,surprise,"[0.7836362, 0.72683966, 0.84453046, 0.0275278, 0.88768125, 0.92413455]",0.92413455
disgust,Guys that are married amp still act like they single me ,anger,"[0.96442866, 0.9276236, 0.5785574, 0.00024351943, 0.4851494, 0.8468816]",0.96442866
anger,when the person you like has there friend yell at you for them. ,anger,"[0.9040092, 0.7026337, 0.77537453, 0.28927913, 0.8676811, 0.8131692]",0.9040092
joy,"Going to bed, ACT in the morning. ",surprise,"[0.85368216, 0.8723592, 0.89624417, 0.4326615, 0.8960369, 0.93096364]",0.93096364
sadness,Very sad segment on homeless families on Minutes tonight. tears ,sadness,"[0.0033704273, 0.97170085, 0.25112405, 0.00024398798, 0.9964084, 0.7327198]",0.9964084
surprise,cant wait for my tonight from oomf. . . said expect the unexpected -this should be interesting. ,surprise,"[0.61478066, 0.03213612, 0.6785793, 0.95858705, 0.032853536, 0.9909067]",0.9909067
joy,mid term review in every single class. ,disgust,"[0.3027016, 0.42501298, 0.40815547, 0.031143555, 0.3624735, 0.401129]",0.42501298
fear,- The Path of Totality reminds me of Factory's Remanufacture. Moshpit worthy! ,fear,"[0.9701269, 0.95638674, 0.9770085, 0.0037318037, 0.84135836, 0.7647192]",0.9770085
sadness, dude I saw you at west town on black Friday but you didn't wave ,anger,"[0.96853024, 0.9471324, 0.7798992, 0.003371124, 0.96642315, 0.96700144]",0.96853024
fear,I wished you were with me last night. . That thunder storm was too loud and scary. . . ,sadness,"[0.97041386, 0.86471456, 0.9858202, 0.001967667, 0.99288756, 0.88483965]",0.99288756
joy,Trey Funny As Shit For Real ,surprise,"[0.0018111065, 0.0006443291, 0.00037111167, 0.67129606, 0.00026307374, 0.90214306]",0.90214306
joy,I love Christmas Music! Just gets me in the Holiday spirit) tistheseason ,joy,"[0.0001853162, 0.00017262998, 0.000474807, 0.9865392, 0.00045490786, 0.04769518]",0.9865392
disgust,Eww hair stuck on bathroom stall with split ends! ! ! ,disgust,"[0.95997655, 0.99824715, 0.9344926, 0.0002724719, 0.96053207, 0.97358036]",0.99824715
disgust,Ugh need to drop oomf she's simply a waste of space ,disgust,"[0.99762875, 0.99869376, 0.8485174, 0.00033902776, 0.9864727, 0.8262478]",0.99869376
surprise,Ik loop vast op mn omdat ik t juiste materiaal niet heb om verder te kunnen jammer ,anger,"[0.9643395, 0.86504084, 0.9271152, 0.338958, 0.92707056, 0.9611028]",0.9643395
surprise,Classes Start Today It Has Been A Great Break Thanks To You. . . xA~FDU ENT. ~ ,joy,"[0.0061443844, 0.014740176, 0.27089015, 0.976074, 0.053335298, 0.78985316]",0.976074
sadness,LOOOOL! RT  Remove all the vowels from 'female' and you're left with FML. ,disgust,"[0.9778457, 0.98005736, 0.80857193, 0.9433603, 0.94842184, 0.97824347]",0.98005736
sadness,I think it was a hard jobs for my favourite team(portugal) to through a group stages. ,sadness,"[0.7393756, 0.41710058, 0.8312271, 0.0018863148, 0.96423495, 0.963991]",0.96423495
surprise,ben nog even ver als net met ,disgust,"[0.97045803, 0.9910753, 0.9570099, 0.94355536, 0.98604196, 0.99087954]",0.9910753
joy," sitting by the fire, with my family, all cosy watching Christmas films. The simple things! ",joy,"[0.2371496, 0.28709128, 0.387735, 0.98336536, 0.38149375, 0.87742025]",0.98336536
anger,"are having towards everyone reaching success, I don't give a damn with what you haters say yet I'll send you all ma love ",joy,"[0.008387756, 0.009370242, 0.0016030709, 0.96908456, 0.0025767058, 0.37731078]",0.96908456
anger,"Shut the fuck up, go hang round with your year old pals jsjsjsbnjdosbsis ",anger,"[0.9975925, 0.99612087, 0.9394384, 0.041241094, 0.9116535, 0.812395]",0.9975925
surprise,judges made the right choice. Didn't think they were going to do it. Johnny prepared three nice courses. foodnetwork ,surprise,"[0.12455984, 0.013517771, 0.23813675, 0.5519213, 0.23351827, 0.9223656]",0.9223656
surprise," Verschoven naar andere datum,komt eigenlijk wel goed uit,bezig met planning verjaardagsfeest zoon die wordt ) ",surprise,"[0.47221702, 0.08794792, 0.519227, 0.34911597, 0.39077643, 0.775467]",0.775467
sadness, I thought the hashtag was quotChristmas Vacationquot and I was hoping a funny photo of Clark Griswold ,joy,"[0.06037243, 0.008791093, 0.017743645, 0.7593001, 0.029932013, 0.7429418]",0.7593001
