labels,text,expr_emo,prob_expr_emo,prob_max
sadness,Don't let the of your Past or the Fear of your Future . Ruin the Happiness of your Present. Realshit ,disgust,"[0.8045859, 0.9479114, 0.13644496, 0.53558743, 0.069967836, 0.82093084]",0.9479114
fear,Don't let the of your or the of your Future . Ruin the Happiness of your Present. Realshit ,disgust,"[0.8452114, 0.9596934, 0.49741912, 0.66886425, 0.13165824, 0.80568]",0.9596934
anger,Do we really hafta wait another year for part ? Woooow. . Bullshit ,disgust,"[0.98986477, 0.992763, 0.9758297, 0.005879524, 0.9922231, 0.9870308]",0.992763
sadness,O I have unauthorized access to my Ave Maria College emials officallygone ,anger,"[0.86417234, 0.53638685, 0.75462234, 0.0010911615, 0.56356937, 0.8374002]",0.86417234
sadness, there has been no snow. . This snow dance does not work '( ,surprise,"[0.38483036, 0.6541232, 0.57768977, 0.018319983, 0.869319, 0.9308148]",0.9308148
sadness,What happen to society? People do the worst things just to see someone fall in pieces or even die. How could you be so heartless ? ,surprise,"[0.96479344, 0.9855904, 0.9241975, 0.0012129269, 0.9847178, 0.9865133]",0.9865133
fear,Qu Is CIO fear of real and justified or just an excuse? sm ,fear,"[0.15952326, 0.39613172, 0.9437255, 0.0011347359, 0.26814395, 0.6635145]",0.9437255
surprise,not gone lie i thought unc had a chance to go undefeated or at least only lose to duke. ! surprise collegebasketballatitsfinest ,surprise,"[0.3941808, 0.008080018, 0.06616895, 0.7377654, 0.012679477, 0.9981135]",0.9981135
joy,So i let these girls go amp got in touch with god! in my heart ,surprise,"[0.27919, 0.21780577, 0.48026398, 0.85886663, 0.8271125, 0.94031495]",0.94031495
sadness,Everyone is saying how their full and ate too much. I HAVEN'T GOTTEN ANY FOOD YET! ! ! ! ! ! ,surprise,"[0.9633275, 0.9126653, 0.85912806, 0.05063378, 0.9435158, 0.9939674]",0.9939674
fear,"Our deepest is not that we are inadequate, but that we are powerful beyond measure. ",surprise,"[0.01406333, 0.0022973567, 0.008574667, 0.25604224, 0.020132672, 0.6413807]",0.6413807
joy,sooo the maid decides to use my shampoo n fill the bottle up with water afterwards. smh -_- ,disgust,"[0.9836224, 0.99077225, 0.43163252, 0.000858287, 0.9880789, 0.9514519]",0.99077225
surprise,  Tea Party does badly after yrs of the msm calling them bigots and racists (anti-semitic ows'ers are praised) ,surprise,"[0.4678322, 0.3772266, 0.1836308, 0.0015397356, 0.33143204, 0.6155572]",0.6155572
sadness,Wait. . . Once Upon a Time isn't on this week? ,surprise,"[0.3113787, 0.23575875, 0.5976258, 0.0041109775, 0.7486342, 0.99689853]",0.99689853
joy,"Therefore, my brethren dearly beloved and longed for, my and crown, so stand fast in the Lord, my dearly beloved. ",joy,"[0.04406536, 0.0014022685, 0.688309, 0.955296, 0.39352787, 0.36042926]",0.955296
surprise,Wel een weekje later maar toch een gezellig sinterklaasavondje met de familie ,sadness,"[0.9456145, 0.95479226, 0.90817255, 0.24581645, 0.9854036, 0.97970814]",0.9854036
joy,My Gma Never Says Ginger Ale She Just Says Ale -__- ,surprise,"[0.7557798, 0.60532355, 0.5700441, 0.016643003, 0.8590355, 0.9705019]",0.9705019
joy,When youre there for long it is a joy huh( RT  Just learnt how to read Thai ,joy,"[0.007965042, 0.0003339642, 0.0029184003, 0.9624334, 0.001013388, 0.77618647]",0.9624334
sadness,my mom asked me if cole caught a deer this year. . . mom you kill deer. . . ,surprise,"[0.719059, 0.3576886, 0.3245617, 0.042686496, 0.18063538, 0.87267566]",0.87267566
disgust,Way to blow a goal lead Devils. ,surprise,"[0.96961075, 0.9727418, 0.7084209, 0.0035068712, 0.9241792, 0.9825294]",0.9825294
joy,Fucking late for work ,disgust,"[0.99504036, 0.99653155, 0.6505058, 0.0010723645, 0.40870157, 0.9117285]",0.99653155
disgust,"you got all them extra piercings, started acting dumber and pulled out that cigarette ",anger,"[0.904379, 0.7919062, 0.6358762, 0.004646127, 0.55000883, 0.72214675]",0.904379
surprise,Genieten met de hele fam gedicht en een geweldige surprise voor mij door broerlief! Mijn iPhone van hout ,surprise,"[0.037509207, 0.003136365, 0.06311572, 0.9750333, 0.0037938121, 0.9923879]",0.9923879
joy,"Wanna curl up and stay in my bed. But no, softball owns my life. ",sadness,"[0.9048525, 0.8884272, 0.62728995, 0.00465325, 0.9709663, 0.8880182]",0.9709663
sadness,"Of course,the one weekend I have to spend writing an important paper,there's an ASU game and,more importantly,Harry Potter Weekend. ",surprise,"[0.8132485, 0.8485613, 0.5423886, 0.029098151, 0.8565482, 0.9586895]",0.9586895
fear, ho ho ! Quel avatar ! La je ne fais pas de bisous ,surprise,"[0.898042, 0.93722016, 0.6280834, 0.89637077, 0.37355286, 0.9961599]",0.9961599
anger,NCIS I love you. . . But do you have to cut to commercials every time something cool is about to happen? ,anger,"[0.9714627, 0.8813174, 0.018315317, 0.7995038, 0.3159514, 0.45560756]",0.9714627
joy,I am having the best day possibly ever! I wont let anything steal my ,joy,"[0.0024791488, 0.00064265035, 0.001097802, 0.99748343, 0.000587407, 0.31293598]",0.99748343
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",disgust,"[0.2085577, 0.7987337, 0.008064494, 0.05392823, 0.21166602, 0.082556754]",0.7987337
surprise,Why will u be able to find an iQ in select Cineplex theatres next week? You'll have to follow to find out. nextweek  ,surprise,"[0.22558413, 0.071115114, 0.13358033, 0.058784183, 0.15050174, 0.9644657]",0.9644657
sadness,"  We have to forget the word '' '' and remove it from our lives,ok? )lt we have to be happy not sad! ",sadness,"[0.26398116, 0.6898718, 0.39484784, 0.20208661, 0.752249, 0.46280336]",0.752249
fear, they have Social Media promote themselves! (don't need us) amp WE ARE too! -I can't live in amp deny WHO AM! ,anger,"[0.84814143, 0.10752178, 0.052273866, 0.018774787, 0.09811006, 0.6703615]",0.84814143
joy, to me is wrapping all of my babies Christmas presents as its his st Christmas this year. SO excited x ,joy,"[0.0036435768, 0.0007117796, 0.0011457256, 0.99634176, 0.00054360175, 0.5049707]",0.99634176
sadness,Recall on my Woodys drinks. Gotta give away my stash ,disgust,"[0.672185, 0.86865723, 0.4745952, 0.006292657, 0.72811633, 0.62706506]",0.86865723
joy,We Have A Crystal Vanity In The Guest Room ampamp Gma Still Don't Trust Me Alone In The Room ,fear,"[0.7948298, 0.51587456, 0.992466, 0.01063011, 0.49661693, 0.72891676]",0.992466
fear, This may be true of but there are often very good reasons for people to feel based on hard evidence of real danger ,fear,"[0.5042692, 0.26437715, 0.89157957, 0.0023032047, 0.3825621, 0.4828554]",0.89157957
anger,"Feel like I've been smacked in the face by Enda et al. I could man up if this was it, my limit, the last push. But it's not. ",surprise,"[0.9433337, 0.77505845, 0.9626921, 0.0022554467, 0.9353907, 0.9903504]",0.9903504
surprise,A Lot Of People Think I'm Mixed Or White But I'm % ( ,surprise,"[0.625692, 0.12524533, 0.3082543, 0.14525379, 0.51493496, 0.9421225]",0.9421225
sadness,I wish I could stay up for the tweetathon but I have work in the morning ( ,sadness,"[0.29291633, 0.030175043, 0.12905674, 0.02207482, 0.9931912, 0.50959665]",0.9931912
joy,". . ensure that the future, which wil present itself only as the can b a direct reflection of r TrueNature(Wholeness) ",surprise,"[0.036623232, 0.0055755796, 0.01988833, 0.032376435, 0.035322934, 0.2865845]",0.2865845
surprise,Dog food doesn't taste like food at all! ,surprise,"[0.82872874, 0.9878561, 0.40464583, 0.045988, 0.79761857, 0.9937505]",0.9937505
disgust,quotThe awkward moment when you have a little crush on Mr. Bissquot hes. . . . . . ,surprise,"[0.008116959, 0.0028386116, 0.27545518, 0.0031191986, 0.2573228, 0.94126445]",0.94126445
sadness," haha I actually dont mind it, so half sarcasm. Playtime soon? End the ",surprise,"[0.0022137086, 0.001113786, 0.0018031735, 0.032154724, 0.0009219311, 0.05499716]",0.05499716
joy,"The Second I Walk In The Whole Room Gets Still,. I Don't Know How To Say This But I'm Kind Of A Big Deal ",surprise,"[0.36589006, 0.037353653, 0.8990805, 0.15029356, 0.03564518, 0.98667043]",0.98667043
joy,Have a funny feeling its gonna be a shitty day ,sadness,"[0.89057887, 0.9780725, 0.97088, 0.0012249046, 0.9957837, 0.8941875]",0.9957837
surprise,I invited my girl to my sister  birthday party. . . hope she don't get mad LMAO! ,fear,"[0.51564723, 0.025234267, 0.8683916, 0.15137057, 0.0017031466, 0.658511]",0.8683916
sadness,"Woke up craving warm, gooey chocolate chip cookies. Alas. . . there are none to be had. ",sadness,"[0.5296738, 0.1547708, 0.20044564, 0.0014697983, 0.9972299, 0.98232955]",0.9972299
joy,Jesus teach us how to pray. luke ,surprise,"[0.008645984, 0.0059507648, 0.05658212, 0.26217014, 0.09513424, 0.6460187]",0.6460187
fear,Mise à jour . . sur mon Galaxy S. ,surprise,"[0.5244015, 0.69715214, 0.7801847, 0.90471226, 0.9054614, 0.979393]",0.979393
joy,Yay snow. . . Now I get to stand outside defrosting my car every morning in the freezing cold. ,joy,"[0.20617734, 0.014568702, 0.015993133, 0.8733071, 0.0042792615, 0.14280063]",0.8733071
fear,I am filled with dread anytime they give background info on my Top Chef fantasy players. ,fear,"[0.63822585, 0.9868786, 0.99731207, 0.0006736584, 0.9636022, 0.012954952]",0.99731207
sadness,people who dont even watch or like college basketball wishing for duke to lose. . . ,disgust,"[0.6016862, 0.7227476, 0.3285833, 0.0018674763, 0.3001289, 0.5745848]",0.7227476
sadness,I miss my college friends. ,sadness,"[0.004838012, 0.0012090805, 0.022445435, 0.001386792, 0.9971697, 0.3385834]",0.9971697
joy, Love all of the articles about Autism. We have a yr. old son who has autism and he's a huge blessing in our household! ,joy,"[0.004748719, 0.00044097958, 0.0064840415, 0.8675723, 0.0014371963, 0.276918]",0.8675723
joy,Hour and a half drive to clear my head practice ,surprise,"[0.14030924, 0.03475495, 0.06518131, 0.076007776, 0.13465096, 0.43235108]",0.43235108
surprise,"Yes, ik heb twee klaar, nu nog een ",surprise,"[0.61330503, 0.15853037, 0.37565598, 0.39401883, 0.49812105, 0.7964904]",0.7964904
fear,eu sou a melhor da melhor do mundo em dar tiradas em mim mesmo. kkk' ,anger,"[0.9885837, 0.9671774, 0.95266956, 0.35902405, 0.56502956, 0.9454795]",0.9885837
anger,"Lousy pay slip, shitty system at work christmas will be shit ",disgust,"[0.995946, 0.99706584, 0.974294, 0.0005343176, 0.9954764, 0.18868741]",0.99706584
disgust,Maybe one day I'll be able to watch Breaking Dawn with my eyes open the whole time. ,fear,"[0.56247467, 0.8652, 0.96474874, 0.049832445, 0.6492453, 0.8353259]",0.96474874
fear, lo gak takut pembunuh! Yang lo takutin adalah hobinya dia kalo lagi bete. . ,surprise,"[0.94331926, 0.9036558, 0.96321934, 0.658061, 0.94943416, 0.9818142]",0.9818142
joy,time to do minute abs. . ,surprise,"[0.16579117, 0.056809917, 0.24861875, 0.0088415565, 0.073099345, 0.25044566]",0.25044566
joy,"In other news today should be pretty decent, running a squash league this morning, presentation in the afternoon and gig in the evening ",surprise,"[0.06349188, 0.0017813914, 0.056593522, 0.3035181, 0.001498, 0.3336604]",0.3336604
joy,I love you and I lift my voice. To You. Oh my soul. Take my King. In what You hear. May it be a sweet sweet ,joy,"[0.00050708256, 0.0002869892, 0.00082859414, 0.8561053, 0.0020849144, 0.039881397]",0.8561053
sadness, ah! That would happen to you! ! And can't believe you go home when we go back ,surprise,"[0.9920826, 0.97340536, 0.9956643, 0.7916409, 0.9918628, 0.9976471]",0.9976471
joy,Presentation evening at school ,surprise,"[0.33524445, 0.05428818, 0.18086651, 0.3250575, 0.13119768, 0.49682185]",0.49682185
surprise,Ben aan het maken. Spectaculair! Maak er morgen wel een foto van. Is nu nog geheim! Full color printer is erg handig. . . ,surprise,"[0.25429776, 0.058485232, 0.77103907, 0.3814536, 0.73889893, 0.9869545]",0.9869545
fear," Et alors? quotTant qu'on a pas vendu on a pas perduquot, c'est ça que pense la CDD? ",surprise,"[0.9307718, 0.79973656, 0.8131857, 0.44011396, 0.97378236, 0.99229527]",0.99229527
disgust,If I never had to see that couple of virgin diaries kiss again I would be the happiest person alive ,disgust,"[0.9846677, 0.9951981, 0.7422794, 0.8048396, 0.8822966, 0.73241436]",0.9951981
joy,school rings to say that Phoebe wont be back till . am this morning! Delayed by traffic leaving Brussels and missed ferry slot ,sadness,"[0.28608766, 0.14895433, 0.32657796, 0.00079951395, 0.68073434, 0.6319793]",0.68073434
disgust,Guys that are married amp still act like they single me ,surprise,"[0.7697119, 0.64359367, 0.3575875, 0.015123453, 0.35450807, 0.85085076]",0.85085076
anger,when the person you like has there friend yell at you for them. ,anger,"[0.9798421, 0.0036674037, 0.5684835, 0.018380903, 0.9182496, 0.7034784]",0.9798421
joy,"Going to bed, ACT in the morning. ",surprise,"[0.37128443, 0.10166064, 0.4152092, 0.06787944, 0.38168225, 0.5721373]",0.5721373
sadness,Very sad segment on homeless families on Minutes tonight. tears ,sadness,"[0.00081636803, 0.0012179533, 0.030272473, 0.00060058135, 0.9974247, 0.20398317]",0.9974247
surprise,cant wait for my tonight from oomf. . . said expect the unexpected -this should be interesting. ,surprise,"[0.23211567, 0.0039443914, 0.019688068, 0.96647257, 0.0025374682, 0.9955421]",0.9955421
joy,mid term review in every single class. ,surprise,"[0.2249332, 0.048752926, 0.1835746, 0.1071291, 0.15345004, 0.31143153]",0.31143153
fear,- The Path of Totality reminds me of Factory's Remanufacture. Moshpit worthy! ,anger,"[0.986667, 0.9855487, 0.8405324, 0.00034984408, 0.0020693175, 0.36789215]",0.986667
sadness, dude I saw you at west town on black Friday but you didn't wave ,surprise,"[0.9671629, 0.5313595, 0.49300617, 0.013494054, 0.8648371, 0.9879979]",0.9879979
fear,I wished you were with me last night. . That thunder storm was too loud and scary. . . ,sadness,"[0.050196696, 0.06898655, 0.9936737, 0.0017296012, 0.9966439, 0.33115137]",0.9966439
joy,Trey Funny As Shit For Real ,surprise,"[0.0030520177, 0.002816116, 0.0026261515, 0.46724805, 0.00057912664, 0.6449665]",0.6449665
joy,I love Christmas Music! Just gets me in the Holiday spirit) tistheseason ,joy,"[0.009395772, 0.0006702362, 0.04283489, 0.9720771, 0.0008795116, 0.49002337]",0.9720771
disgust,Eww hair stuck on bathroom stall with split ends! ! ! ,disgust,"[0.8579086, 0.99855083, 0.62933147, 0.00083901524, 0.8772382, 0.9727366]",0.99855083
disgust,Ugh need to drop oomf she's simply a waste of space ,disgust,"[0.99479324, 0.998315, 0.13318302, 0.00082272926, 0.6417937, 0.43558252]",0.998315
surprise,Ik loop vast op mn omdat ik t juiste materiaal niet heb om verder te kunnen jammer ,surprise,"[0.9451561, 0.9372564, 0.9633594, 0.08673343, 0.9738928, 0.98911333]",0.98911333
surprise,Classes Start Today It Has Been A Great Break Thanks To You. . . xA~FDU ENT. ~ ,joy,"[0.7092211, 0.9406724, 0.7857068, 0.9465828, 0.2731259, 0.73457515]",0.9465828
sadness,LOOOOL! RT  Remove all the vowels from 'female' and you're left with FML. ,disgust,"[0.73575246, 0.97195375, 0.36266652, 0.5960111, 0.9373698, 0.921586]",0.97195375
sadness,I think it was a hard jobs for my favourite team(portugal) to through a group stages. ,surprise,"[0.10566652, 0.009908448, 0.2688308, 0.042668026, 0.28999808, 0.61861223]",0.61861223
surprise,ben nog even ver als net met ,surprise,"[0.7720628, 0.7423138, 0.9194934, 0.2448081, 0.9441797, 0.982524]",0.982524
joy," sitting by the fire, with my family, all cosy watching Christmas films. The simple things! ",joy,"[0.0012265017, 0.0012151651, 0.0030521397, 0.9515986, 0.0012874219, 0.28792313]",0.9515986
anger,"are having towards everyone reaching success, I don't give a damn with what you haters say yet I'll send you all ma love ",joy,"[0.38108563, 0.050449632, 0.0035291805, 0.82025486, 0.002005034, 0.4005087]",0.82025486
anger,"Shut the fuck up, go hang round with your year old pals jsjsjsbnjdosbsis ",disgust,"[0.9831371, 0.9859089, 0.6546897, 0.00785082, 0.29782373, 0.81945014]",0.9859089
surprise,judges made the right choice. Didn't think they were going to do it. Johnny prepared three nice courses. foodnetwork ,surprise,"[0.035036135, 0.0022460371, 0.38322058, 0.11233166, 0.013918116, 0.99030393]",0.99030393
surprise," Verschoven naar andere datum,komt eigenlijk wel goed uit,bezig met planning verjaardagsfeest zoon die wordt ) ",fear,"[0.5321103, 0.33245686, 0.93556786, 0.11829786, 0.55789405, 0.83831525]",0.93556786
sadness, I thought the hashtag was quotChristmas Vacationquot and I was hoping a funny photo of Clark Griswold ,surprise,"[0.012652322, 0.0036115474, 0.01718217, 0.014991043, 0.002602247, 0.9411944]",0.9411944
