labels,text,emotion,prob_emotion,emotion_word,prob_max
shame,"As part of the assessment I had to speak on a subject in front of the class. I was not really prepared and I was just reading the stuff I had on a piece of paper, when some of the students asked me something I could not give them an answer. I felt ashamed as I had not prepared the topic. ",shame,"[0.13298675417900085, 0.7699028849601746, 0.32847604155540466, 0.981942355632782, 0.1421399712562561, 0.5448765754699707, 0.9976372718811035]",shame,0.9976372718811035
guilt,One day I went to see a movie without my parents permission. It was an adult movie and I was scared that my parents would not allow me to see the movie. However after coming home I felt very guilty at what I had done. ,guilt,"[0.39519140124320984, 0.6042444705963135, 0.9902037382125854, 0.9965028762817383, 0.4255150258541107, 0.930884838104248, 0.9243555665016174]",guilt,0.9965028762817383
joy,"When my daughter gave her solo dance performance in Poona and there was a big applause, I was overjoyed. ",joy,"[0.001369068631902337, 0.012099855579435825, 0.1545296013355255, 0.007427483797073364, 0.996863842010498, 0.000806661497335881, 0.01732470840215683]",happiness,0.996863842010498
fear,I was in a garden one evening and I saw a snake coming towards me. ,fear,"[0.8625145554542542, 0.9315416216850281, 0.9868294596672058, 0.7032045125961304, 0.6910034418106079, 0.7999171018600464, 0.7326079607009888]",fear,0.9868294596672058
anger,I am separated from my husband. The way he has behaved towards me makes me angry. ,anger,"[0.998658299446106, 0.8809005618095398, 0.019664915278553963, 0.01505531556904316, 0.17970308661460876, 0.001058378373272717, 0.06351076811552048]",anger,0.998658299446106
sadness,"When my husband lied to me, tricked me and when I had to leave my home. ",guilt,"[0.9564077258110046, 0.9346035718917847, 0.9596829414367676, 0.9644896388053894, 0.15458406507968903, 0.9519982933998108, 0.9478868246078491]",guilt,0.9644896388053894
disgust,"The way my husband and his family treated me - unfairly, cruelly, and unjustly. ",anger,"[0.9820899963378906, 0.979133665561676, 0.683813750743866, 0.918846070766449, 0.3808380961418152, 0.8900386691093445, 0.9296073913574219]",anger,0.9820899963378906
shame,I was ashamed at myself for having shouted at my daughter because of my marital break-up and the unfair way I was treated. ,shame,"[0.9834799766540527, 0.9272859692573547, 0.853873074054718, 0.9941756725311279, 0.4920649826526642, 0.8150177001953125, 0.9978274703025818]",embarrassment,0.9978274703025818
guilt,"While having an argument with my daughter, I got angry and over-excited and said angry words. ",anger,"[0.9961128234863281, 0.7323570251464844, 0.41104361414909363, 0.12496653944253922, 0.5136418342590332, 0.0036939866840839386, 0.1637488305568695]",anger,0.9961128234863281
joy,When I got married. ,joy,"[0.11682594567537308, 0.1618380844593048, 0.465210884809494, 0.43537765741348267, 0.9228736758232117, 0.148564413189888, 0.18845544755458832]",happiness,0.9228736758232117
fear,"I was sitting on an electric swing, suddenly the machine went out of order while I was still in the upward position. ",fear,"[0.8563510775566101, 0.8141795992851257, 0.9330134391784668, 0.8277154564857483, 0.25158846378326416, 0.9110618233680725, 0.889938473701477]",scare,0.9330134391784668
anger,"A girl whom I trusted and with whom I had shared personal, confidential matters twisted the facts and told it to a common friend of ours. When this common friend told me the version my friend had told her, I was angry. ",anger,"[0.9979231953620911, 0.921937108039856, 0.12122589349746704, 0.826461672782898, 0.43558117747306824, 0.005707896314561367, 0.19638770818710327]",anger,0.9979231953620911
sadness,When my elder sister died. ,sadness,"[0.8048813939094543, 0.7853001952171326, 0.8280325531959534, 0.8776236772537231, 0.6759965419769287, 0.9707626700401306, 0.766839325428009]",sadness,0.9707626700401306
disgust,My husband falls ill and does not follow the doctor's advice on the treatment or the diet control. ,sadness,"[0.8757520318031311, 0.8354941010475159, 0.9057170152664185, 0.9150981903076172, 0.11284258216619492, 0.9160559177398682, 0.7908594012260437]",sorrow,0.9160559177398682
shame,Every time I do not write something well in English. ,shame,"[0.39820635318756104, 0.5401988625526428, 0.6854950189590454, 0.573567807674408, 0.06872250884771347, 0.61115962266922, 0.7087721824645996]",disgrace,0.7087721824645996
guilt,When I could neither measure up to the expectations of the teacher nor to my own expectations in one of the assignments. ,shame,"[0.7911381721496582, 0.8093495965003967, 0.8773152828216553, 0.9101048111915588, 0.04191780090332031, 0.922775387763977, 0.9231745004653931]",humiliation,0.9231745004653931
joy,The day I got married was the happiest day of my life. Both of us felt that we were right for each other in every way and we had no doubts about our compatibility right from the day we got engaged. ,joy,"[0.0021267130505293608, 0.004408663138747215, 0.013357711024582386, 0.0013086163671687245, 0.9956527948379517, 0.0011262628249824047, 0.009205799549818039]",happiness,0.9956527948379517
anger,"One morning I was standing at the bus-stop and the bus passed by without stopping, even though there were only - passengers inside. I felt angry at the rude behaviour of the bus driver and conductor. ",anger,"[0.9969912767410278, 0.5365282893180847, 0.03150821104645729, 0.01974877528846264, 0.4000699520111084, 0.0031513296999037266, 0.09908130764961243]",anger,0.9969912767410278
sadness,At the death of my friend's father and especially as this happened ten days before her wedding. ,sadness,"[0.8643414378166199, 0.588077187538147, 0.8387230634689331, 0.8571687340736389, 0.42117127776145935, 0.9894073605537415, 0.5681383609771729]",grief,0.9894073605537415
disgust,I was disgusted at the existing red-tape in the government offices. I accquired my passport three months after having applied for it and I had to go back five times to them to correct a minor error. ,disgust,"[0.9849714636802673, 0.9976605176925659, 0.6095084547996521, 0.47075068950653076, 0.027836600318551064, 0.19013331830501556, 0.982664167881012]",disgust,0.9976605176925659
shame,"When I could not pass my exams with good marks. My wedding was to take place days after the exams and I tried to convince myself that this was the reason for my not having done well. However, I thought that had I really put my mind to doing well at the exams I would have done well. ",guilt,"[0.2850527763366699, 0.5755202174186707, 0.7422827482223511, 0.9042012095451355, 0.3942381739616394, 0.8956842422485352, 0.8239326477050781]",guilt,0.9042012095451355
joy,"When I succeeded in achieving a scholarship for which I had strived hard during a period of financial, personal and physical stress. ",joy,"[0.00963340699672699, 0.020603200420737267, 0.6316936016082764, 0.021634679287672043, 0.9833294153213501, 0.003664272604510188, 0.004521715454757214]",an achievement,0.9833294153213501
fear,"When I had to travel alone, unescorted for the first time. It was an over-night journey by train to a distant place. ",fear,"[0.5012155771255493, 0.3889442980289459, 0.937593936920166, 0.6563857197761536, 0.40148863196372986, 0.7599084973335266, 0.7088021039962769]",scare,0.937593936920166
anger,"I was not given a chance to explain to my close relatives as to why I could not go to visit them when they were ill. When I did go, they thought that I had been selfish and irresponsible during their illness. ",guilt,"[0.8086238503456116, 0.7887505292892456, 0.6574269533157349, 0.9070451259613037, 0.16696210205554962, 0.7881024479866028, 0.8897795677185059]",guilt,0.9070451259613037
sadness,I put in two years of hard work and it was neither looked at nor appreciated. ,sadness,"[0.9482713937759399, 0.9622800350189209, 0.7679464221000671, 0.9221747517585754, 0.2657441198825836, 0.9736921191215515, 0.9224135875701904]",sadness,0.9736921191215515
disgust,"Despite my being affectionate, sincere, and helpful to close relatives of mine they turned around and accused me of being inconsiderate in my relationship with them. ",shame,"[0.8469810485839844, 0.6470887064933777, 0.4357035160064697, 0.7501698732376099, 0.3342107832431793, 0.3554946482181549, 0.8597120642662048]",humiliation,0.8597120642662048
shame,The first time that I had to go up on the stage to give a speech. ,fear,"[0.26035547256469727, 0.22756581008434296, 0.928382396697998, 0.3157731592655182, 0.6363216042518616, 0.30922672152519226, 0.6515120267868042]",anxiety,0.928382396697998
guilt,"I could not take care of my mother when she was admitted to a hospital for surgery, I continued my studies as I could not get leave. ",sadness,"[0.5361626148223877, 0.5864682197570801, 0.7563815712928772, 0.833818793296814, 0.16966158151626587, 0.9202883839607239, 0.6109129190444946]",grief,0.9202883839607239
joy,[ I feel a sense of joy whenever I complete a piece of writing which is part of my work. Intense reading also brings me joy. I also feel happy when I reminiscent about them. ] ,joy,"[0.0007193365599960089, 0.0009682850213721395, 0.0023233871906995773, 0.00045974814565852284, 0.996961772441864, 0.0005866538267582655, 0.000517211330588907]",joy,0.996961772441864
fear,"I was coming home from a relative's place and it was about . / P. M. I felt slightly apprehensive when I got off the bus and started walking towards my place. I was confident that nothing would happen to me, yet there was this slight feeling of fear. ",fear,"[0.005806100554764271, 0.29135861992836, 0.9825551509857178, 0.028911469504237175, 0.130362868309021, 0.01997990347445011, 0.040485773235559464]",fear,0.9825551509857178
anger,"Uncleaniness at my work place. The place is generally not very clean, but when it reaches a point, I get angry at the person who is supposed to clean the place and the people who are supposed to supervise him. ",anger,"[0.9978227615356445, 0.9176974296569824, 0.038380999118089676, 0.023052044212818146, 0.24792598187923431, 0.027778415009379387, 0.09306609630584717]",anger,0.9978227615356445
sadness,"Three weeks ago a friend of mine bid me good-bye before going abroad. I felt happy for her as she was achieving something by making the trip, but I also felt sad as I would not be seeing her for a long time. ",sadness,"[0.3525959849357605, 0.45976462960243225, 0.6172505021095276, 0.7093122601509094, 0.8543519377708435, 0.9767657518386841, 0.7607904076576233]",sadness,0.9767657518386841
disgust,"When we complained about the uncleanliness of the work place, the authorities agreed to have the place cleaned. Even after - days nothing had been done. I felt disgusted at the whole situation. ",disgust,"[0.7254491448402405, 0.9964883327484131, 0.15312060713768005, 0.1288909912109375, 0.22871685028076172, 0.006923428736627102, 0.9692441821098328]",disgust,0.9964883327484131
shame,I got into a tight pair of trousers and examined myself in the mirror. My back looked unpresentable and I felt ashamed at my wanting to wear those clothes that day. I quickly changed into another dress. ,shame,"[0.4895552396774292, 0.9754476547241211, 0.8721973299980164, 0.9852643609046936, 0.3675839304924011, 0.6988973617553711, 0.9965170621871948]",embarrassment,0.9965170621871948
guilt,"When I do not put in the needed amount of hours of work or study for the day, I feel guilty and try to make up for the lost time. ",guilt,"[0.022145895287394524, 0.14431019127368927, 0.15913434326648712, 0.998239278793335, 0.13300929963588715, 0.6599396467208862, 0.891386866569519]",guilt,0.998239278793335
joy,When I got the scholarship I was very happy as the finacial burden of the family was reduced. ,joy,"[0.0004715792019851506, 0.00826431717723608, 0.026905030012130737, 0.001178027712740004, 0.9972960352897644, 0.0005738042527809739, 0.000900732004083693]",happiness,0.9972960352897644
fear,I experienced fear when I was not prepared for the final year degree exams. ,fear,"[0.002026801463216543, 0.1221371740102768, 0.9985347986221313, 0.007624344900250435, 0.12353898584842682, 0.0062516070902347565, 0.005914650857448578]",fear,0.9985347986221313
anger,"When the others did not do their bit of work on a group assignment task, and I had to do all the work. ",guilt,"[0.9114775657653809, 0.9199596643447876, 0.8048624992370605, 0.9299653172492981, 0.0763697624206543, 0.8657165169715881, 0.8784450888633728]",guilt,0.9299653172492981
