labels,text,emotion,prob_emotion,emotion_word,prob_max
sadness,Failing in an exam. ,shame,"[0.9571837186813354, 0.9805870056152344, 0.9684175252914429, 0.9769189953804016, 0.026393655687570572, 0.9795578122138977, 0.9879948496818542]",discredit,0.9879948496818542
shame,Not being able to convince my class leader that my friend is better than me to go to the English lectures. ,guilt,"[0.9669570922851562, 0.9453365206718445, 0.9183596968650818, 0.9712807536125183, 0.1440914422273636, 0.9531721472740173, 0.9581325054168701]",regret,0.9712807536125183
joy,Receiving a letter from a boy I care. ,joy,"[0.047284554690122604, 0.0069470941089093685, 0.6311838626861572, 0.880775511264801, 0.9253968596458435, 0.6807123422622681, 0.32331475615501404]",pleasure,0.9253968596458435
fear,Watching a horror film. ,fear,"[0.8598818182945251, 0.9939395189285278, 0.995602011680603, 0.9456052780151367, 0.6543405652046204, 0.9828745126724243, 0.8266816139221191]",fear,0.995602011680603
sadness,My parents do not like my friend and told me not to go out with him. ,disgust,"[0.9414860010147095, 0.9856835007667542, 0.9031890034675598, 0.8972960114479065, 0.2591947317123413, 0.7982728481292725, 0.8626306056976318]",repugnance,0.9856835007667542
sadness,My grandmother died. ,sadness,"[0.6793804168701172, 0.7229870557785034, 0.8198308944702148, 0.9106308817863464, 0.5854493379592896, 0.9620888829231262, 0.8142586946487427]",sadness,0.9620888829231262
disgust,Saw someone spitting in public. ,disgust,"[0.9563330411911011, 0.9755824208259583, 0.8431498408317566, 0.9508541226387024, 0.27886536717414856, 0.9252845048904419, 0.923246443271637]",repugnance,0.9755824208259583
sadness,Failing in an examn because of lazyness. ,guilt,"[0.948649525642395, 0.9505115747451782, 0.7802592515945435, 0.9851354956626892, 0.029667304828763008, 0.9264022707939148, 0.9508653283119202]",culpability,0.9851354956626892
sadness,Losing my temper to my sister. ,anger,"[0.9972381591796875, 0.7504884600639343, 0.25763922929763794, 0.9602999687194824, 0.556145966053009, 0.6072264909744263, 0.5890840291976929]",anger,0.9972381591796875
joy,Finding out that I can go to your English lectures. ,joy,"[0.24590328335762024, 0.04573399946093559, 0.5426881909370422, 0.6014890074729919, 0.8783725500106812, 0.0979410782456398, 0.0786111131310463]",happiness,0.8783725500106812
fear,Staying alone in a dark place. ,sadness,"[0.8224077224731445, 0.8857973217964172, 0.9499815702438354, 0.7648738622665405, 0.04535602778196335, 0.9938613176345825, 0.5360499620437622]",loneliness,0.9938613176345825
disgust,Being sexually assulted on a bus. ,shame,"[0.9535921216011047, 0.9756984114646912, 0.9669865369796753, 0.9281405806541443, 0.10526935011148453, 0.9511858820915222, 0.9927698969841003]",humiliation,0.9927698969841003
sadness,Finding out that my best friend could not go to university. ,sadness,"[0.9111678004264832, 0.9146105051040649, 0.9107469916343689, 0.9546664357185364, 0.49091801047325134, 0.9846547842025757, 0.8529179692268372]",unhappiness,0.9846547842025757
disgust,Some boys not cueing in the dining hall. ,anger,"[0.9517920613288879, 0.8636847138404846, 0.6669190526008606, 0.9355577826499939, 0.2880455553531647, 0.6595350503921509, 0.7672298550605774]",irritation,0.9517920613288879
joy,Watching TV about china is behind in winning gold medals. ,anger,"[0.8945406675338745, 0.7945046424865723, 0.7172405123710632, 0.852944552898407, 0.3559249937534332, 0.8753281831741333, 0.8283126354217529]",irritation,0.8945406675338745
guilt,Not being able to help my friend to do homework. ,sadness,"[0.9650083184242249, 0.9409046173095703, 0.883693277835846, 0.9649075269699097, 0.07921510189771652, 0.9712318181991577, 0.8919240236282349]",sadness,0.9712318181991577
joy,Getting into this university. ,joy,"[0.8298527598381042, 0.41171029210090637, 0.8703010082244873, 0.9126428365707397, 0.9778148531913757, 0.32043468952178955, 0.2528232932090759]",an achievement,0.9778148531913757
disgust,Beaten up by a classmate in school. ,fear,"[0.9617249965667725, 0.9705173969268799, 0.9774041175842285, 0.9456861615180969, 0.4053208529949188, 0.9078340530395508, 0.9419307112693787]",scare,0.9774041175842285
shame,Being insulted in public. ,shame,"[0.9808263778686523, 0.9855486750602722, 0.8492716550827026, 0.8836158514022827, 0.3041746914386749, 0.9695629477500916, 0.9870421886444092]",dishonor,0.9870421886444092
sadness,A girl I love does not love me. ,sadness,"[0.7983949780464172, 0.6960352063179016, 0.6666105389595032, 0.8221147060394287, 0.5021279454231262, 0.9260859489440918, 0.701341986656189]",sadness,0.9260859489440918
disgust,Saw some girls dressed up like Americans ,guilt,"[0.5963356494903564, 0.3858083486557007, 0.6052483916282654, 0.6160937547683716, 0.5567252039909363, 0.18926182389259338, 0.34282228350639343]",responsibility,0.6160937547683716
shame,Failing university entrance examn. ,disgust,"[0.9033299088478088, 0.9606947898864746, 0.9338203072547913, 0.9519575238227844, 0.024518093094229698, 0.9467339515686035, 0.9555329084396362]",repugnance,0.9606947898864746
shame,Not handing in homework in time. ,guilt,"[0.9532985687255859, 0.9463394284248352, 0.8696090579032898, 0.9709633588790894, 0.1273670643568039, 0.9073212742805481, 0.929186224937439]",culpability,0.9709633588790894
joy,Getting into this university to do medicine. ,joy,"[0.6696415543556213, 0.21716400980949402, 0.813908576965332, 0.8960350751876831, 0.9767053723335266, 0.2467479258775711, 0.17778466641902924]",an achievement,0.9767053723335266
fear,First time in anatomy. ,joy,"[0.37055233120918274, 0.4422619938850403, 0.6621087789535522, 0.6259838342666626, 0.7805832624435425, 0.19104008376598358, 0.4282362163066864]",an achievement,0.7805832624435425
guilt,Misunderstood by a close friend for the wrong reason. ,guilt,"[0.8750180602073669, 0.8023723363876343, 0.7603599429130554, 0.8974676728248596, 0.10896454006433487, 0.8949116468429565, 0.8795428276062012]",regret,0.8974676728248596
sadness,"Finding out that China is poor, so we cannot have good reference books. ",anger,"[0.8386232256889343, 0.778055727481842, 0.8256268501281738, 0.6993953585624695, 0.07269928604364395, 0.8174994587898254, 0.7665921449661255]",annoyance,0.8386232256889343
shame,Foreign students playing loud music in the night before the biology examn. ,anger,"[0.9658397436141968, 0.891877293586731, 0.8908063173294067, 0.8472381830215454, 0.5955225825309753, 0.40216994285583496, 0.7388640642166138]",annoyance,0.9658397436141968
shame,Finding out that the university police was afraid to stop the foreign students playing loud music (China's shame). ,shame,"[0.9701770544052124, 0.9921666383743286, 0.9850034117698669, 0.965622067451477, 0.0654742419719696, 0.987073540687561, 0.9951162338256836]",shame,0.9951162338256836
shame,Not doing well in the examn. ,sadness,"[0.9795132279396057, 0.9805597066879272, 0.9613627195358276, 0.9603792428970337, 0.034126173704862595, 0.9877007007598877, 0.9740862846374512]",unhappiness,0.9877007007598877
joy,Aticle published. ,joy,"[0.5399025082588196, 0.4141139090061188, 0.4788919687271118, 0.6345060467720032, 0.726259171962738, 0.5695757269859314, 0.16851387917995453]",an achievement,0.726259171962738
joy,Earth crake. ,disgust,"[0.9753453731536865, 0.9846127033233643, 0.984157145023346, 0.9191055297851562, 0.08660253137350082, 0.8836401700973511, 0.8360791802406311]",repugnance,0.9846127033233643
anger,Made a statement that other people did not believe. ,guilt,"[0.8824503421783447, 0.8647488951683044, 0.7171921730041504, 0.8997035026550293, 0.33913078904151917, 0.6673399209976196, 0.8748454451560974]",culpability,0.8997035026550293
shame,Saw poverty in the countryside. ,sadness,"[0.8422939777374268, 0.9449663758277893, 0.7758904099464417, 0.7990075945854187, 0.03494684025645256, 0.9885253310203552, 0.8271220922470093]",unhappiness,0.9885253310203552
disgust,Saw Chinese people flattering foreigners. ,joy,"[0.01692749373614788, 0.003240981139242649, 0.04288772866129875, 0.6253241896629333, 0.804864227771759, 0.026043299585580826, 0.004473401699215174]",pleasure,0.804864227771759
guilt,Not being able to argue against class leaders. ,anger,"[0.9214082956314087, 0.8581624031066895, 0.7917097210884094, 0.8070810437202454, 0.23392325639724731, 0.8362928628921509, 0.8865745663642883]",irritation,0.9214082956314087
guilt,Could not help a student who needs help. ,guilt,"[0.8748834133148193, 0.7351919412612915, 0.6229984164237976, 0.9466540217399597, 0.05512595921754837, 0.8671157956123352, 0.8500972390174866]",culpability,0.9466540217399597
joy,China winning the Asian Olympic games. ,joy,"[0.719961941242218, 0.5251550078392029, 0.3978499472141266, 0.8026009798049927, 0.9570788145065308, 0.5629367232322693, 0.18610458076000214]",happiness,0.9570788145065308
fear,Staying alone in the dark. ,sadness,"[0.8458925485610962, 0.88942950963974, 0.9634929299354553, 0.7704541683197021, 0.13362358510494232, 0.9941443800926208, 0.5178288817405701]",loneliness,0.9941443800926208
anger,Being put down by the class leaders. ,shame,"[0.979236364364624, 0.9855243563652039, 0.887231707572937, 0.8948120474815369, 0.05581757426261902, 0.9845806956291199, 0.989102840423584]",humiliation,0.989102840423584
sadness,Finding out that life span in China is shorter than in the West. ,fear,"[0.8469521403312683, 0.807963490486145, 0.906521201133728, 0.7876739501953125, 0.1097368448972702, 0.8597005605697632, 0.7400908470153809]",scare,0.906521201133728
disgust,Girls dressed like foreigners in the university. ,disgust,"[0.8425880670547485, 0.8694180846214294, 0.596555233001709, 0.6191892623901367, 0.42684856057167053, 0.5496809482574463, 0.796183705329895]",repugnance,0.8694180846214294
shame,Being insulted in public. ,shame,"[0.9808263778686523, 0.9855486750602722, 0.8492716550827026, 0.8836158514022827, 0.3041746914386749, 0.9695629477500916, 0.9870421886444092]",dishonor,0.9870421886444092
disgust,Insulting other people. ,shame,"[0.935584545135498, 0.9668410420417786, 0.4194682538509369, 0.9003976583480835, 0.12969247996807098, 0.5879720449447632, 0.9915798902511597]",discredit,0.9915798902511597
joy,When I found out that I can travel with my best friend. ,joy,"[0.02261979505419731, 0.0045828851871192455, 0.030226249247789383, 0.549160361289978, 0.9602870941162109, 0.013204510323703289, 0.1441950798034668]",pleasure,0.9602870941162109
fear,Walking home in the dark from college. ,fear,"[0.8460021615028381, 0.723999559879303, 0.9404948949813843, 0.8826809525489807, 0.555872917175293, 0.9193786978721619, 0.6329940557479858]",scare,0.9404948949813843
anger,Finding out that I was deceived by a friend. ,sadness,"[0.9469538927078247, 0.9596063494682312, 0.9398173093795776, 0.9672769904136658, 0.26974865794181824, 0.9730907082557678, 0.9682885408401489]",unhappiness,0.9730907082557678
shame,Not doing well in an examn. ,sadness,"[0.9739614129066467, 0.9816569089889526, 0.959441065788269, 0.9470129013061523, 0.08256993442773819, 0.9838521480560303, 0.9673081040382385]",unhappiness,0.9838521480560303
anger,Finding out that my best friend was deceiving me. ,sadness,"[0.9252490997314453, 0.9439932107925415, 0.9442977905273438, 0.9559708833694458, 0.2808486819267273, 0.9648907780647278, 0.9520666599273682]",unhappiness,0.9648907780647278
guilt,Failing an examn because I did not work hard enough. ,guilt,"[0.9445649981498718, 0.9526247978210449, 0.9356316924095154, 0.9878091812133789, 0.053473833948373795, 0.9448994994163513, 0.9673205018043518]",culpability,0.9878091812133789
shame,Not acting on my promise. ,guilt,"[0.9143444895744324, 0.9127100110054016, 0.7875653505325317, 0.9775451421737671, 0.3308705687522888, 0.8592333793640137, 0.9352172613143921]",culpability,0.9775451421737671
joy,Finding out that I am not ill (not seriously). ,joy,"[0.6789896488189697, 0.4603387713432312, 0.3407386243343353, 0.8288369178771973, 0.887046754360199, 0.6231968402862549, 0.3747008740901947]",happiness,0.887046754360199
fear,Finding out that my health condition may be against my attending university lectures. ,fear,"[0.8804713487625122, 0.9048760533332825, 0.9429502487182617, 0.8737701773643494, 0.10762322694063187, 0.9248964190483093, 0.7925814986228943]",scare,0.9429502487182617
anger,Bought something bad from the shop and they refused to change it. ,sadness,"[0.9754735231399536, 0.9870885014533997, 0.857820451259613, 0.9543388485908508, 0.09638234227895737, 0.9910297393798828, 0.9222428202629089]",unhappiness,0.9910297393798828
sadness,Relative's death. ,sadness,"[0.7568248510360718, 0.8477497100830078, 0.9184427857398987, 0.9690552949905396, 0.5765975117683411, 0.986230194568634, 0.8663390874862671]",grief,0.986230194568634
disgust,Saw people quarreling in a bus. ,disgust,"[0.9833731651306152, 0.9878168702125549, 0.7777493596076965, 0.9360975623130798, 0.563964307308197, 0.9818005561828613, 0.724133312702179]",bitterness,0.9878168702125549
sadness,Running away from a fire. ,fear,"[0.9614641070365906, 0.9914078116416931, 0.9956631064414978, 0.8838757872581482, 0.7032325863838196, 0.9694445133209229, 0.8268625140190125]",fear,0.9956631064414978
guilt,Forgot to give a present to my little nephew. ,guilt,"[0.9432691931724548, 0.7373701930046082, 0.8518978953361511, 0.9799889326095581, 0.3727320432662964, 0.9370740056037903, 0.9226755499839783]",regret,0.9799889326095581
joy,First public speaking. ,guilt,"[0.48783013224601746, 0.6321616172790527, 0.8852974772453308, 0.9448930025100708, 0.7393727898597717, 0.4177740216255188, 0.6846668720245361]",responsibility,0.9448930025100708
fear,Going out alone in the dark. ,sadness,"[0.8615832328796387, 0.9481152296066284, 0.9667770862579346, 0.8781234622001648, 0.1487014889717102, 0.9913023710250854, 0.781622588634491]",loneliness,0.9913023710250854
disgust,Saw some young people fighting for seats on a bus. ,anger,"[0.9751763343811035, 0.847994863986969, 0.846465528011322, 0.893592357635498, 0.8181700110435486, 0.9081516861915588, 0.5645006895065308]",anger,0.9751763343811035
sadness,My mother's death. ,sadness,"[0.771344780921936, 0.7762146592140198, 0.8855796456336975, 0.9475979208946228, 0.536007285118103, 0.9835206866264343, 0.7960970401763916]",grief,0.9835206866264343
disgust,Saw people spitting in public. ,disgust,"[0.943107545375824, 0.9803932309150696, 0.7600370645523071, 0.9541758298873901, 0.2142554223537445, 0.8537116050720215, 0.9178727269172668]",disgust,0.9803932309150696
shame,Went to a lecture about Chinese history and hear about the Opium War. ,disgust,"[0.8228364586830139, 0.9402658343315125, 0.8509112596511841, 0.9195539355278015, 0.777367115020752, 0.8862782120704651, 0.7860090732574463]",repugnance,0.9402658343315125
joy,Falling in love. ,guilt,"[0.0016639551613479853, 0.003982037305831909, 0.21046322584152222, 0.9621559977531433, 0.9562664031982422, 0.004223209340125322, 0.9498316049575806]",misconduct,0.9621559977531433
