labels,text,expr_emo,prob_expr_emo,prob_max
fear,Going to take my driving test. ,fear,"[0.14380838, 0.01382819, 0.56241643, 0.18095335, 0.2030575, 0.05848264, 0.033641286]",0.56241643
anger,I came home one day and discovered that my sister had borrowed my car and had gotten into an accident with it. My entire front bumper was destroyed. ,sadness,"[0.951856, 0.8644374, 0.9088416, 0.93839985, 0.0015218129, 0.9682576, 0.94102424]",0.9682576
sadness,When I heard the news that my grandfather had died. ,sadness,"[0.47658378, 0.52834964, 0.92486614, 0.79845375, 0.0023396395, 0.9923079, 0.80317515]",0.9923079
disgust,When a friend of mine keeps telling me morbid things that happened to his dog. ,sadness,"[0.5559171, 0.95577633, 0.9748616, 0.5497124, 0.00070351094, 0.98919463, 0.50630724]",0.98919463
shame,When I purposely locked my babysitter out of the house at age because I DIDN'T LIKE HER. ,anger,"[0.96848273, 0.9175034, 0.035836034, 0.9190842, 0.0020957184, 0.039506253, 0.5880518]",0.96848273
guilt,When I did not go to work because I had to study for a midterm. ,guilt,"[0.15983473, 0.06328229, 0.26512998, 0.82093614, 0.01000387, 0.4503367, 0.30259892]",0.82093614
joy,"At a party in which I met an interesting female. We enjoyed eachothers company, while slow dacing. ",joy,"[0.0011532481, 0.0010041915, 0.0046389387, 0.027785175, 0.91399205, 0.0010331972, 0.002656107]",0.91399205
fear,A friend and I were going to have a study session together in which we quiz ourselves in biology material. Because I believed I didn't study enough. I feared I would fail. ,fear,"[0.46336743, 0.25083482, 0.9973326, 0.963847, 0.01122708, 0.7186149, 0.9497667]",0.9973326
anger,I live with my sister now and sometimes she angers me especially when she thinks I don't keep the apt. clean enough. ,anger,"[0.99043196, 0.5839538, 0.03185612, 0.4678825, 0.0008165789, 0.0022626484, 0.039813247]",0.99043196
sadness,When I found out that I could not go to the concert (after buying the tickets) because of a biology test which occurred the morning after. ,sadness,"[0.86269855, 0.86654615, 0.8984952, 0.9028137, 0.0016389412, 0.9811163, 0.9184974]",0.9811163
disgust,"Right now I volunteer at a hospital. Yesterday, Halloween, I dressed up as a doctor and went to work. The volunteer coordinator told me after my shift that it was dangerous to have done what I did. ",fear,"[0.6262203, 0.7445757, 0.87488663, 0.8678069, 0.045336355, 0.4630008, 0.8493676]",0.87488663
shame,When I get an exam back with a grade that I did not desire. Then I get mad at myself and say that I could have done better. ,anger,"[0.99545974, 0.69350594, 0.41623443, 0.98872584, 0.0013702192, 0.12835756, 0.70857936]",0.99545974
guilt,After days or weekends where I did not accomplish the amount of sudying that I wanted to because of more pleasant activities which come up. ,guilt,"[0.08222893, 0.007476111, 0.20815326, 0.7990269, 0.51055795, 0.32562992, 0.6655261]",0.7990269
joy,"Last year my freshman yr. It was a day in March I did well on some tests. I seemed to finally adjust to college, it was hot and sunny. I was walking in front of a frat. when I heard Beach Boys ""Surfin'USA"". I had this overwhelming feeling that to be at CAL was good. I still have it somewhat. ",joy,"[0.001217669, 0.00051572925, 0.00065219833, 0.0038851185, 0.9525934, 0.00083578, 0.00079400034]",0.9525934
fear,"During one year my mother almost had a nervous breakdown and my father had a serious operation. I was afraid that our family ( kids, I'm the oldest) wouldn't hold together. Everything turned out fine. ",fear,"[0.04159849, 0.031471934, 0.9929259, 0.5160612, 0.046455897, 0.5791241, 0.07093585]",0.9929259
anger,"Last semester when I dated a girl whom I've known for almost a year. However one night she said she wanted us to be ""just friends"". I confided this to a friend Jim I was really suffering. A month or two later he broke up with his old girlfriend and they started going out regularly. I have no girlfriend nor have I had a romantic relationship of any significance. I feel some anger but we are friends again. ",anger,"[0.9491006, 0.04618264, 0.008305875, 0.41468227, 0.00020890638, 0.846573, 0.2576682]",0.9491006
sadness,When I was a Sr. in HS. one of the class counselors died of hepatitis. She was very sensitive. She knew my shyness and drew me out to improve myself image. I missed her funeral - so I could not publically grieve. My parents didn't understand. ,sadness,"[0.013871544, 0.0033967237, 0.5035778, 0.80796653, 0.00072396634, 0.94370914, 0.5265175]",0.94370914
disgust,I applied for a job of GALSO counselor and I made the strongest possible application but was denied an interview. I felt disgusted at the system which by promoting the cause of minorities makes employing whites lowest priority. ,disgust,"[0.9948538, 0.99735934, 0.39446586, 0.8436891, 0.00035573504, 0.92513794, 0.99126124]",0.99735934
shame,I was angry about months ago and I kicked backwards against the wall. It caved in and so I had to show it to my parents. I had been angry after my mother said something to me about not being able to find clothes in my size - something that I'm sensitive about. (' '' ) ,anger,"[0.9942629, 0.2957167, 0.17820261, 0.77878916, 0.00167943, 0.012907082, 0.55847466]",0.9942629
guilt,When I lied last week. I lied to someone to get info. for a paper I was writing. I told her that the info. was for a newspaper article. I was afraid if I told the truth she wouldn't help me. ,fear,"[0.22357762, 0.11553999, 0.9948784, 0.8441461, 0.023800444, 0.20941013, 0.40326798]",0.9948784
joy,Someone (a boy) paid special attention to me. ,joy,"[0.05990102, 0.005786155, 0.11833081, 0.2852267, 0.81964266, 0.01786343, 0.050576404]",0.81964266
fear,Getting back my Psych midterm. ,joy,"[0.347249, 0.072533146, 0.34354183, 0.37894058, 0.57224274, 0.4380966, 0.15101963]",0.57224274
anger,My roommate leaving my drawers in a mess after plowing thourgh them looking for something. ,anger,"[0.9329699, 0.8308096, 0.4026633, 0.92270154, 0.015445747, 0.8259816, 0.8686981]",0.9329699
sadness,My friend who was in the Bago was kicked out of the sorority. ,sadness,"[0.7532806, 0.44084284, 0.5839394, 0.5208821, 0.002899371, 0.9276771, 0.64654404]",0.9276771
disgust,A friend of mine had sex with someone of a different race on a Winnebago trip down to USC in front of everyone (all my friends embarrassed my sorority house name). ,shame,"[0.8803379, 0.77926177, 0.5375369, 0.61522573, 0.0028058775, 0.7417091, 0.92075527]",0.92075527
shame,When I lied to my best friend about a boy she really liked but he didn't like her. I told her he did and she bugged him for a long time embarrassing herself. ,shame,"[0.7950613, 0.466495, 0.30987984, 0.97851723, 0.005097535, 0.41408655, 0.9792418]",0.9792418
guilt,I'm allergic to most foods - eating something that I'm allergic to caused guilt. ,shame,"[0.04835848, 0.8217426, 0.5088501, 0.97602606, 0.0012485994, 0.7924178, 0.9780506]",0.9780506
joy,My last genetices midterm - a decent grade. ,joy,"[0.07079986, 0.005817403, 0.14951846, 0.05005941, 0.45712477, 0.06212991, 0.016530339]",0.45712477
fear,A certain night during initiation. ,fear,"[0.29400882, 0.057514872, 0.6835594, 0.39523607, 0.1152256, 0.22561719, 0.093097635]",0.6835594
anger,When someone threw a firecracker into my room at am in the morning. ,fear,"[0.940118, 0.8199994, 0.97439575, 0.83295083, 0.01920597, 0.63347644, 0.6218379]",0.97439575
sadness,A close friend of the family died. ,sadness,"[0.34672704, 0.30910218, 0.82524425, 0.86288136, 0.00051290425, 0.98954433, 0.8781493]",0.98954433
disgust,When other people refuse to do their house jobs and give the work to someone else. ,anger,"[0.9361853, 0.8958615, 0.4001932, 0.58354646, 0.003903568, 0.7474207, 0.5995423]",0.9361853
shame,Not doing my share of the work for the house job. ,guilt,"[0.6173917, 0.6522027, 0.25508496, 0.96004784, 0.005946972, 0.35187837, 0.7841221]",0.96004784
guilt,Forgetting a close friend's birthday. ,guilt,"[0.46490973, 0.36352956, 0.5526089, 0.97959125, 0.0037300668, 0.95580125, 0.95488125]",0.97959125
joy,I received an unexpected B+ on an engineering midterm. I did not study nearly as much as I should have and it was a difficult test. ,joy,"[0.030037936, 0.005970652, 0.044630855, 0.61352056, 0.7880374, 0.02620635, 0.106336065]",0.7880374
fear,I could not do the questions on my math midterm. ,shame,"[0.4951126, 0.60419565, 0.8442088, 0.8651292, 0.0053170193, 0.85791796, 0.9130418]",0.9130418
anger,I was supposed to meet my girlfriend at a pre-arranged place but it took me an hour to find her. ,guilt,"[0.656412, 0.5480343, 0.25652137, 0.8963277, 0.011453027, 0.85098994, 0.81195617]",0.8963277
sadness,"My grandmother died over the summer. I knew her very well, she baked great biscuits. She was in the hospital but expected to improve and go home soon. She died in her sleep. ",sadness,"[0.113544405, 0.07546911, 0.37475386, 0.44834447, 0.0020411983, 0.9784904, 0.40130478]",0.9784904
disgust,I saw part of a Prince video with him crawling out of a bath tub. ,fear,"[0.29672983, 0.7477534, 0.8997312, 0.22055194, 0.20077424, 0.50355273, 0.46865678]",0.8997312
shame,My grand father caught me eating his private jelly bean supply. ,guilt,"[0.8835656, 0.9208542, 0.75100344, 0.9887892, 0.00407967, 0.56637865, 0.94699204]",0.9887892
guilt,I slammed my little brother into a wall because he was bothering me. ,anger,"[0.9969753, 0.393497, 0.03070533, 0.90390617, 0.0011697008, 0.0016508058, 0.12572098]",0.9969753
joy,Finding out my grades at the end of my freshman year. ,fear,"[0.35039967, 0.18424538, 0.73303235, 0.46513996, 0.38927153, 0.5298075, 0.32624286]",0.73303235
fear,When I was going to bring back my girlfriend to LA to meet my parents. ,joy,"[0.15949501, 0.0172558, 0.3276222, 0.5472051, 0.58075446, 0.2685891, 0.05984354]",0.58075446
anger,When I found out that my good friend and roommate did not pay the phone bill and electric bill like he promised and let me down. ,sadness,"[0.9601307, 0.9201199, 0.8521745, 0.9686614, 0.0012215327, 0.9843762, 0.9716821]",0.9843762
sadness,"When I found out that my girlfriend would not be coming back to UCB for one semester, but would be living in San Jose. ",sadness,"[0.8105252, 0.6905401, 0.7351005, 0.78169996, 0.00806937, 0.95761853, 0.44780442]",0.95761853
disgust,Finding out my grades at the end of my Sophomore year. ,fear,"[0.3223433, 0.15210353, 0.7434994, 0.41605377, 0.31370252, 0.48350722, 0.28767008]",0.7434994
shame,When I found out my roommate had been talking behind my back about very personal things. ,anger,"[0.9677536, 0.91458815, 0.8133655, 0.9426562, 0.0027410316, 0.32665154, 0.94661224]",0.9677536
guilt,When I was about years old and I stole some pens from a stationery store because I didn't have enough money. ,guilt,"[0.43816066, 0.17260899, 0.20124707, 0.9160477, 0.037389565, 0.14463276, 0.75815475]",0.9160477
joy,Going to Chico to visit a friend. ,joy,"[0.06103013, 0.020354766, 0.052583076, 0.13317764, 0.3766767, 0.06842401, 0.05219258]",0.3766767
fear,First day back on the job. ,joy,"[0.22647229, 0.05895351, 0.4026937, 0.221232, 0.664928, 0.11480693, 0.05016637]",0.664928
anger,When the person I'm having the affair with won't talk to me in public. ,guilt,"[0.81816804, 0.6870714, 0.89855766, 0.9102385, 0.0051045767, 0.8032588, 0.8948661]",0.9102385
sadness,My roommate's sister committed suicide. ,sadness,"[0.39495525, 0.47096133, 0.83580923, 0.6500971, 0.00045486126, 0.9842524, 0.61349326]",0.9842524
disgust,When I was getting so fat. ,guilt,"[0.38383183, 0.8049309, 0.40596128, 0.89597416, 0.0037261136, 0.76719797, 0.89316183]",0.89597416
shame,Lying to my grandparents about visiting my boyfriend in Chico. ,guilt,"[0.5884075, 0.3521201, 0.41783726, 0.9544839, 0.0058902674, 0.2944298, 0.84977806]",0.9544839
guilt,Having an affair with my good friend's best friend. And every time I see my best friend I feel guilt because we can't tell him. ,guilt,"[0.07174368, 0.42679414, 0.9753959, 0.99376583, 0.00057817856, 0.9818734, 0.9931293]",0.99376583
joy,When fell in love with my present girlfriend. ,joy,"[0.0012888629, 0.00032082488, 0.0028653487, 0.07830925, 0.90669155, 0.0023634308, 0.0050934902]",0.90669155
fear,When there was a bomb threat in Tolman Hall. This was the first time that I felt my life could be in danger. ,fear,"[0.58182895, 0.24381997, 0.99309784, 0.34110436, 0.000959176, 0.6951343, 0.2607766]",0.99309784
anger,When people would tell me that my ex-girlfriend was playing around on me. ,fear,"[0.7782952, 0.72274303, 0.7952177, 0.71006745, 0.008117188, 0.77708846, 0.71035933]",0.7952177
sadness,When my grandmother passed away. ,sadness,"[0.32852572, 0.31105006, 0.72567207, 0.8231794, 0.003770635, 0.9845079, 0.40230858]",0.9845079
disgust,When I study my butt off for a midterm and still get an average grade. ,sadness,"[0.9540374, 0.92227167, 0.77721995, 0.932703, 0.70983535, 0.96711993, 0.89100075]",0.96711993
shame,"When I was , I got busted for stealing a candy-bar. ",guilt,"[0.8031681, 0.6230822, 0.8792916, 0.9890581, 0.0024918637, 0.772467, 0.9593219]",0.9890581
guilt,When I copy someone else's problem set. ,guilt,"[0.3022487, 0.16792962, 0.20981897, 0.7551674, 0.02037577, 0.18899977, 0.3575131]",0.7551674
joy,I got a very good grade on one of my midterms a few weeks ago. ,joy,"[0.03375786, 0.003224669, 0.073392294, 0.02431359, 0.9178884, 0.00367654, 0.0034274857]",0.9178884
fear,My mom called early in the morning (On a Monday) and I had just seen her that weekend. I couldn't understand what could be so important as to make her call at such a strange hour. I missed the call and had to call her back that afternoon. ,shame,"[0.35535592, 0.20246449, 0.18903697, 0.4485278, 0.03924439, 0.27243125, 0.47628444]",0.47628444
anger,"My peers didn't want me to meet someone during rush for fear that I would give her a bad outlook on our Sororoty house. I shouldn't have seen this, but they blew and I did. ",fear,"[0.8408514, 0.6903805, 0.97411275, 0.93991375, 0.0044198995, 0.51542467, 0.8678067]",0.97411275
sadness,I was told that a friend of a friend committed suicide. ,sadness,"[0.4884798, 0.57411563, 0.9309029, 0.6036058, 0.0009682656, 0.985704, 0.83680296]",0.985704
disgust,Doing poorly on a midterm. ,fear,"[0.8588389, 0.82325625, 0.9706373, 0.8864586, 0.0021366645, 0.9614741, 0.96375895]",0.9706373
shame,My boat didn't win a race which we were favored to win. ,sadness,"[0.85201716, 0.78001195, 0.6275133, 0.9543823, 0.0010318211, 0.96517885, 0.9351869]",0.96517885
guilt,Sleeping through crew practice one Monday morning. ,guilt,"[0.15254161, 0.12588836, 0.16716513, 0.62017804, 0.035158854, 0.22371727, 0.36144748]",0.62017804
joy,When I had achieved a goal indirectly. I work for CAL Football and our nd win of the season was very gratifying and brought our joy because of the hard work involved and the fact that no one expected we would win. ,joy,"[0.0022526747, 0.00062795635, 0.0033192523, 0.01350605, 0.99035305, 0.0006099353, 0.00065323885]",0.99035305
fear,Upon reading a story on a serial killer by the name of Henry Lee Lucas who has been given the distinction of killing more people that any other man. I began to wonder if I should take more care for my safety. ,fear,"[0.3629122, 0.27784684, 0.99217975, 0.76686186, 0.0010536796, 0.30063936, 0.24268697]",0.99217975
anger,I had worked long and hard on a project when a friend inadvertantly destroyed it. I could not forgive him for a long time. And at times still get angry at him. ,anger,"[0.9923012, 0.37179378, 0.45235497, 0.96167374, 0.0004823711, 0.29263303, 0.44400784]",0.9923012
sadness,When a pet died. The pet was the closest friend I had for years. ,sadness,"[0.018281994, 0.0031411797, 0.49685374, 0.80125755, 0.00084384915, 0.99348724, 0.91852754]",0.99348724
