labels,text,expr_s,prob_expr_s,prob_max
anger,When someone threw a firecracker into my room at am in the morning. ,fear,"[0.9259460866451263, 0.756954237818718, 0.9645947317282358, 0.670925165216128, 0.0383454627978305, 0.6164785648385683, 0.5549507439136505]",0.9645947317282358
sadness,A close friend of the family died. ,sadness,"[0.42149994894862175, 0.4025078558673461, 0.8593585888544718, 0.41076783028741676, 0.05760615428638024, 0.9750480055809021, 0.4643301845838626]",0.9750480055809021
disgust,When other people refuse to do their house jobs and give the work to someone else. ,anger,"[0.9103734493255615, 0.730153868595759, 0.48541079958279926, 0.7540972133477529, 0.012668260373175144, 0.516560181354483, 0.6834262808163961]",0.9103734493255615
shame,Not doing my share of the work for the house job. ,guilt,"[0.5241416022181511, 0.5180896843473116, 0.25025495514273643, 0.8012282215058804, 0.01137625852910181, 0.3019694350659847, 0.7075268725554148]",0.8012282215058804
guilt,Forgetting a close friend's birthday. ,guilt,"[0.5110253989696503, 0.3562733580668767, 0.574490969379743, 0.9338440001010895, 0.0075820364290848374, 0.841692328453064, 0.8166648397843043]",0.9338440001010895
joy,I received an unexpected B+ on an engineering midterm. I did not study nearly as much as I should have and it was a difficult test. ,joy,"[0.18261533393524587, 0.0578875879291445, 0.04153210809454322, 0.594402864575386, 0.7709799508253733, 0.11013619011888902, 0.08344902905325095]",0.7709799508253733
fear,I could not do the questions on my math midterm. ,shame,"[0.5106741214791933, 0.5044069588184357, 0.74520110587279, 0.7543745537598928, 0.009914421903279921, 0.6480378732085228, 0.8143787731726965]",0.8143787731726965
anger,I was supposed to meet my girlfriend at a pre-arranged place but it took me an hour to find her. ,guilt,"[0.6527859071890513, 0.30485426510373753, 0.48513824741045636, 0.8144826044638952, 0.026979703921824694, 0.6414390951395035, 0.5823258447150389]",0.8144826044638952
sadness,"My grandmother died over the summer. I knew her very well, she baked great biscuits. She was in the hospital but expected to improve and go home soon. She died in her sleep. ",sadness,"[0.12998430927594504, 0.15972482382009426, 0.4217202166716258, 0.3385221417993307, 0.03596218578362217, 0.9122852285703024, 0.15988119319081306]",0.9122852285703024
disgust,I saw part of a Prince video with him crawling out of a bath tub. ,fear,"[0.3569057236115138, 0.4877290241420269, 0.706597626209259, 0.31612103929122287, 0.31175460666418076, 0.3531368027130763, 0.43325597047805786]",0.706597626209259
shame,My grand father caught me eating his private jelly bean supply. ,guilt,"[0.8368796507517496, 0.6744386528929075, 0.8214764694372813, 0.9401926497618357, 0.023074642716286082, 0.44658545466760796, 0.87992595632871]",0.9401926497618357
guilt,I slammed my little brother into a wall because he was bothering me. ,anger,"[0.9946453273296356, 0.7416287312904993, 0.2374432540188233, 0.8184365214159092, 0.14774989296953814, 0.16499686064586663, 0.42732543498277664]",0.9946453273296356
joy,Finding out my grades at the end of my freshman year. ,fear,"[0.3791332170367241, 0.22584881881872812, 0.7005562335252762, 0.3956765712549289, 0.4433399960398674, 0.3936385288834572, 0.3049609512090683]",0.7005562335252762
fear,When I was going to bring back my girlfriend to LA to meet my parents. ,joy,"[0.18065542293091616, 0.08044384109477203, 0.3248906595011552, 0.44695615644256276, 0.521922250588735, 0.1662770601299902, 0.06103942512224118]",0.521922250588735
anger,When I found out that my good friend and roommate did not pay the phone bill and electric bill like he promised and let me down. ,shame,"[0.9241652190685272, 0.6908263117074966, 0.8684844672679901, 0.9450633525848389, 0.0015533478290308267, 0.8382081811626753, 0.9575394590695699]",0.9575394590695699
sadness,"When I found out that my girlfriend would not be coming back to UCB for one semester, but would be living in San Jose. ",sadness,"[0.7941347857316335, 0.49568990369637805, 0.7672538459300995, 0.46371698876221973, 0.02639458840712905, 0.9240990976492564, 0.25949804733196896]",0.9240990976492564
disgust,Finding out my grades at the end of my Sophomore year. ,fear,"[0.35422542318701744, 0.2023055963218212, 0.6840879867474238, 0.3677011939386527, 0.40588776022195816, 0.3662001316746076, 0.2734222821891308]",0.6840879867474238
shame,When I found out my roommate had been talking behind my back about very personal things. ,anger,"[0.9475693504015604, 0.6725479277471701, 0.8911471764246622, 0.8948170642058054, 0.02423494481869663, 0.4089962746948004, 0.778493935863177]",0.9475693504015604
guilt,When I was about years old and I stole some pens from a stationery store because I didn't have enough money. ,guilt,"[0.33155469596385956, 0.2316116156677405, 0.20877698684732118, 0.8417540142933527, 0.05055159283801913, 0.21192590271433195, 0.6430464088916779]",0.8417540142933527
joy,Going to Chico to visit a friend. ,joy,"[0.062080628549059234, 0.0359695494795839, 0.0957250917951266, 0.16478388259808222, 0.4406740367412567, 0.08274847563977043, 0.04348196927458048]",0.4406740367412567
fear,First day back on the job. ,joy,"[0.21387536078691483, 0.08918228559195995, 0.48202473297715187, 0.29611723870038986, 0.6279855966567993, 0.11177910988529523, 0.07478885197391112]",0.6279855966567993
anger,When the person I'm having the affair with won't talk to me in public. ,shame,"[0.7782747447490692, 0.5852921704451243, 0.8037645320097605, 0.8051127990086874, 0.04080774961039424, 0.709077258904775, 0.8392417927583059]",0.8392417927583059
sadness,My roommate's sister committed suicide. ,sadness,"[0.42553311338027316, 0.45706698670983315, 0.833660622437795, 0.4559534067908923, 0.0026555832446319982, 0.9298786322275797, 0.31047169491648674]",0.9298786322275797
disgust,When I was getting so fat. ,guilt,"[0.4436102360486984, 0.6761937215924263, 0.4557645209133625, 0.7056684195995331, 0.02471762658872952, 0.6036124055584272, 0.6308613754808903]",0.7056684195995331
shame,Lying to my grandparents about visiting my boyfriend in Chico. ,shame,"[0.48683735231558484, 0.41963199401895207, 0.46482879916826886, 0.7284128963947296, 0.025701305440937478, 0.2638969545563062, 0.8631060719490051]",0.8631060719490051
guilt,Having an affair with my good friend's best friend. And every time I see my best friend I feel guilt because we can't tell him. ,guilt,"[0.19724926880250374, 0.5140299225846926, 0.7543420841296514, 0.9865764081478119, 0.005342316289898008, 0.8861541648705801, 0.9300655821959177]",0.9865764081478119
joy,When fell in love with my present girlfriend. ,joy,"[0.0015338699546797823, 0.00118634567479603, 0.005366403493098915, 0.1349356557863454, 0.8392968475818634, 0.0012500330243104447, 0.0058645048799614114]",0.8392968475818634
fear,When there was a bomb threat in Tolman Hall. This was the first time that I felt my life could be in danger. ,fear,"[0.5381111999352773, 0.39252912253141403, 0.9773491422335306, 0.3939664860566457, 0.01244625162992937, 0.5029106102883816, 0.1596408113837242]",0.9773491422335306
anger,When people would tell me that my ex-girlfriend was playing around on me. ,fear,"[0.746155838171641, 0.611842912932237, 0.7827999989191691, 0.5487457861502966, 0.04134944189960758, 0.7078452308972677, 0.6078551088770231]",0.7827999989191691
sadness,When my grandmother passed away. ,sadness,"[0.379463754594326, 0.4411362123986085, 0.77944016456604, 0.5040087153514227, 0.07670757197774947, 0.965146134297053, 0.25125480194886524]",0.965146134297053
disgust,When I study my butt off for a midterm and still get an average grade. ,anger,"[0.9581056535243988, 0.7171853507558504, 0.7927616238594055, 0.8528769016265869, 0.6305540949106216, 0.7904956738154093, 0.8227002123991648]",0.9581056535243988
shame,"When I was , I got busted for stealing a candy-bar. ",guilt,"[0.6914877047141393, 0.5093747265636921, 0.8275205790996552, 0.964828630288442, 0.00795582381154721, 0.6541502873102824, 0.9291081627209982]",0.964828630288442
guilt,When I copy someone else's problem set. ,guilt,"[0.3801069955031077, 0.24250021949410439, 0.2589259184896946, 0.5812473321954409, 0.04391457854459683, 0.2600163035094738, 0.27112797151009244]",0.5812473321954409
joy,I got a very good grade on one of my midterms a few weeks ago. ,joy,"[0.026848103385418653, 0.016776687116362154, 0.03242686825493971, 0.1448985639338692, 0.9398573637008667, 0.05464014954244097, 0.004777595012759169]",0.9398573637008667
fear,My mom called early in the morning (On a Monday) and I had just seen her that weekend. I couldn't understand what could be so important as to make her call at such a strange hour. I missed the call and had to call her back that afternoon. ,anger,"[0.4666279765466849, 0.26894474153717357, 0.3300372865051031, 0.41390109931429225, 0.03088058562328418, 0.3278994970023632, 0.3215704318135977]",0.4666279765466849
anger,"My peers didn't want me to meet someone during rush for fear that I would give her a bad outlook on our Sororoty house. I shouldn't have seen this, but they blew and I did. ",guilt,"[0.7896327376365662, 0.7740428149700165, 0.7853328287601471, 0.9107202390829722, 0.03228733533372482, 0.4374701927105586, 0.84333007534345]",0.9107202390829722
sadness,I was told that a friend of a friend committed suicide. ,sadness,"[0.4742141862710317, 0.5274489497145017, 0.9094057977199554, 0.43562301620841026, 0.006394828747337063, 0.941071997086207, 0.45807551344235736]",0.941071997086207
disgust,Doing poorly on a midterm. ,shame,"[0.7880500058333079, 0.7381922701994578, 0.9131335616111755, 0.8065989514191946, 0.004260958055965602, 0.7867310481766859, 0.9697620570659637]",0.9697620570659637
shame,My boat didn't win a race which we were favored to win. ,shame,"[0.8024232486883799, 0.6039461195468903, 0.6349402417739233, 0.9095201591650645, 0.0051628129052308696, 0.8146419475475947, 0.9169051746527354]",0.9169051746527354
guilt,Sleeping through crew practice one Monday morning. ,guilt,"[0.20978038540730873, 0.23811088564495245, 0.07903776896030952, 0.5205370957652727, 0.12244718397657077, 0.23946933075785637, 0.292963740726312]",0.5205370957652727
joy,When I had achieved a goal indirectly. I work for CAL Football and our nd win of the season was very gratifying and brought our joy because of the hard work involved and the fact that no one expected we would win. ,joy,"[0.0013560793013311923, 0.0008174641019043823, 0.0021756124624516815, 0.15609604723673934, 0.9712342421213785, 0.0011673314535679917, 0.0010271926294080913]",0.9712342421213785
fear,Upon reading a story on a serial killer by the name of Henry Lee Lucas who has been given the distinction of killing more people that any other man. I began to wonder if I should take more care for my safety. ,fear,"[0.26376623287796974, 0.4657055189212163, 0.9514101147651672, 0.7404781977335612, 0.17988525289304866, 0.26102493330836296, 0.07920910480121772]",0.9514101147651672
anger,I had worked long and hard on a project when a friend inadvertantly destroyed it. I could not forgive him for a long time. And at times still get angry at him. ,anger,"[0.9864332874615988, 0.6291813850402832, 0.3838072220484416, 0.7927550921837488, 0.0014816338662058115, 0.4442360829561949, 0.5932903066277504]",0.9864332874615988
sadness,When a pet died. The pet was the closest friend I had for years. ,sadness,"[0.09611226820076506, 0.27098162204492837, 0.5984743610024452, 0.43491908473273116, 0.007780643306129302, 0.983367254336675, 0.3383411131799221]",0.983367254336675
disgust,When people/press analyze a particular newsworthy item (CAL Football team) which I am a member and can only see the situation in a bad light and always put the team down. ,anger,"[0.850163459777832, 0.7464015434185663, 0.5910761406024297, 0.5848349581162134, 0.002534942594744886, 0.5819711436827978, 0.691177636384964]",0.850163459777832
shame,"Recently, some friends and I had too much to drink while on a foot-ball road trip to USC. We trashed our hotel room and I felt ashamed when the maid walked in the next morning. ",shame,"[0.46236441905299824, 0.9528771142164866, 0.6451055978735288, 0.9929396510124207, 0.0066714751107307775, 0.5148229726279775, 0.9933883051077524]",0.9933883051077524
