labels,text,feels_emo,prob_feels_emo,prob_max
guilt,One day while we were strolling along the road one of my friends suggested that we go and watch a blue film. I was curious so I went along but I felt quite guilty later. ,guilt,"[0.5692792, 0.52039355, 0.75014395, 0.9951644, 0.0064344336, 0.8683128, 0.97062385]",0.9951644
joy,"The day the results of the university entrance exam was published, I found my canditate number and I was very excited. ",joy,"[0.012664759, 0.0008267246, 0.7976101, 0.04365392, 0.9975272, 0.001369238, 0.0012614172]",0.9975272
fear,"One night we were having a barbecue on the beach and I needed to go to my car, which was far away from the beach. It was very dark as there were no street lamps. I ran in the dark, very scared, I ran as fast as possible. ",fear,"[0.7415, 0.38716012, 0.9988153, 0.61063385, 0.0020377354, 0.8312378, 0.42579404]",0.9988153
sadness,I separated with the one I liked most. She refused all my dates and told me that she had dated another one. My heart seemed to cease beating. I was silent for some time and then I whispered goodbye and left without turning back. ,sadness,"[0.8413797, 0.26626495, 0.887134, 0.6646051, 0.00033710542, 0.9944964, 0.6908089]",0.9944964
disgust,"When I was a teacher in an evening school, a girl raised a lot of questions and expressed her opinions. She, very often, took a stand which was different from mine and she thought that it was better than mine. Her opinions were helpful academically, but she did not take into consideration my position in public. Also she seemed to be very talkative and so she disgusted me. ",disgust,"[0.952413, 0.9944794, 0.5636828, 0.23686862, 0.0035514897, 0.47162688, 0.4043431]",0.9944794
shame,I had lunch in a restaurant with a friend and I paid the bill. The change was that of a two dollar and a ten cent coin. As I was talking with my friend I took the two dollar coin and forgot to leave a tip. ,fear,"[0.38033798, 0.17746557, 0.8311004, 0.67714584, 0.017240247, 0.55356187, 0.40624377]",0.8311004
guilt,"I was cold to my sister without meaning it, just because I was upset and frustated. ",anger,"[0.9962793, 0.749073, 0.9360005, 0.90705186, 0.0011420557, 0.96701604, 0.6790983]",0.9962793
joy,When I learnt that I had been admitted to the university. ,joy,"[0.08173588, 0.013806223, 0.9251008, 0.14771242, 0.98976, 0.04658043, 0.02417175]",0.98976
fear,After the interview for admission to the university and before the admission list was disclosed. I was scared that I would not be admitted and my fear lasted for quite some time. My fear disappeared only after the list was disclosed. ,fear,"[0.14862196, 0.012535337, 0.99854076, 0.1412252, 0.002900226, 0.23037507, 0.07593341]",0.99854076
anger,"When I was studying in the library - preparing for a test, two people sitting next to me talked to each other for minutes. There were no other seats so I could not go elsewhere and I did not want to interrupt them, so I could only be angry in my heart. ",anger,"[0.998403, 0.96167165, 0.8661304, 0.19718346, 0.0036320088, 0.014403996, 0.13043956]",0.998403
sadness,"I had been separated from my girlfriend for about a year. On her birthday I put a present in her mailbox. I had spent two days choosing a suitable present for her. I waited for a few days and there was no reply from her at last I received a thank-you card in my mailbox. On the card there was only my name, the words thank-you and her signature. I was very sad then. ",sadness,"[0.11383908, 0.015144589, 0.84858716, 0.8962132, 0.0010687266, 0.9976095, 0.62977]",0.9976095
disgust,"When I was travelling to school by bus, I went past a place where a sewer had been repaired. There was a bad strong smell which suffocated me and I wanted to leave the place immediately. ",disgust,"[0.75301504, 0.98945636, 0.98749906, 0.5463384, 0.002722984, 0.77320266, 0.50718874]",0.98945636
shame,I received the results of the test paper of my major subject and I found that my result was not as good as a classmate who had recently changed his major subject. I felt very ashamed. ,shame,"[0.22744265, 0.97456384, 0.9824395, 0.9925184, 0.0010514811, 0.9919876, 0.99840647]",0.99840647
guilt,I had promised myself that I would do one good deed every day. One night I saw a beggar whose muscles had been atrophyed. I walked passed him thinking that he was feigning. Later I realized that he had not been pretending and I had a feeling of guilt as I had not kept my promise. ,guilt,"[0.17340778, 0.09738891, 0.90397084, 0.99856746, 0.0012685788, 0.9380078, 0.85237294]",0.99856746
joy,"Talkiing about the past happy hours with two friends at night in a camp a few months ago. We shared our feelings, notions and every hidden anxiety. I thought that they cared for me and I was very happy and satified. ",joy,"[0.0017543997, 0.00068042165, 0.98711896, 0.02612497, 0.9973767, 0.002118657, 0.0055369576]",0.9973767
fear,I remember that my form teacher was very fierce and dogmatic. My feet would tremble whenever I saw her but I had to face the fact that I had to go for her class. ,fear,"[0.9581791, 0.90178365, 0.99622786, 0.8882292, 0.0028265924, 0.80508554, 0.7375969]",0.99622786
anger,"One night I could not practise my violin as my family was watching T. V with the lights off, so I wanted to listen to some tapes. It was dark so I asked my brother to bring me a torch, however he scolded me. I was so angry that I slammed my violin on the floor. ",anger,"[0.9958853, 0.42311227, 0.8720088, 0.45367104, 0.0026840882, 0.048015635, 0.33571643]",0.9958853
sadness,"My mother suffers from a mental illness. One night she was not feeling well and was sent to the hospital. I was scared that she would die, and all night I was very sad and did not dare to close my eyes. ",fear,"[0.10204771, 0.18669221, 0.99885285, 0.89488345, 0.0007070862, 0.99869967, 0.29774645]",0.99885285
disgust,At the crowded conditions of living. I always quarrel with my elder brother as he puts the T. V volume at a deafening level and I can not practise my piano lessons. Thus I feel that my home is disgusting. ,disgust,"[0.99556535, 0.9959431, 0.96049535, 0.66759604, 0.00085419125, 0.96457136, 0.98887306]",0.9959431
shame,I lost my temper at my mother while she was teaching me. I felt ashamed and sorry at having hurt my loving mother. ,guilt,"[0.99414307, 0.9831707, 0.9672363, 0.9984112, 0.0013501098, 0.99698406, 0.99829143]",0.9984112
guilt,I felt guilty at not having practised the piano. I waste my teacher's time and guidance. ,guilt,"[0.16455875, 0.18244424, 0.978312, 0.9972857, 0.0010907113, 0.6718614, 0.9851517]",0.9972857
joy,I watched a football match with my old friend. The performance of the team was very good and the team members were full of spirit. The match was excellent and every time a goal was scored I felt excited. ,joy,"[0.1776386, 0.0012692411, 0.9626034, 0.30895004, 0.99704546, 0.008765941, 0.011906481]",0.99704546
fear,"When I got the midterm exam results, the results were below average and were near the lowest. I was scared of the final exam. ",fear,"[0.8290812, 0.6097361, 0.99852836, 0.7894576, 0.0012971757, 0.94822115, 0.88643795]",0.99852836
anger,"When I came back to my hostel, my bed was full of newspapers and dirty clothes. My room-mate asked me to wash the clothes for him as he had no time (this was his responsibility). The food we shared had been eaten up by him (I ate little). ",sadness,"[0.42501235, 0.06570981, 0.54899067, 0.52597773, 0.097087674, 0.908046, 0.24088389]",0.908046
sadness,"My sister was impolite to my father when the family was having lunch together at a restaurant. She thought that our parents had been prejudiced against her, this was an extreme thought. ",fear,"[0.9659232, 0.40929785, 0.9816211, 0.389916, 0.15103689, 0.47815156, 0.30829078]",0.9816211
disgust,When I was giving private tutorials to my student he would not concentrate and was lazy. He had not done the home work that I had assigned and his academic level was very low. It was a nuisance. ,disgust,"[0.9537315, 0.95940596, 0.7014428, 0.40426734, 0.028619193, 0.7629866, 0.3173453]",0.95940596
shame,During a meeting I said something wrong and the others laughed at me. ,shame,"[0.9717885, 0.9104756, 0.9777919, 0.9772562, 0.04288225, 0.8722575, 0.98866594]",0.98866594
guilt,"I entered the hostel this year. My mother was ill and could not move and needed people to look after her. Every week I left home to go back to school, I felt guilty. ",guilt,"[0.2867716, 0.15703039, 0.98373, 0.9978523, 0.0009756037, 0.9915176, 0.97120124]",0.9978523
joy,I received a letter from a friend whom I was missing ,sadness,"[0.11288997, 0.008502213, 0.55664086, 0.531361, 0.79280615, 0.8259709, 0.08323777]",0.8259709
fear,I feared that I would not be able to hand in the book-report on time as I had started working very late. The book was difficult to read and my teacher did not accept my work as it was handed in late. ,fear,"[0.6422914, 0.3039577, 0.99865144, 0.8838481, 0.001346543, 0.8401659, 0.7207206]",0.99865144
anger,My classmate always borrowed my notes and would not return it to me on time. When I had a test she was selfish and irresponsible and so delayed my studies. ,anger,"[0.9721849, 0.87250996, 0.7027436, 0.10224486, 0.36686304, 0.9533406, 0.22926743]",0.9721849
sadness,When I found that my coldness had hurt somebody's sincerity. ,guilt,"[0.63913757, 0.5160244, 0.8053528, 0.94990873, 0.00051977584, 0.7650737, 0.39096138]",0.94990873
disgust,When I was studying and someone disturbed me. ,anger,"[0.9175024, 0.44723988, 0.82551175, 0.5611277, 0.01047548, 0.62546, 0.31603315]",0.9175024
shame,My teacher said that being university studets we did not have any self-initiative or self-control. ,fear,"[0.822551, 0.4344018, 0.97929215, 0.7306385, 0.062472157, 0.6302839, 0.8287939]",0.97929215
guilt,I took french leave to do my homework. ,fear,"[0.36505896, 0.085882895, 0.8909657, 0.42210993, 0.116035, 0.3286458, 0.37861714]",0.8909657
joy,I realized that a fellow member had grown spiritually. I was the leader of a spiritual group and had prayed for him. He did not want to burn the incense but his mother forced him to do it. Finally his mother told him that he could discontinue if he got good results at school. ,fear,"[0.28715956, 0.12610598, 0.96338904, 0.39280653, 0.54296696, 0.062426165, 0.18449794]",0.96338904
fear,Looking for the toilet in a dark place. ,fear,"[0.29549357, 0.7492851, 0.9788617, 0.26874804, 0.006264228, 0.37008157, 0.67775273]",0.9788617
anger,"I gave tutorial to a student and I found that he was lazy, he did not pay attention to what I taught. He did some easy questions wrong deliberately. ",anger,"[0.82676876, 0.8225243, 0.65561324, 0.16785133, 0.009104948, 0.7184522, 0.2934101]",0.82676876
sadness,I saw a lot of starving people in a T. V news report. ,sadness,"[0.8496596, 0.9519542, 0.96092653, 0.89885986, 0.0015369552, 0.99260795, 0.7449887]",0.99260795
disgust,"Our neighbour came and gossiped, about others, with my parents. ",anger,"[0.80373526, 0.46066383, 0.7894837, 0.11392131, 0.025889242, 0.44243473, 0.14150234]",0.80373526
shame,"I promised a friend that I would return a book to it's owner for him , but I forgot to do it. ",guilt,"[0.7858602, 0.50238216, 0.7728555, 0.97186106, 0.0026426075, 0.8748667, 0.89875114]",0.97186106
guilt,Saw a blue film in a cinema. ,fear,"[0.1956964, 0.025116278, 0.8502062, 0.223741, 0.65718037, 0.15994638, 0.090593696]",0.8502062
joy,"When I saw the certificate results, I did not feel very happy as I did not realize that I had got all the credits until my classmates pointed it out to me. My parents and my relatives praised me and I realized that my results were good i. e A, B, C. I felt satisfied with the results and was happy. ",joy,"[0.0037757363, 0.0013125645, 0.74259084, 0.12629054, 0.828341, 0.015345428, 0.014761095]",0.828341
fear,An hour before receiving the certificate results I was very frightened. When I saw others crying I felt very tense and as time went by my fear grew. ,fear,"[0.22417717, 0.23309869, 0.99914694, 0.76708895, 0.003270213, 0.9532324, 0.7637419]",0.99914694
anger,"My classmate used her personal relations to get a seat for a subject that I wanted also. I had taken the pains to help him apply and I did not get selected. I did not like this as he had not told me the facts earlier, he need not have lied to me. ",anger,"[0.9963862, 0.89549285, 0.7978741, 0.47037047, 0.002667231, 0.93132085, 0.23351769]",0.9963862
sadness,"When my mother went through an operation, it was not very serious but I was sad and could not sleep before the operation. ",sadness,"[0.058129497, 0.083478555, 0.9942731, 0.96955854, 0.002060642, 0.9983051, 0.47489244]",0.9983051
disgust,"During a recent meeting, Mr. A showed his excitement and overindulged in the notes delivered. Though his curiosity could not be blamed, his way of accquiring knowledge was an extreme behaviour e. g he always tried to know what I was reading and gained everything he could. ",joy,"[0.34345207, 0.14055654, 0.24375261, 0.19037808, 0.9879772, 0.029337516, 0.02765286]",0.9879772
shame,"When I was doing my homework at home, some relatives came and advised me to help my mother do the house-work. ",fear,"[0.8392587, 0.38877016, 0.9597044, 0.92992306, 0.21459301, 0.757904, 0.7519223]",0.9597044
guilt,While quarreling with my brother I broke the glass door of the cupboard and a china doll. We were scolded by my father for breaking the door but we did not tell him about the door. ,anger,"[0.98827213, 0.8393661, 0.971016, 0.97280824, 0.012762192, 0.8877034, 0.91773117]",0.98827213
