labels,text,feels_emo,prob_feels_emo,prob_max
joy,"This happened when I was in the th standard. The paddy crops were in a bad shape as it had not rained and there was no water in the well, so I was in a very sad mood. I came to the conclusion that I would ignore the paddy field, just hours after this it rained for one hour. This was a very tense time and the rain brought me tremendous pleasure. ",sadness,"[0.46978328, 0.016129754, 0.36571386, 0.5841973, 0.008905587, 0.9431099, 0.37193334]",0.9431099
fear,"At the age of I had gone to see a film in a nearby village, about kms from my home. I started walking as there was no bus. I had to cross hills and as it was dark I could not identify the path. Half way through it started raining and as there was no shelter I ran four kms to reach home. ",guilt,"[0.6646177, 0.5810198, 0.8544957, 0.88106745, 0.27212107, 0.73608017, 0.8094546]",0.88106745
anger,"One day my room-mate started imitating me, doing what I had done a few hours back. I got very angry and started beating him up. ",anger,"[0.9949338, 0.90473753, 0.9114112, 0.785399, 0.0011725924, 0.07861578, 0.49941945]",0.9949338
sadness,A few months a close relative of mine died. I had never expected this to happen and was sad for a few months. ,sadness,"[0.031763513, 0.3422554, 0.7818834, 0.983923, 0.00027598417, 0.99663585, 0.9763856]",0.99663585
disgust,"One day, at an important place I met a group of girls and while we were waiting for a bus these girls started smoking and commanded me to smoke I felt very disgusted. ",disgust,"[0.97988933, 0.99744296, 0.9673145, 0.988247, 0.0002648288, 0.9606656, 0.9951439]",0.99744296
shame,"A few months back I had gone to my friend's place and they offered me tea and coffee. I do not have the habit of drinking tea or coffee and so they offered me a glass of milk instead, so I felt ashamed. ",shame,"[0.5362401, 0.99045116, 0.9620281, 0.9985561, 0.0020727008, 0.9886286, 0.9986318]",0.9986318
guilt,"At my native place I was riding my cycle, which did not have lights, at night and so a police man caught me. I requested him to let me go but he would not so after a few minutes I just escaped. ",fear,"[0.8966721, 0.48412174, 0.97129333, 0.8164635, 0.030816145, 0.8434611, 0.8801192]",0.97129333
joy,"After my graduation exams I was waiting to get admitted to a post graduation course, however the situation was not very favourable for me and I was upset. Suddenly, Bombay university offered me a seat and I landed up in Bombay for my post graduation studies. This happened last year and was very pleasant for me. ",sadness,"[0.94308925, 0.48015782, 0.84241056, 0.9554494, 0.0007027859, 0.95572853, 0.8718435]",0.95572853
anger,This was the worst incident of my hostel life. I was insulted by a close friend of mine on the eve of the New year and it totally spoiled my New year's night. ,anger,"[0.9934229, 0.9932888, 0.7249219, 0.9549942, 0.00061160483, 0.9927522, 0.9888136]",0.9934229
sadness,[ When I feel that I have made a mistake. ] ,guilt,"[0.79390293, 0.6131752, 0.8388788, 0.9970728, 0.0025591198, 0.9333547, 0.99203825]",0.9970728
joy,When I got my B. A degree with first class. ,joy,"[0.08065122, 0.01685406, 0.62693614, 0.32043037, 0.81907576, 0.12653387, 0.03903579]",0.81907576
fear,I received a letter from my college telling me that I would not be allowed to sit for the exams because of my low attendance in class and the bad experience in the terminal exams. ,fear,"[0.6625368, 0.5178866, 0.9643721, 0.7994082, 0.0020975042, 0.66427803, 0.8539423]",0.9643721
anger,Once a friend had pushed me and I had fallen on to a window which then broke. I was taken to tthe principal's office and he accused me of having broken the window. ,fear,"[0.9588962, 0.7723729, 0.9627194, 0.74855644, 0.019003024, 0.6842728, 0.88959324]",0.9627194
sadness,When I received my S. Y. J. C results which did not allow me to get admission in engineering. ,shame,"[0.9421349, 0.85135, 0.83727837, 0.9357041, 0.005431429, 0.9491085, 0.9526523]",0.9526523
disgust,"Once when I was studying for my examination, I was asked to do some work which was unavoidable. ",fear,"[0.8311386, 0.50926346, 0.8436657, 0.8404155, 0.054440893, 0.7496221, 0.77783895]",0.8436657
shame,My teacher asked me a question which I failed to answer and I was told to stay behind after the class and give the answer after studying it from a book. ,shame,"[0.899236, 0.7848627, 0.8756608, 0.9196585, 0.014531782, 0.8907925, 0.9517831]",0.9517831
guilt,"During class one day I walked out of the class. The teacher noticed it and decided that he would take some action against me, when I realized this I approached him and told him that I was sorry for the incident and would not repeat it. ",guilt,"[0.88401353, 0.88025534, 0.967477, 0.99691534, 0.05297321, 0.7757205, 0.99452645]",0.99691534
joy,When I passed the th standard board exams. ,joy,"[0.062847205, 0.02225781, 0.69446427, 0.14847556, 0.7632648, 0.0871702, 0.035525337]",0.7632648
fear,"My illness a few years back. I was sevely down with malaria and asthma, I had lost my health, charm and cheerfulness completely. ",sadness,"[0.8545844, 0.92336637, 0.87414, 0.93932235, 0.0049393396, 0.9833726, 0.9609068]",0.9833726
anger,During the short period of my unemployment about six years back. ,sadness,"[0.8900403, 0.7822466, 0.88515055, 0.9333137, 0.0056022, 0.94297856, 0.9230142]",0.94297856
sadness,My father's death in January moved me deeply. The gloom prevailed for almost two years and I am still to recover from it. ,sadness,"[0.8841559, 0.4499988, 0.8995269, 0.97924566, 0.0005031408, 0.9952826, 0.95113873]",0.9952826
shame,When I was years old I was caught by the Ticket Collector when travelling without a ticket. ,anger,"[0.88892037, 0.73420376, 0.88845134, 0.83803, 0.04312038, 0.87458545, 0.7970538]",0.88892037
guilt,"A few lies that I had indulged in, a few years ago, while raising loans from my friends. ",shame,"[0.87622267, 0.66890556, 0.87873805, 0.9208358, 0.020177335, 0.79101956, 0.9271202]",0.9271202
joy,"After having finished my B. Sc, I was struggling hard to continue my studies and had taken the M. SC exam. I was not sure that I would be selected in the written exam. When I saw my name in the selected candidates list I was overjoyed. ",joy,"[0.026699064, 0.006495072, 0.5262472, 0.1587492, 0.99633056, 0.0008882186, 0.03105187]",0.99633056
fear,"When I did not get admission in M. Sc after my B. Sc, I felt really bad. When I started my journey to Bombay, after having accepted my uncle's offer to come to Bombay, I was afraid, wondering if I would succeed or not. ",fear,"[0.87192804, 0.8717085, 0.9984384, 0.9977742, 0.0003463236, 0.99618983, 0.9957581]",0.9984384
anger,"When I was dancing with a dame at a social, one of my friends who was interested in her came and took her away from me. I was really angry with him then. ",anger,"[0.9970289, 0.96106666, 0.89365906, 0.92021257, 0.002768504, 0.63315904, 0.94400746]",0.9970289
sadness,"When a close friend, residing in the hostel, lost his father I really pittied him and the situation made me feel sad. ",sadness,"[0.003069516, 0.09261927, 0.62530303, 0.97742975, 0.00018408938, 0.99689984, 0.9702589]",0.99689984
disgust,"After my +, when I did not get admission in B. E I felt disgusted. ",disgust,"[0.8985419, 0.99813557, 0.912903, 0.99794537, 0.00022390236, 0.9830458, 0.99798596]",0.99813557
shame,"When I was in the th standard, I could not speak English. One day, while talking with my relatives I used a wrong word and my cousin corrected me, believing that I did not know English. I really felt ashamed then. ",shame,"[0.70214725, 0.97185147, 0.8938559, 0.99600935, 0.006968552, 0.96820027, 0.99730647]",0.99730647
guilt,"When I got low marks in the final year B. Sc exams, I felt guilty as I had not worked hard because I had been roaming around with my friends. ",guilt,"[0.7549525, 0.91925657, 0.92653, 0.99835396, 0.00031821852, 0.9850264, 0.99807584]",0.99835396
joy,I was doing an experiment and was not getting the appropriate result despite the fact that I had repeated the procedure - times. Then finally I got it right by a stroke of luck. ,fear,"[0.12463603, 0.07306797, 0.63786924, 0.37938756, 0.07659417, 0.15073827, 0.15794957]",0.63786924
fear,"Once I was very frightened at night as I had a very fearful and terrifying dream, I could not go back to sleep for a long time. ",fear,"[0.68766934, 0.7230093, 0.99878734, 0.96372896, 0.0032329902, 0.8043094, 0.95935446]",0.99878734
anger,Once I had an argument with my friends and I knew that I was right. My friends went on arguing with me even though they did not know the right thing. ,anger,"[0.9547441, 0.49786022, 0.845131, 0.83971614, 0.004921441, 0.58079, 0.7655101]",0.9547441
disgust,My elder sister forced me to do a few things which I did not like to do. ,fear,"[0.95566416, 0.85875005, 0.9638053, 0.95614326, 0.00600831, 0.9256836, 0.94955844]",0.9638053
shame,Once I had torn a few pages off a library book and I felt ashamed at this. ,shame,"[0.40496716, 0.99374974, 0.9816601, 0.9976204, 0.000359522, 0.9891685, 0.99845076]",0.99845076
joy,When I realized that I loved someone of the opposite sex. ,guilt,"[0.13844149, 0.022880996, 0.5201631, 0.89884204, 0.42963892, 0.72564954, 0.64990354]",0.89884204
fear,"After I was thrown out of a car in an accident, this resulted in a fracture. ",guilt,"[0.9183592, 0.8434668, 0.8398529, 0.94450927, 0.015422959, 0.8846225, 0.9412978]",0.94450927
anger,[ During my childhood when I could not get what I wanted from my brother/sister and parents. ] ,anger,"[0.9816983, 0.9045112, 0.92061114, 0.97852284, 0.006850635, 0.9814493, 0.9773531]",0.9816983
disgust,I felt disgusted when I was in a helpless position at the loss of my fiancee. ,shame,"[0.81009936, 0.99730766, 0.9587636, 0.9960686, 0.0002118898, 0.9010279, 0.9983399]",0.9983399
shame,The day my fiancee told me that it was bad that I could not write my mother tongue. ,shame,"[0.8553224, 0.6242357, 0.92668086, 0.9332093, 0.014893318, 0.88930416, 0.9348897]",0.9348897
guilt,I felt guilty when I thought that I was still not standing on my own feet. ,shame,"[0.01569396, 0.6442195, 0.99165523, 0.99780935, 0.0002302449, 0.9914573, 0.99849725]",0.99849725
joy,"The way this particular girl spoke, behaved, and reacted the first time I was introduced to her, I felt certain that something between us would materialize. ",joy,"[0.02187895, 0.018790985, 0.29340228, 0.34015256, 0.41786796, 0.17946275, 0.08382833]",0.41786796
sadness,"When a girl did not answer a question, concerning my love for her, put forward to her. ",fear,"[0.7392156, 0.39300862, 0.8742365, 0.48904306, 0.014336544, 0.36548194, 0.53555584]",0.8742365
joy,I most joyous moment was the day I got my marks. I was very happy when I came to know about my marks at the M. Sc (part I) examination where I got . %. This was the highest marks I have ever scored in my life. ,joy,"[0.0028845102, 0.0014030682, 0.39376327, 0.03734576, 0.9967235, 0.00083474425, 0.007179179]",0.9967235
guilt,I was travelling in a bus from school going home for holiday. In the bus unfortunately I stepped on a bag in which there were delicate things. ,fear,"[0.8761991, 0.7715381, 0.9786306, 0.94193643, 0.0038328164, 0.95893425, 0.9121917]",0.9786306
joy,When my brother was selected to the University of Malawi (the Polythecnic). I was very excited and I rejoiced due to one of our family members qualifying for University level at long last. ,joy,"[0.0017998959, 0.0018823122, 0.604228, 0.020213787, 0.9953753, 0.00037904564, 0.01866]",0.9953753
