labels,text,feels_emo,prob_feels_emo,prob_max
joy,"Football was a very big deal at my high school, so I was joyous when my school's team won the conference championship last year. ",joy,"[0.001784534, 0.00018666149, 0.48414502, 0.007104611, 0.9918196, 0.002870233, 0.00060330215]",0.9918196
fear,I was driving on to a busy freeway during rush hour and it was slightly raining. A diesel truck was coming very close behind me and I was close behind a pick-up. I changed lanes and barely hit the truck and ran a Honda of the road. I was scared to death to go back and see if I caused him to crash. ,fear,"[0.8843666, 0.5971564, 0.98457724, 0.974305, 0.0032645173, 0.62600094, 0.747673]",0.98457724
anger,I was really pissed when the Russians boycotted the ' Olympics. I had anger towards them and Jimmy Crter. I was very anxious to see it. ,anger,"[0.9917704, 0.9586851, 0.94657004, 0.7444538, 0.00808397, 0.8681873, 0.809066]",0.9917704
sadness,It made me very sad to hear that some construction company was going to build houses on the beautiful hills by my house. ,sadness,"[0.9666086, 0.99319816, 0.945588, 0.8204079, 0.00015388339, 0.99822444, 0.94023496]",0.99822444
disgust,I vividly remember having feelings of disgust toward some of my jr. high classmates who didn't work at all on their schoolwork and who would coplain and take my tax money when I was older and more successful than they were. At the time I pictured some adults like this that I knew in the complaining situation. ,disgust,"[0.84399295, 0.9657485, 0.74900544, 0.46018052, 0.0010199647, 0.61725813, 0.78857505]",0.9657485
shame,I could have died when I was caught cheating on a test in high school. That was my first and last time. ,fear,"[0.7771314, 0.8311694, 0.9366298, 0.8426509, 0.0027313551, 0.72834563, 0.87792957]",0.9366298
guilt,When I didn't study for tests in High School. In particular remember a physics test. I didn't study because my friends talked me out of it and we did something else boring. I felt so helpless just being there - then guilt set in because I was very close to getting an A in the class. ,guilt,"[0.3878487, 0.51889735, 0.82370293, 0.9912726, 0.0034599197, 0.8712729, 0.975453]",0.9912726
joy,I took a math midterm and I knew I did really well and it was Friday so I felt great joy because the week was over and I did well on a test. ,joy,"[0.0011475895, 0.00015980811, 0.37147558, 0.0014699509, 0.9963618, 0.0019345264, 0.00027038093]",0.9963618
fear,"When first came to CAL I went to a rally on Sproul and I later learned that the rally was conducted by the Moonie cult. They were taking pictures at the rally, so I was afraid that they would circulate the pictures and then kidnap people. I did not know how the cult worked. I was scared. ",fear,"[0.7682214, 0.6372549, 0.9954472, 0.6556928, 0.005179526, 0.7144189, 0.47016823]",0.9954472
anger,When I was faced with writing an essay and I didn't want to do it I was angry that I had to write an essay and angry at myself for not having the time to write a good essay. ,anger,"[0.99546814, 0.79147625, 0.9353078, 0.85261726, 0.0003088606, 0.3526565, 0.90620565]",0.99546814
sadness,I ran a race for the CAL track team and I did terribly and then the coach said that I should sit out for the season. I felt really sad because I wasn't going to be able to run. It was something I always had done and now I couldn't do it anymore. ,sadness,"[0.8141172, 0.8943839, 0.9179599, 0.95062804, 0.0015979848, 0.9973984, 0.973196]",0.9973984
disgust,When I saw a girl in my economics discussion section smiling and asking stupid questions to the TA. just to get attention. She was obviously ass-kissing. It happens in every Econ. discussion held weekly. ,disgust,"[0.76204884, 0.7932694, 0.7521864, 0.31502563, 0.518452, 0.49826282, 0.38601083]",0.7932694
shame,"I was supposed to go out with my girlfriend one Saturday night, but I got really drunk with some friends earlier that afternoon and evening. So, I totally forgot about going out with my girlfriend. She showed up the next day, and that was when I remembered. ",guilt,"[0.61062723, 0.5687296, 0.6092833, 0.88660127, 0.15902984, 0.7645265, 0.6500454]",0.88660127
guilt,"I went to go get a bike innertube fixed. I fixed it and I was supposed to pay previously but I didn't. I said I would after I fixed the tire. After fixing the tire, the salesperson who helped me was gone so I walked out of the store without paying. I felt guilty so I went inside and paid for the tire. ",guilt,"[0.6263745, 0.37129158, 0.8199003, 0.9822979, 0.026045911, 0.74208045, 0.9286411]",0.9822979
joy,I had met someone and we became good friends. Our relationship grew closer and now he is my boyfriend. I felt joy when I found out how he felt about me. ,joy,"[0.0012983053, 0.000111338064, 0.045133926, 0.0013370094, 0.99022317, 0.0013783651, 0.0002464515]",0.99022317
fear,I feared that my dog's eye was infected too much. He had played around in the weeds and a foxtail had gotten under his eyelid. I took him to the vet and I feared that he may go blind because of the foxtail. ,fear,"[0.6864614, 0.7934645, 0.987901, 0.8666725, 0.001081383, 0.9417937, 0.6217067]",0.987901
anger,"One of my friends kept criticizing me about everything I did. I thought she was kidding, but later I found out that she was serious. ",fear,"[0.89334756, 0.58482516, 0.9147205, 0.768256, 0.0015713637, 0.7589642, 0.5803195]",0.9147205
sadness,One of my relatives became seriously ill. I felt sad because I didn't know if she will ever be the same again. ,sadness,"[0.0037648631, 0.16340166, 0.866393, 0.68708533, 0.00019573797, 0.9964341, 0.13965525]",0.9964341
disgust,I felt disgusted when I found out that someone had betrayed me. That person had been dishonest with me and I felt used. ,disgust,"[0.98375905, 0.99914336, 0.8393561, 0.6752165, 0.0003186338, 0.77904487, 0.97823447]",0.99914336
shame,"After taking a difficult midterm for one of my classes, I felt shame for not studying as much as I should have. I was ashamed of the results of the midterm. ",shame,"[0.47881946, 0.89322376, 0.95379585, 0.99026805, 0.0014970909, 0.99017906, 0.99519026]",0.99519026
guilt,"A close friend of mine was leaving for graduate school out of state. I had arranged to gather some people together the day before he left to be with him and have a good time, but I didn't pay as much attention to him as I should have. ",sadness,"[0.8024915, 0.45233673, 0.76653886, 0.88852227, 0.14602548, 0.9047519, 0.57294655]",0.9047519
joy,I spoke with a friend on the phone who I haven't seen in many years. It was a joyful event to talk to him. ,joy,"[0.0009347329, 0.00036096803, 0.098507516, 0.0014508959, 0.9839176, 0.0009513366, 0.00040723465]",0.9839176
fear,I was on this amusement park ride at Marriots Great America. It went way up in the air and then around and around. Heights are not my favorite spots in life. ,fear,"[0.27846354, 0.38438737, 0.9006305, 0.24223168, 0.15912163, 0.22852525, 0.18516767]",0.9006305
anger,"I typed up a letter for this physician at work. She didn't care for my style, even though she was not using correct English. I told her it was her letter and we would do it her way. ",fear,"[0.6620741, 0.31957635, 0.8377224, 0.32629767, 0.011631239, 0.41792545, 0.25588998]",0.8377224
sadness,"Recently, my sister-in-law's horse was poisoned by a plant and died. The horse was very obedient and exceptional with children. ",sadness,"[0.8548234, 0.7577736, 0.8280931, 0.72815204, 0.0034691193, 0.9505412, 0.63803214]",0.9505412
disgust,"I was disgusted at the behavior of these boys I work with in the scouting program. They showed a lack of interest, unrest, and at times just plain rude behavior. ",disgust,"[0.98947453, 0.99749434, 0.8020106, 0.66422004, 0.0009833683, 0.9325077, 0.95703936]",0.99749434
shame,I had a test in the class and I had not adequately prepared myself. I didn't fare so well on the exam and I felt bad about it. ,guilt,"[0.75655216, 0.7405735, 0.8614766, 0.99470794, 0.0017582111, 0.97872144, 0.9790708]",0.99470794
guilt,"I was supposed to have done some things for my mother, but just plain didn't get around to it. ",guilt,"[0.7893632, 0.6655292, 0.8387526, 0.9569053, 0.0030328815, 0.9101605, 0.823103]",0.9569053
joy,My old boyfriend - yes the same one - asked me out. We had a good time. Then he asked me out the following week. He actually took interest. ,fear,"[0.18180045, 0.09425911, 0.653977, 0.21111709, 0.5843337, 0.42788258, 0.0820692]",0.653977
fear,"I was physically assaulted and sexually abused about a year ago. Just the feeling that I might not get away intact, or even alive, produced fear. ",fear,"[0.8360712, 0.8807033, 0.9955354, 0.8195057, 0.00033648845, 0.87945396, 0.8716215]",0.9955354
anger,My boyfriend breaking up with me about months after I had an abortion. Just the fact that he was ignoring me and continued to do so. ,sadness,"[0.90641314, 0.62998027, 0.9062989, 0.70756197, 0.005745366, 0.9484299, 0.6497599]",0.9484299
sadness,"My nephew's mother just left one day (my brother and she were not married). My nephew, Anthony, was shaken. I was sad for him because a similar situation happened to me. ",sadness,"[0.76458406, 0.5554152, 0.9475086, 0.71135676, 0.0024168591, 0.98435366, 0.49559218]",0.98435366
disgust,My friends and I were sitting at a restaurant. We were talking and a few of them said awful things about women. I became disgusted by their narrow-mindedness. ,disgust,"[0.98768395, 0.99741554, 0.928461, 0.7361658, 0.0036282248, 0.9172256, 0.91039103]",0.99741554
shame,"I tried after months to begin talking to my boyfriend again. He ignored me. I felt I had lowered my pride and became his ""doormat"". ",anger,"[0.9591511, 0.89404637, 0.9312212, 0.9320515, 0.055402532, 0.9562119, 0.958127]",0.9591511
guilt,I had found out that I was pregnant. I talked it over with my boyfriend and he was unsupportive - yet encouraged an abortion - I did. ,fear,"[0.8270738, 0.54122025, 0.9603172, 0.70794016, 0.008104958, 0.82549316, 0.5280604]",0.9603172
joy,When I got accepted to CAL. ,joy,"[0.2609125, 0.06384129, 0.7871537, 0.24076326, 0.8283443, 0.4222051, 0.03291364]",0.8283443
fear,My apartment has had three robberies in the last month. The guy upstairs just got robbed making it the fourth. ,anger,"[0.9660148, 0.8843531, 0.9239409, 0.7377345, 0.0058528343, 0.9001775, 0.75664544]",0.9660148
anger,"When my roommate's boyfriend assaulted me. He was threatening me, calling me names and pushing me around. ",anger,"[0.9793362, 0.93657625, 0.9387295, 0.90713173, 0.009352537, 0.9001014, 0.89289904]",0.9793362
sadness,I was going to go on a vacation to Texas this summer but was unable to go because of registration. ,sadness,"[0.85395, 0.5748871, 0.8468369, 0.81588554, 0.014355681, 0.9387516, 0.611901]",0.9387516
disgust,I didn't do very well on a midterm and I'm disgusted with myself because I was prepared and thought I did well. ,disgust,"[0.99491996, 0.99803144, 0.8837162, 0.97737586, 0.00054933777, 0.98905796, 0.99196976]",0.99803144
shame,When I dated my friend's boyfriend after they had broken up. ,fear,"[0.6217646, 0.4212564, 0.8399545, 0.4476425, 0.18867537, 0.7369302, 0.27493903]",0.8399545
guilt,"A friend was going to come stay the weekend with me, but something came up and I cancelled out on him. ",sadness,"[0.69834834, 0.40806255, 0.7426679, 0.6570668, 0.006112132, 0.87091976, 0.48730046]",0.87091976
joy,"After being depressed because of a very bad relationship, my first love called me and told me that he would always care for me no matter what I did. ",sadness,"[0.008071362, 0.0051199533, 0.5368437, 0.19985421, 0.011891775, 0.7547927, 0.060948566]",0.7547927
fear,"When my exboyfriend threw me around the dorms because I was talking on the phone to another guy of whom he was jealous, after we had an argument in which I thought we broke up. ",anger,"[0.96181446, 0.7097636, 0.95758057, 0.8015455, 0.0040067565, 0.79306275, 0.62178236]",0.96181446
anger,"When someone tried to rape one of my best friends and he claimed it was her fault. He the hassled her, claimed she was loose, and threatened to sue her. ",anger,"[0.9749732, 0.8633663, 0.95511967, 0.8932747, 0.002387516, 0.7280614, 0.5587921]",0.9749732
sadness,"My mother kicked my surrogate father out and he in turn did not care for the dog, Afthur, he bought for the family. His lack of concern lead tho Arthur's death on the freeway. I loved Arthur like a brother. He was easy to talk to. ",sadness,"[0.95051074, 0.74305946, 0.89355457, 0.89864516, 0.013399101, 0.9637708, 0.72094923]",0.9637708
disgust,I thought that the guy I had been associating with for over a year went out or times with a high school girl whom he claimed not to like. ,fear,"[0.83440053, 0.5667778, 0.8563113, 0.79892373, 0.0014284538, 0.7787522, 0.45860615]",0.8563113
shame,The fact that I was pregnant. I was always considered level headed and did not have sex until and out of high school. ,fear,"[0.7181712, 0.59791183, 0.88935643, 0.7730782, 0.02740636, 0.8132761, 0.6801693]",0.88935643
guilt,I was pregnant and thought that by not having the baby I would hurt the father like he did me regardless of the life we had created. ,fear,"[0.9350341, 0.48526323, 0.99114496, 0.922139, 0.0003999761, 0.9295432, 0.75244975]",0.99114496
joy,I spent a lovely relaxing evening with my boyfriend. We played games and talked all evening. ,joy,"[0.0024384384, 0.0045565986, 0.52093357, 0.031061113, 0.94893885, 0.0343925, 0.004218638]",0.94893885
fear,"When I walked to church with my roommate, a bum told us to call the police and he started following us. ",fear,"[0.95923805, 0.8638325, 0.98522866, 0.6415389, 0.0030906615, 0.832534, 0.6767823]",0.98522866
anger,When my roommate's moped was stolen I was very angry. ,anger,"[0.99531, 0.5569565, 0.87096393, 0.6830574, 0.00031104198, 0.0479034, 0.13176459]",0.99531
sadness,When I heard my grandfather's wife had leukemia I was very sad. ,sadness,"[0.05782251, 0.5231333, 0.96270853, 0.8091209, 0.0001951915, 0.9964734, 0.40352353]",0.9964734
disgust,I was disgusted to find out that the water isn't filtered or purified before it leaves Latimer Hall from the drains. ,disgust,"[0.9955562, 0.99778533, 0.8532349, 0.5605962, 0.00015286537, 0.7736775, 0.9451625]",0.99778533
