labels,text,feels_emo,prob_feels_emo,prob_max
joy,"What if you took a seconds time out right now and just breathed, deeply, from the belly, Soulfully. Excellence ",surprise,"[0.16292907, 0.017059488, 0.8003268, 0.7652541, 0.36900476, 0.8484444]",0.8484444
joy, let's just say next week finals and two assignments due. ,fear,"[0.7265341, 0.5830874, 0.83132607, 0.032948766, 0.72304296, 0.6305962]",0.83132607
joy,"Day Blessing still pouring, son and I had a Awesome Day! this why I can't let it get me down. Moves like this. . testtestimony Woohoo ",surprise,"[0.0322731, 0.0054242336, 0.876824, 0.792226, 0.024650035, 0.9208992]",0.9208992
anger,dnt piss me off cuz yo face can b just like tht clock issues ,fear,"[0.9104452, 0.49131006, 0.9572852, 0.02919979, 0.70013857, 0.9396548]",0.9572852
surprise,Logged in and did some voidwatch today. Got. . . a pile of NPC fodder. FFXI ,anger,"[0.9700594, 0.9671637, 0.79890305, 0.0151327755, 0.8090448, 0.9554241]",0.9700594
surprise,On my gym GRIND OD this week! Gotta get ready for Friday night! ! ! comecheckitout ,surprise,"[0.67784286, 0.23500605, 0.6394668, 0.430497, 0.24479844, 0.95766807]",0.95766807
fear,"The will be into and it will keep on saying, Is there any A muslim hell fire. ",anger,"[0.98815405, 0.91319406, 0.9605027, 0.024789996, 0.26904428, 0.93390495]",0.98815405
surprise,Bet you never thought a beetle bug has a killer radio system. ,surprise,"[0.83497816, 0.8445678, 0.87831753, 0.13135278, 0.6549247, 0.9959539]",0.9959539
fear,Excuses are something people make up when they something or punk out . . . u stepped into it so finish ,anger,"[0.9677605, 0.6523934, 0.71397614, 0.0076424773, 0.20729497, 0.8347998]",0.9677605
sadness,How I hate walking away that last time ,sadness,"[0.9983259, 0.9975706, 0.99749607, 0.00053963886, 0.9986767, 0.85185266]",0.9986767
fear,That moment of panic when the toilet seat slips whilst you're wiping your arse. ,fear,"[0.287555, 0.8992244, 0.99719197, 0.00031103188, 0.6910003, 0.94768244]",0.99719197
fear,plays a huge part in our lives. It affects many different parts to our being. Its crucial we ignore the fear n go on faith ,fear,"[0.5884528, 0.4832678, 0.9923469, 0.005816909, 0.6167208, 0.5588931]",0.9923469
anger,Just found my new secret weapon in swimming. ,surprise,"[0.07741149, 0.010977998, 0.854457, 0.816342, 0.15067098, 0.9786937]",0.9786937
surprise, hey no problem I thought it would be a good idea to you cause I got swagg love you! ,joy,"[0.026841927, 0.004157489, 0.4520414, 0.9942163, 0.020714276, 0.97811115]",0.9942163
disgust,"Black is no longer beautiful to the masses in world where we are surronded by artificial hair, bleached skin and fake asses. ",sadness,"[0.9636932, 0.9543563, 0.92341655, 0.009544017, 0.96679604, 0.9642357]",0.96679604
joy,. . . God continually experiences in all their breadth amp depth amp richness. He is the most joyous being in the universe. quot - D. Willard ,joy,"[0.013183943, 0.0062468215, 0.3287744, 0.9960069, 0.0059654643, 0.91389817]",0.9960069
joy,    Kayley looks gorgeous! ! Such a wonderful way to spread  ,surprise,"[0.023800094, 0.0072638816, 0.70248795, 0.9965199, 0.009703609, 0.9984478]",0.9984478
anger,"Don't get the impression that you arouse my anger. You see, one can only be angry with those he respects. ~Richard M. Nixon ",fear,"[0.67876124, 0.3618014, 0.90964264, 0.012685931, 0.17356029, 0.82080364]",0.90964264
surprise,Lekker op de bank maar eens begin maken van rijm ,fear,"[0.5512239, 0.7901388, 0.95872974, 0.694932, 0.7729267, 0.9411606]",0.95872974
sadness,People hide their behind a fake smile. ,fear,"[0.17855266, 0.10514622, 0.9186428, 0.18986945, 0.31026155, 0.6079895]",0.9186428
sadness,Arg have to wait till february for more Walking Dead ,anger,"[0.9892157, 0.9328301, 0.80171925, 0.043115757, 0.825721, 0.80036575]",0.9892157
joy,"New Day, New Mercies, New Blessings, New Struggles, New Heartache. SAME GREAT GOD! ^_^ ",sadness,"[0.9716375, 0.9813022, 0.8454113, 0.0020064304, 0.9932601, 0.97150755]",0.9932601
fear,results from seeing ourselves walk into a situation w/o the LORD. FAITH is realizing that HE gets there b we do. G'Nite! ,surprise,"[0.32779846, 0.6935796, 0.9237538, 0.206916, 0.5379466, 0.94919837]",0.94919837
joy,I've got fever. Not the cool trendy Saturday night one - just the odd and stupid sickness' fever. ,disgust,"[0.54965043, 0.9510668, 0.9280556, 0.0010582432, 0.36056128, 0.8560098]",0.9510668
joy,lies in the of achievement and the thrill of creative effort. ,joy,"[0.020801095, 0.011310591, 0.35186926, 0.85934174, 0.013877136, 0.60619503]",0.85934174
joy,"You never know what's behind a persons smile, but in spite of what I see or what I'm going through, I'm too blessed not to smile. ",joy,"[0.004286356, 0.0032659015, 0.04633262, 0.96959317, 0.0043284884, 0.7440305]",0.96959317
disgust, Boo-c-l-a will represent the South as the PAC- South Champs. . . . Hahaha What a Joke! ! ! ! ”gtlmaoo I sense pure utter ,surprise,"[0.9805854, 0.99322116, 0.7238907, 0.2180541, 0.23207973, 0.9980703]",0.9980703
joy,"Give all of your stress amp worries tonight, so that He can turn it into in the morning TeamJesus. . . ",fear,"[0.87166685, 0.629864, 0.9965867, 0.004335619, 0.81846696, 0.68509007]",0.9965867
joy,put a smile on your face and spread life's joy and god's love through it ) GOD ,joy,"[0.0041480125, 0.0033642566, 0.090693384, 0.99249506, 0.0040999935, 0.5717317]",0.99249506
fear,"  je sais pas, j'ai vu Ups livré fois, je l'ai vu sortir mes colis, entre le tri et le quotje jet car c'est pas celui làquot ",surprise,"[0.9512315, 0.93792456, 0.9164845, 0.8056275, 0.96915466, 0.9887117]",0.9887117
sadness,I feel my world is ending today ,sadness,"[0.9971662, 0.99320775, 0.99730444, 0.0006916196, 0.99876285, 0.65801054]",0.99876285
anger,  I hate this class. I hate school. I hate Mr. Pruitt! Learn to talk! Go kill yourself. writing” the truth ,anger,"[0.998965, 0.9984737, 0.9945227, 0.0010512894, 0.98917234, 0.82282025]",0.998965
joy,The night before a long day an' I can't sleep ,fear,"[0.9857035, 0.9118227, 0.99610716, 0.0075604925, 0.9944148, 0.89007]",0.99610716
disgust,you can stop blasting your screamo music at the bus stop before i take your ipod and throw it in the road. ,anger,"[0.9941327, 0.9878763, 0.9134509, 0.008542541, 0.21639176, 0.9213496]",0.9941327
joy, Decorating the xmas tree with saltdough hearts amp stars my little boys made. JOY! ,joy,"[0.004023961, 0.0018164755, 0.259628, 0.9973398, 0.0009640906, 0.9944549]",0.9973398
anger,I spend . hours in traffic to end up in a place I hate where I get bored to death. ,disgust,"[0.9961647, 0.99621516, 0.9471164, 0.00059995626, 0.993808, 0.84908134]",0.99621516
joy,Two finals next week amp back to back! Cover letters all due next week morejoy st round interview next week superjoy ,joy,"[0.04785591, 0.017340982, 0.75921434, 0.9865773, 0.018641518, 0.9299071]",0.9865773
fear,"Im not afraid of tomorrow, for I have seen yesterday and I love today less Cant wait for the weekend! ! ! ) ",joy,"[0.16565612, 0.06138136, 0.7168801, 0.9906335, 0.069528565, 0.984663]",0.9906335
surprise,What a great night in the RDS! Great Score and quotfierce giddiesquot in the Leinster Store when Zac announced his engagment! ,surprise,"[0.005926149, 0.003929186, 0.73931557, 0.9850857, 0.005823887, 0.99441916]",0.99441916
sadness,Okay so now Russia seems to be the new nation to be going thru the whole kicking out the ruling party drama ,surprise,"[0.90685, 0.62199265, 0.92956024, 0.021188421, 0.65535396, 0.9901738]",0.9901738
surprise, no yu ask her both ring nd waist size to throw her off then ,fear,"[0.96548414, 0.8665554, 0.9861755, 0.036150947, 0.77391034, 0.95261955]",0.9861755
surprise, yes definitely a ! How in the world did you think of doing this? P. S. you look pretty hott in your picture ) jk ,surprise,"[0.94614416, 0.07972182, 0.76603633, 0.32813776, 0.12373959, 0.99571663]",0.99571663
joy,"I wanted something good to eat! ! Yummy, yummy, yummy! I settled for water! ",surprise,"[0.31549233, 0.5756484, 0.4556449, 0.87172663, 0.09725915, 0.9962681]",0.9962681
surprise,"Aww momma couldn't wait till xmas to give me my gifts, she left them with a note on my bed ",surprise,"[0.07559479, 0.10971781, 0.8496483, 0.96792144, 0.4556707, 0.9931485]",0.9931485
sadness,the sky isn't always blue and the sun doesn't always shine its okay to fall apart sometimes everythingwillgetbetter ,sadness,"[0.77595526, 0.2553729, 0.92768425, 0.003381478, 0.97942185, 0.94224316]",0.97942185
joy,Welp time to study for the next few days. . . ,surprise,"[0.11343676, 0.062239766, 0.62487507, 0.08217968, 0.25302532, 0.7642903]",0.7642903
joy,Just had my lunch of pizza now its time to go workout. studentathleteproblems ,anger,"[0.9311421, 0.4221625, 0.88989, 0.007040759, 0.43724814, 0.8024355]",0.9311421
surprise,I was confused as to how one water bottle in my car was frozen and the other wasn't. . . until I took a sip and it was vodka ,surprise,"[0.79131323, 0.8674279, 0.841648, 0.050174046, 0.7669416, 0.9890326]",0.9890326
fear,     throw in Khawaja / Wade / Warner and suddenly we've got match winners ,surprise,"[0.4648067, 0.068306595, 0.8506935, 0.2567614, 0.49543336, 0.9684208]",0.9684208
fear,"You will fear the the terror of night, nor the arrow that flies by day ~Psalm ",fear,"[0.53839123, 0.7698876, 0.9988869, 0.012331987, 0.83217967, 0.7928511]",0.9988869
surprise,We have something super exciting in store for you for the season! Any guesses? Wishes? ,surprise,"[0.037277266, 0.019221352, 0.07557678, 0.41968408, 0.035251316, 0.903735]",0.903735
surprise,Funniest birthday cake a bun with one candle and sprinkled with cheese ,surprise,"[0.1531262, 0.030366518, 0.56231487, 0.7128955, 0.029652163, 0.8836619]",0.8836619
anger,gonna make an exact duplicate of this english portfolio so I can take it home and let frankenstein rape it. frustration kittyrape ,anger,"[0.9988833, 0.9928852, 0.8589008, 0.00096285355, 0.73102313, 0.814722]",0.9988833
joy,quotRejoice in the Lord always. I will say it again Rejoice! quot Philippians God ,joy,"[0.012980316, 0.0056945616, 0.12720618, 0.97414654, 0.007312065, 0.7609264]",0.97414654
joy,"As the deer pants for the water brooks, so pants my soul for you O God. Ps This became a great praise song. ",fear,"[0.16034433, 0.050679352, 0.9001735, 0.018646434, 0.8599949, 0.8179718]",0.9001735
fear,I'm sorry this is mean but huge moles amp moles that grow hair really freak me out gross ,disgust,"[0.9875415, 0.99855286, 0.9974941, 0.0022681216, 0.72185993, 0.8641092]",0.99855286
sadness,Gonna finally try to read some of my book. . . I have no time for books since school started. ,surprise,"[0.6261832, 0.088485315, 0.5414949, 0.1222619, 0.89894116, 0.9020127]",0.9020127
sadness,"Maybe I need some rehab or maybe just need some sleep, but I think thanksgiving break just went right over me. ",sadness,"[0.93331885, 0.90165466, 0.9874692, 0.00086255383, 0.9953311, 0.97733873]",0.9953311
joy,There is no joy like hammock based joy. ,joy,"[0.0024880522, 0.000672232, 0.07846687, 0.9596371, 0.002141059, 0.68239564]",0.9596371
joy,Writing all those papers I was supposed to write last week. ,anger,"[0.98471886, 0.94636214, 0.9318365, 0.00911241, 0.9512754, 0.9018655]",0.98471886
joy,chem check. spanish check. now onto algebra then english. ,fear,"[0.38453785, 0.26480946, 0.86933446, 0.066862755, 0.5553453, 0.76752365]",0.86933446
joy,Braiding my niece hair ,surprise,"[0.0727729, 0.025634903, 0.7732358, 0.9426625, 0.83697593, 0.9588768]",0.9588768
sadness,  tell me about it. . . i miss you guys when i'm in classes i can't imagine this break basketsfullofcats ,sadness,"[0.95540154, 0.9616504, 0.98051935, 0.053496666, 0.99840707, 0.9828211]",0.99840707
joy,LMFAOO i love you dane cookltRT  I just shit my pants. Pure % gravy. ,surprise,"[0.42673442, 0.9507805, 0.4917236, 0.03510819, 0.49436814, 0.99690175]",0.99690175
joy, we wear the crown cuz we deserve it! ,surprise,"[0.82143945, 0.040624306, 0.77284473, 0.9517826, 0.15823524, 0.9728161]",0.9728161
joy,"Thinking about getting ready for work, onto two shifts left till Saturdays night out ",fear,"[0.30433032, 0.12900448, 0.71288574, 0.011963696, 0.3855927, 0.43085486]",0.71288574
joy,So apparently everyone I follow on twitter is at I get to hear who won each award a zillion times ,anger,"[0.87308574, 0.7090373, 0.766209, 0.059417162, 0.6047404, 0.70240235]",0.87308574
fear,Oh yeah Factor is coming backkkk! ,surprise,"[0.9953414, 0.77130336, 0.98023087, 0.9686489, 0.09565004, 0.9973348]",0.9973348
joy,Im bout ready to throw up ,disgust,"[0.99814415, 0.99917465, 0.9984126, 0.0014641295, 0.98161775, 0.885367]",0.99917465
surprise,"Zo, klaar! Nog nooit zo op tijd, anders altijd minuten van tevoren. . . Nu de nog. inspiratiegenoeg ",surprise,"[0.9836121, 0.9582342, 0.9704339, 0.03177491, 0.95564264, 0.99369425]",0.99369425
joy,my mom is making us wear elf hats for our christmas card picture. . . ,surprise,"[0.96424294, 0.7715213, 0.8809283, 0.37206447, 0.9498634, 0.9753308]",0.9753308
sadness,"Frustrated, stressed , i guess i am not posed to enjoy happiness ",anger,"[0.99123526, 0.88085085, 0.98977727, 0.013336858, 0.9762205, 0.9346761]",0.99123526
sadness,Have to set my alarm mins earlier to wake up and warm my car. . ,fear,"[0.8955173, 0.7009393, 0.9697842, 0.011270424, 0.75949013, 0.889669]",0.9697842
sadness,Gettin ready to drive back to chatt town. . . Last minute playing with my little b's! ,surprise,"[0.86471796, 0.25288448, 0.842131, 0.9333124, 0.21549104, 0.9887615]",0.9887615
fear,Ahh I was legit crying for half the time on the way to to states. . There was soooo many bridges '( omgg ,sadness,"[0.39064237, 0.9862066, 0.99685776, 0.0020819542, 0.99798584, 0.977399]",0.99798584
disgust,Don't Yu hate when ppl think Yu sub tweetin them ugh. . . . me ,anger,"[0.9986858, 0.99825126, 0.9487108, 0.003634916, 0.99630463, 0.93670505]",0.9986858
surprise," De har nog en del att snacka om så småningom, tänker jag ) ",surprise,"[0.40457973, 0.36742845, 0.73585784, 0.78193074, 0.83169276, 0.95733625]",0.95733625
surprise,Watch me crash that shit ,anger,"[0.99141043, 0.9603478, 0.9765629, 0.0059079765, 0.7314227, 0.9665601]",0.99141043
joy,My week is complete now I have had my dose of Rev. ,joy,"[0.93209356, 0.9321964, 0.79310995, 0.94621044, 0.8076219, 0.9241118]",0.94621044
surprise,"Estou aprendendo a mexer no MM! e estou fazendo um vídeo lindo com a música Charlie Brown, dia ou postarei no  ",surprise,"[0.22814408, 0.2197287, 0.7868816, 0.98949134, 0.24523284, 0.99596584]",0.99596584
anger,"Don't get the impression that you arouse my anger. You see, one can only be angry with those he respects. ~Richard M. Nixon ",fear,"[0.67876124, 0.3618014, 0.90964264, 0.012685931, 0.17356029, 0.82080364]",0.90964264
joy,Happy Second Sunday of Advent Church! Take hold of the that is found in Christ's incarnation and the resurrection! For both we wait. ,joy,"[0.029684477, 0.030628506, 0.5441982, 0.9746934, 0.03265641, 0.79639965]",0.9746934
joy,Hoy noche en con los de clase ,surprise,"[0.44170073, 0.40328673, 0.779872, 0.83483213, 0.8202667, 0.8352643]",0.8352643
joy,Two hour delay and im wide awake. . . . ,surprise,"[0.91906846, 0.68094194, 0.938034, 0.07201078, 0.17385639, 0.98472404]",0.98472404
sadness,"am sneak to Harris teeter. . apparently, you go years without trying a smore.  ",fear,"[0.6999394, 0.77771384, 0.96986717, 0.06375455, 0.628727, 0.9138648]",0.96986717
surprise,We have a coming this friday! Come into our store to find out what it is. ) ,surprise,"[0.54558474, 0.2408324, 0.5890495, 0.26373038, 0.5689526, 0.94198614]",0.94198614
surprise,when my little brothers friends ovoo him and I answer. . LLS ,sadness,"[0.8697658, 0.9394573, 0.95181733, 0.63224304, 0.9838172, 0.9470303]",0.9838172
joy,Iron hill for dinner then christmas parade in west chester it's the holidays! ,surprise,"[0.771602, 0.4114975, 0.7528392, 0.99073833, 0.07607193, 0.9933382]",0.9933382
surprise, its not rape surprise and yelled that shit mf pedoface hahha ,anger,"[0.9965418, 0.9082492, 0.94380814, 0.030447606, 0.04069152, 0.79002166]",0.9965418
fear,A girl with a pretty face and evil smile ,anger,"[0.88521063, 0.5776535, 0.703514, 0.035682324, 0.052538782, 0.5028333]",0.88521063
joy,Being TRUE to yourself is the FIRST step to LIVE with your BEST purpose+authenticity+JOY! happy ,joy,"[0.0040216986, 0.007158703, 0.47039407, 0.9983993, 0.0013082935, 0.785646]",0.9983993
surprise,zou het raar zijn als ik een winkel binnenloop en dan een lege puntzak pak en weer naar buiten loop ? nodig ,surprise,"[0.7530658, 0.6538547, 0.8968483, 0.26929295, 0.5396044, 0.9756243]",0.9756243
sadness,track practice without  tomorrow ,sadness,"[0.8242182, 0.7548658, 0.89387393, 0.03174712, 0.95432496, 0.89399296]",0.95432496
joy,"Earliest flight ever tomorrow -__- ill be up at about am, ",surprise,"[0.7816677, 0.69477534, 0.8978772, 0.29610488, 0.72223085, 0.95743597]",0.95743597
