labels,text,emo_name,prob_emo_name,prob_max
shame,Once my presentation was the worst among my classmates as I had not prepared it well and had not seen it as important. My presentation was so confused that it clearly showed my poor preparation. ,guilt,"[0.7321884, 0.9471919, 0.55292773, 0.9487351, 0.15781073, 0.636627, 0.92864007]",0.9487351
guilt,I joked with an unfamiliar friend in an obstinate tone. I was afraid of his misunderstanding me and being hurt and angry at me. I felt sorry over my conduct and thought that I had to find an opportunity to apologize. ,fear,"[0.6063513, 0.5163116, 0.9915223, 0.9623932, 0.13598163, 0.27748644, 0.820382]",0.9915223
joy,"I remember my religious experience. During a gospel camp, a few friends of mine decided to believe in God. The joy that I felt at that time was more than words can express. I blessed them and praised God in my heart. ",joy,"[0.0026348399, 0.0015763944, 0.016855799, 0.034073126, 0.99276054, 0.0003270943, 0.0052696834]",0.99276054
fear,"My friend and I had offended our classmate unintenionally. We wanted to apologize to her so we decided to visit her. We knew that she was stubborn so we were frightened. When we rang her door bell, our fear was at it's climax ",fear,"[0.30571508, 0.6392527, 0.99737465, 0.97571886, 0.16984694, 0.69446373, 0.9268559]",0.99737465
anger,My girlfriend disliked it when I played majong (a game of gambling). I expressed my regrets and when I went to see her she neglected my existance. I was very angry and left in displeasure. ,anger,"[0.9932782, 0.98556966, 0.54748505, 0.9697243, 0.024389561, 0.8538806, 0.70438755]",0.9932782
sadness,"When I said good-bye to my girlfriend. I had spent two years on developing this relationship and it was unsuccessful, I felt very sad. ",sadness,"[0.053808503, 0.7773084, 0.87211573, 0.9687871, 0.0013865674, 0.99801314, 0.9638234]",0.99801314
disgust,"My classmate got a ""B"" for his homework while I only got a ""C"". When we got the results he acted as if he did not merit this grade. I found that his humility was hypocritical and I found it disgusting. ",disgust,"[0.94430107, 0.99312955, 0.556501, 0.9218728, 0.094815284, 0.7489849, 0.8984613]",0.99312955
shame,"Once in primary five, I had forgotten to take a book to class and the teacher punished me by asking me to stand at the back of the class. I thought about the way my mother would react if she saw me being punished. My mother was very good to me and though she did not see me punished, I felt sorry for her. ",sadness,"[0.34552065, 0.53706217, 0.70984954, 0.7776426, 0.06039297, 0.8037775, 0.79696596]",0.8037775
guilt,I had fixed a meeting with my classmates and I missed it as I was tired. Besides everyone at the meeting was a stranger to me and I did not want to make friends with them. Whatever the reasons - I felt guilty. ,guilt,"[0.6486883, 0.7313314, 0.76273274, 0.9936506, 0.118344195, 0.9375183, 0.8785302]",0.9936506
joy,I learnt from the newspaper that I had been accepted at the Chinese university of H. K. It was o'clock in the morning. Later I told my family and relatives about it and had tea with them very joyfully. ,joy,"[0.012039019, 0.0041786195, 0.011811534, 0.017398542, 0.9885395, 0.0008981589, 0.005756299]",0.9885395
fear,"I was camping in an old broken hut which had no lights. I had brought along a lamp which was not working very well. The door made strange sounds and I was sure that strange things were happening. The most terrifying bit was that there were many wardrobes in the hut and everytime that I looked in the glass of the wardrobe I felt that there were ""objects"" behind me. The whole night was spent in fear and restlessness. ",fear,"[0.9095185, 0.72859216, 0.9938474, 0.79940987, 0.09880227, 0.6820663, 0.7188467]",0.9938474
anger,"During a football match, the other team was rude and they hurt my team members and me. The coach was prejudiced against us and punished us unreasonably. Later we fought with each other and the match had to be cut short. ",anger,"[0.94404656, 0.9066346, 0.48668414, 0.8924073, 0.016611628, 0.7577939, 0.87429804]",0.94404656
sadness,I heard of the death of a closefriend of mine. I had gone camping with him shortly before his death and the whole thing seemed very sudden to me. ,sadness,"[0.82795733, 0.7443947, 0.8069135, 0.8573403, 0.1548226, 0.98770905, 0.82411194]",0.98770905
disgust,A group of youngsters dressed in fads talked foul language on a bus. They also insulted the pedestrians on the road and were impolite to the passengers of the bus. ,anger,"[0.9550611, 0.93932855, 0.28250077, 0.57731116, 0.09234698, 0.4680079, 0.91144824]",0.9550611
shame,In a Christian gathering's lucky draw I mistook a girl's name for mine (a boy's name). I realized my mistake only when I went up to the stage for the prize. I did not know what to do as everyone was looking at me. I blushed and went back to my seat. ,guilt,"[0.07643949, 0.34441, 0.64136976, 0.9579132, 0.3653515, 0.7806129, 0.90995353]",0.9579132
guilt,While playing basketball I broke a team member's spectacles. His face was injured by the pieces of glass. It was not serious but I felt guilty and blamed myself for being too careless and vigorous in my game. ,guilt,"[0.8626895, 0.851789, 0.82841843, 0.99228424, 0.17261027, 0.8418531, 0.95882756]",0.99228424
joy,"After a busy day I went back to my hostel. I closed the door and had a drink, then I read my favourite book on the bed. Suddenly I felt peace and joy. ",joy,"[0.0063080606, 0.008067622, 0.009359263, 0.016179493, 0.9909966, 0.000889795, 0.013360816]",0.9909966
fear,"When I went home and there was nobody, I waited till A. M and still nobody. I was suddenly scared and anxious as this had never happened before. In addition my mother was very weak and I feared that she had met with an accident. Therefore I was anxious all night. ",fear,"[0.8319529, 0.6307329, 0.9971017, 0.9208632, 0.09210492, 0.94159406, 0.84072]",0.9971017
anger,Yesterday I read in the newspaper that a year old woman had abused her month old son and had caused his death. I was very angry after reading this as this is not a human act and to abuse so fragile a life is not a forgivable sin. ,anger,"[0.9962502, 0.9957759, 0.78625965, 0.93645346, 0.0061466824, 0.69077027, 0.974394]",0.9962502
sadness,"I had a schoolmate who went to the hospital as her brain was bleeding. She fell unconscious for three days and when I went to see her I saw the miserable state the family was in. Moreover I could not do nothing for her. I was very sad. Finally, she died. ",sadness,"[0.72832674, 0.9499857, 0.8083791, 0.91401273, 0.01859041, 0.9966294, 0.84892595]",0.9966294
disgust,A tiresome person held me up all day long. I was very busy then (I can not remember what the problem was). He continously tried to make me talk to him and disturbed me. ,anger,"[0.9400052, 0.92592865, 0.7609092, 0.7420584, 0.066111475, 0.7222544, 0.7384189]",0.9400052
shame,"One day, when I was sitting on the bus, there was an old woman standing beside me. I was very tired and sleepy and did not think of giving her my seat. A year old woman who was sitting beside me got up and gave her seat to the old woman and said, "" Old woman, please take my seat, the youngstters these days are not used to giving their seats to others. "" When I heard these words I was very ashamed of myself and wanted to get off the bus at once. ",shame,"[0.797294, 0.9936459, 0.8547828, 0.9862105, 0.024573471, 0.93912256, 0.99445677]",0.99445677
guilt,"After an exam I was in a very bad mood as I had done it very badly. At home, my mother took so long to ask me how things had gone that I lost my temper. I overreacted and made my mother cry. She still prepared lunch for me and did not scold me . Suddenly, I thought that it was my fault and I started crying. ",sadness,"[0.9722509, 0.9568219, 0.7262523, 0.90654707, 0.08750192, 0.98134, 0.8663718]",0.98134
joy,"I was appreciated by others, especially my family members and my friends. ",joy,"[0.006564961, 0.0029729146, 0.01320998, 0.05490291, 0.69798124, 0.009606195, 0.0040157824]",0.69798124
fear,"Whenever I am alone in a dark room, walk alone on the street, sleep alone in the room at night or see something which is only partly visible. This emotion was very strong when as an year old child I saw something horrible. ",fear,"[0.9348001, 0.9125135, 0.9883633, 0.96593475, 0.0091356505, 0.9882365, 0.9321583]",0.9883633
anger,"[ Whenever I put myself in other's shoes and try to make the person happy, comfort him or make friends and I am misunderstood and rejected, especially when this person is a family member or a friend. ] ",guilt,"[0.21974342, 0.76392174, 0.7945067, 0.95703524, 0.025943745, 0.5053389, 0.91692144]",0.95703524
sadness,There was a conflict of interest between me and a close friend of mine. He only thought about his own interest and not about our friendship. This behaviour hurt his friends. Another incident is when a friend isolated himself without giving any reasons. ,anger,"[0.86579037, 0.77390265, 0.49328473, 0.804788, 0.15424271, 0.5096289, 0.82986796]",0.86579037
disgust,When I saw a lot of rubbish and animal waste on the floor. ,disgust,"[0.79443866, 0.9393192, 0.2913596, 0.85885847, 0.052824754, 0.9325384, 0.82465553]",0.9393192
shame,When I was emotionally unstable I said things which may have hurt others or made them feel unhappy. When I calmed down I realized that I had been selfish and had not taken into consideration the feelings of others. Then I felt ashamed as someone pointed out my behaviour to me. ,shame,"[0.8285295, 0.9749951, 0.89957184, 0.9941553, 0.0673554, 0.89469594, 0.9959115]",0.9959115
guilt,"[ When I break someone's things out of carelessness, or do something to make others feel unhappy or hurt the self-esteem / self-confidence of others, especially if they happen to be friends or family members. ] ",anger,"[0.95664036, 0.7433542, 0.65044963, 0.9507124, 0.009696157, 0.71161, 0.9060105]",0.95664036
joy,"When I received the letter informing that I had been accepted to be a Chinese university student, I was excited as I had longed for it. ",joy,"[0.006790459, 0.013463904, 0.0034984262, 0.041449543, 0.9810945, 0.00043981607, 0.01913167]",0.9810945
fear,"One day when I was a little boy, my friends asked me to play with them outside and to catch some boys. However our parents did not know that we were out and when I got home it was very late and I feared being scolded by my parents. ",fear,"[0.49635443, 0.42879358, 0.9871476, 0.91342336, 0.3233785, 0.34846732, 0.6781589]",0.9871476
anger,When I learnt that a friend of mine had talked about me to another friend and had said wrong things about my abilities and attitudes. I was very angry. ,anger,"[0.99675095, 0.9833128, 0.25592783, 0.87142515, 0.0011037335, 0.06344693, 0.903816]",0.99675095
sadness,About two years ago my girlfriend suggested that we separate. This really gave me a shock as I had never thought that she would say such things. The reason she gave me was that we were not suited for each other. ,fear,"[0.80042666, 0.5494605, 0.857195, 0.78870463, 0.37046686, 0.67345524, 0.72085214]",0.857195
disgust,Once while studying for my exam I found so many complicated words that it disgusted me. ,disgust,"[0.9690222, 0.9911607, 0.30563793, 0.966697, 0.010732995, 0.8412394, 0.9216073]",0.9911607
shame,When I was young I felt ashamed when our relatives visited us and I hid myself. ,shame,"[0.40963578, 0.99398065, 0.9886523, 0.99240416, 0.065992296, 0.9926745, 0.9961837]",0.9961837
guilt,"I was so excited once that I told my classmate that she was old, this hurt her and I felt guilty. ",guilt,"[0.97421366, 0.47028714, 0.27602637, 0.9911841, 0.5754379, 0.21052398, 0.94111997]",0.9911841
joy,"[ During a certain period, I felt successful and extremely satisfied. When I found that any tasks or decisions that I had made were better than expected. ] ",joy,"[0.004722379, 0.00059472676, 0.0048971404, 0.011458341, 0.9276975, 0.0007044895, 0.0023417764]",0.9276975
fear,I am scared when I stroll alone on the Chung Chi college campus. ,fear,"[0.19936931, 0.5404891, 0.99751437, 0.9179653, 0.014871954, 0.706224, 0.781115]",0.99751437
anger,"One day, I discussed a very important question with A. A suddenly declared that he would not accept my position and thought that he himself was right. Moreover, he attacked strongly, not my opinion but me personally. ",anger,"[0.9656264, 0.6212779, 0.42930353, 0.49109787, 0.1532877, 0.2291951, 0.46707702]",0.9656264
sadness,"When I learnt that I had failed an exam, This not only influenced my emotions but also other important tasks, it also made my record imperfect. ",guilt,"[0.93811005, 0.8205233, 0.8834721, 0.9809599, 0.034045998, 0.931264, 0.97848004]",0.9809599
disgust,"[ I would classify subjectively, a certain gesture or the way of talking of a person as disgusting or inacceptable. ] ",disgust,"[0.73668784, 0.9928397, 0.39675927, 0.8400513, 0.0720454, 0.6094264, 0.9624475]",0.9928397
