labels,text,emo_name,prob_emo_name,prob_max
shame,Not getting the reference paper. ,sadness,"[0.560174, 0.22357962, 0.42205575, 0.5313333, 0.0030103705, 0.780147, 0.3458315]",0.780147
disgust,Cueing for a bus and the drivers having long dinner. ,disgust,"[0.1886863, 0.23959175, 0.22587729, 0.22104798, 0.055464342, 0.08787098, 0.14713597]",0.23959175
shame,Not finishing homework. ,guilt,"[0.42999077, 0.37829503, 0.5047966, 0.7268568, 0.010829241, 0.5987513, 0.63080424]",0.7268568
guilt,Did not return the library book on time. ,guilt,"[0.65294176, 0.39604998, 0.4757706, 0.83970594, 0.036247976, 0.72882354, 0.76977605]",0.83970594
joy,Hear a very nice joke made by a friend. ,joy,"[0.0055434993, 0.0013118915, 0.011016204, 0.019634299, 0.61965907, 0.0025750103, 0.0016246926]",0.61965907
fear,Thinking about death when walking alone at night. ,fear,"[0.056814697, 0.30784303, 0.96833146, 0.6193795, 0.0019129118, 0.9517492, 0.17910519]",0.96833146
shame,Found out that someone I knew well has been misunderstanding me for years. ,sadness,"[0.5384021, 0.35216084, 0.40935275, 0.545064, 0.041406147, 0.7074607, 0.3303576]",0.7074607
sadness,Death of a relative. ,sadness,"[0.18805096, 0.20357, 0.62383765, 0.6604273, 0.001345729, 0.97208697, 0.42466575]",0.97208697
shame,Someone I know and respect sexually assulted a girl. ,sadness,"[0.85533315, 0.6809622, 0.7157293, 0.843717, 0.0036699348, 0.9110558, 0.8616191]",0.9110558
disgust,My father insulted by other people. ,sadness,"[0.8368542, 0.810972, 0.48385862, 0.68783605, 0.0026282966, 0.84961784, 0.8460947]",0.84961784
anger,Made a mistake at work. ,guilt,"[0.5986997, 0.60728484, 0.524845, 0.8945587, 0.008803807, 0.7177498, 0.75076157]",0.8945587
joy,Found my name on the list of attending the English lectures. ,joy,"[0.208656, 0.071231715, 0.121502355, 0.40844476, 0.44500092, 0.11982937, 0.05620374]",0.44500092
joy,Doing anatomy alone for the first time. ,fear,"[0.06985774, 0.0958399, 0.39225602, 0.14539087, 0.08084756, 0.14579044, 0.043946162]",0.39225602
shame,"Being insulted in front of my parents, and they believed other people (those insulting me). ",sadness,"[0.85134405, 0.65811414, 0.77588457, 0.7571289, 0.007453271, 0.9077691, 0.75331473]",0.9077691
sadness,Death of General Ye Jianying. ,sadness,"[0.12601733, 0.06312294, 0.16465752, 0.10796135, 0.006212095, 0.89540625, 0.118394546]",0.89540625
disgust,Someone had stolen an article from a library journal. ,sadness,"[0.5756698, 0.41638967, 0.71796656, 0.43505454, 0.008630222, 0.7476464, 0.45722243]",0.7476464
shame,Not doing well in the examn. ,sadness,"[0.85094404, 0.6783494, 0.83162284, 0.8149957, 0.001197875, 0.93321115, 0.7691401]",0.93321115
guilt,Not finishing homework in time. ,sadness,"[0.66727215, 0.5047541, 0.6684642, 0.7147201, 0.009487062, 0.8239929, 0.7153084]",0.8239929
joy,Did well in an examn just before my father's birthday the best present I can give to my father. ,joy,"[0.006689083, 0.0029021064, 0.025587903, 0.008696264, 0.88189656, 0.0005683751, 0.0003333935]",0.88189656
fear,I asked someone to bring some present to my father and found out that he is not a reliable person. I was afraid if my father would not get the presents he would be angry with me. ,fear,"[0.8692213, 0.43017256, 0.97357315, 0.92260826, 0.079506256, 0.9157129, 0.5808497]",0.97357315
anger,"Some classmates said I did not do enough social work. Therefore I was not elected as a ""Tree Good"" student. ",sadness,"[0.4192825, 0.2401826, 0.48214442, 0.5797209, 0.09368645, 0.66851985, 0.33418754]",0.66851985
sadness,"My father won't be so pleased with me as if I was elected ""Three Good"". ",fear,"[0.5590531, 0.31360406, 0.90231484, 0.6796381, 0.039931152, 0.7234204, 0.18978502]",0.90231484
disgust,My roommate's lack of consideration of me. ,anger,"[0.79555917, 0.500509, 0.41110712, 0.26153025, 0.003378516, 0.6307097, 0.41428125]",0.79555917
shame,"My sister said I am not a stable person, and I think she is right. ",fear,"[0.58764744, 0.09994713, 0.8461115, 0.5164009, 0.011745419, 0.6493089, 0.1514015]",0.8461115
guilt,"My sister forgot to bring presents for my birthday, I was rude to her. ",anger,"[0.96339047, 0.6353632, 0.21995421, 0.4718216, 0.004004365, 0.78234464, 0.16481237]",0.96339047
joy,Had a nice letter from my close friend. ,joy,"[0.0036327785, 0.0006520995, 0.031967197, 0.032112777, 0.83420044, 0.004012, 0.00562024]",0.83420044
fear,Staying alone in the biology building after the dark. ,fear,"[0.44028112, 0.2379977, 0.8302005, 0.43511492, 0.015541779, 0.7687705, 0.17027448]",0.8302005
anger,Being insulted by my roommate (she is in the English Class). ,anger,"[0.8430804, 0.6546164, 0.3663943, 0.2432464, 0.0033262908, 0.39611953, 0.3430525]",0.8430804
sadness,Not being able to do well to be chosen for the English lecture. ,sadness,"[0.6649745, 0.51190037, 0.89761597, 0.82142127, 0.0019145685, 0.91416216, 0.6477447]",0.91416216
disgust,My roommate boasting about her English lectures. ,guilt,"[0.14433151, 0.054046016, 0.022106139, 0.37083974, 0.12414049, 0.015946884, 0.04201628]",0.37083974
shame,When the class leader read out the names of those chosen for the English lecture and I was not on the list. ,sadness,"[0.63360626, 0.4375963, 0.7148445, 0.6772542, 0.01449879, 0.8836256, 0.4901533]",0.8836256
guilt,"Some boys told me your nickname is ""Little Girl Doctor"", I did not tell them off and laughed with them. ",joy,"[0.20292726, 0.0038400255, 0.23658274, 0.46808723, 0.84605205, 0.005143572, 0.14212456]",0.84605205
joy,Relatives visiting me. ,joy,"[0.07812663, 0.048761014, 0.10337835, 0.19875583, 0.9078932, 0.016110165, 0.027073309]",0.9078932
fear,Finding out the great difference between China and the West in science. ,joy,"[0.057960924, 0.047483206, 0.048851717, 0.040309515, 0.08265807, 0.046620574, 0.018348593]",0.08265807
disgust,Saw my unfair report. ,sadness,"[0.6254964, 0.4369306, 0.3799593, 0.6015851, 0.006819974, 0.6375278, 0.505862]",0.6375278
disgust,Lecturers being unfair to me in reports. ,anger,"[0.8235664, 0.63108265, 0.4951084, 0.5553499, 0.0053197946, 0.7185971, 0.54146373]",0.8235664
anger,Finding out that some students are getting good reports they do not deserve. ,sadness,"[0.6381337, 0.60654074, 0.38138744, 0.58957785, 0.0065816175, 0.75647277, 0.34558538]",0.75647277
anger,People impolite with me because I did not get a good report. ,anger,"[0.94264305, 0.79834837, 0.49757627, 0.7808389, 0.004352702, 0.76218504, 0.5648153]",0.94264305
anger,I kicked the chair in the classroom to express my anger. ,anger,"[0.9869667, 0.66894406, 0.06819067, 0.15774846, 0.0021581273, 0.010807453, 0.07974194]",0.9869667
joy,Finding out I was chosen for the English lectures. ,joy,"[0.07841165, 0.020334195, 0.16254127, 0.09104954, 0.4605212, 0.017962702, 0.012289594]",0.4605212
fear,My roommate refused to walk with me to the English lectures. I have to walk alone in the dark. Lectures are in the biology building. ,fear,"[0.26241538, 0.07233845, 0.39821503, 0.123911835, 0.0020939899, 0.3568492, 0.034648318]",0.39821503
anger,My roommate being unconsiderate. ,anger,"[0.81098646, 0.60117835, 0.29819363, 0.2947978, 0.005551293, 0.5544387, 0.52467155]",0.81098646
shame,My best friend was not chosen for the English lectures. ,sadness,"[0.62268054, 0.40409276, 0.48305565, 0.66334325, 0.007886319, 0.8423218, 0.45935494]",0.8423218
shame,Someone told me I was chosen for the English lectures because I am good looking. ,anger,"[0.29667208, 0.09928214, 0.09423744, 0.2801795, 0.024389142, 0.21899116, 0.07149824]",0.29667208
shame,Not doing well in the examn. ,sadness,"[0.85094404, 0.6783494, 0.83162284, 0.8149957, 0.001197875, 0.93321115, 0.7691401]",0.93321115
fear,"Some boys talking about nicknames of the lecturers, and I was too afraid of them to stop them. ",fear,"[0.027311267, 0.012802464, 0.98408484, 0.75884074, 0.0022855513, 0.19298832, 0.32931653]",0.98408484
joy,Found out my wife is pregnant. ,guilt,"[0.24916866, 0.06092244, 0.26478907, 0.36978996, 0.3604258, 0.09638791, 0.08242186]",0.36978996
joy,My boat running into another boat. ,guilt,"[0.74967986, 0.53090876, 0.7596531, 0.8517052, 0.008833852, 0.71784705, 0.5964942]",0.8517052
anger,Punished by a leader. ,anger,"[0.91774553, 0.30502436, 0.8462602, 0.89315534, 0.0029424264, 0.5046515, 0.86453205]",0.91774553
sadness,My teacher's death. ,sadness,"[0.45700294, 0.26162183, 0.6597725, 0.7168399, 0.0017957182, 0.92890626, 0.39359248]",0.92890626
disgust,Saw a mate bribing the leader. ,guilt,"[0.22541103, 0.2387392, 0.053702366, 0.79050124, 0.014464103, 0.06697335, 0.16254573]",0.79050124
shame,Insulted by a woman in public. ,anger,"[0.8480208, 0.55260223, 0.26476127, 0.32335904, 0.0015093057, 0.5138943, 0.7663518]",0.8480208
disgust,Fight with my mate after a quarrel. ,anger,"[0.97834384, 0.19694714, 0.023542315, 0.25684068, 0.0061613456, 0.02615542, 0.112627566]",0.97834384
joy,Receiving a nice present from my parents. ,joy,"[0.002733079, 0.0009972878, 0.010337221, 0.039338194, 0.9294849, 0.0017877138, 0.0037295457]",0.9294849
anger,Finding out that I made a stupid mistake in the examn. ,sadness,"[0.64359486, 0.70668894, 0.8434169, 0.8023194, 0.017415226, 0.8602999, 0.7313126]",0.8602999
anger,Finding out about some girls who have been nice to the class leader in order to go to the neuropsychology lectures (English ones). ,guilt,"[0.098753676, 0.06253873, 0.14949015, 0.22221558, 0.13961472, 0.030175783, 0.042188514]",0.22221558
shame,Finding out I am not chosen for the English lectures. ,sadness,"[0.5217358, 0.4025927, 0.7212466, 0.5389195, 0.0037670147, 0.83505523, 0.4909154]",0.83505523
sadness,Some students whose English is worse than mine can go to your lectures (English lectures). ,guilt,"[0.3378447, 0.2369277, 0.25255844, 0.4780207, 0.18277906, 0.4333191, 0.3175447]",0.4780207
shame,Insulted by classmate in public. ,shame,"[0.6631245, 0.4740047, 0.44201043, 0.25811344, 0.0012434634, 0.6548583, 0.7252325]",0.7252325
shame,Not handing in homeworks in time. ,fear,"[0.57327384, 0.4014338, 0.6881978, 0.67513233, 0.017329888, 0.62664497, 0.5182712]",0.6881978
joy,Article published. ,joy,"[0.1441907, 0.03629562, 0.0915268, 0.13004161, 0.5808497, 0.051512178, 0.029476631]",0.5808497
fear,Walking in the dark and thinking about ghost stories. ,fear,"[0.024507271, 0.082412265, 0.8522272, 0.2544485, 0.032308847, 0.6800221, 0.08631073]",0.8522272
shame,Had an insulting letter from my father. ,anger,"[0.869957, 0.79051524, 0.313212, 0.47158742, 0.00068213616, 0.53525704, 0.464744]",0.869957
sadness,Being misunderstood by friends. ,sadness,"[0.577128, 0.12440033, 0.53499055, 0.40248737, 0.00637412, 0.8401494, 0.25067022]",0.8401494
disgust,Saw someone acting in a false manner in public. ,guilt,"[0.74115396, 0.76608735, 0.6298648, 0.82702833, 0.01934523, 0.43103072, 0.53711796]",0.82702833
shame,Failed in a piblic argument. ,sadness,"[0.57433355, 0.35033533, 0.45682248, 0.47679892, 0.009807811, 0.82166773, 0.72502875]",0.82166773
guilt,Promised to do something for other people and did not do it. ,guilt,"[0.7847457, 0.64320976, 0.44837746, 0.95811903, 0.011331027, 0.9070339, 0.8807215]",0.95811903
joy,Finding out I am chosen to collect norms for Chinese aphasia (I will contribute to China's catching up with the West in neuropsychology). ,joy,"[0.11867046, 0.009342981, 0.11923216, 0.102091335, 0.50713104, 0.011524639, 0.0055471254]",0.50713104
fear,Finding out in your lecture that a doctor can make misdiagnoses because of ignorance in neuropsychology. ,anger,"[0.42180064, 0.2579049, 0.37696365, 0.26875204, 0.049117994, 0.39728633, 0.26559734]",0.42180064
anger,Someone talking about me at my back. ,shame,"[0.6093546, 0.493135, 0.743123, 0.76158386, 0.006552664, 0.5645194, 0.79991835]",0.79991835
sadness,Found out that my grandmother might have been misdiagnosed as a psychiatric patient because the doctor did not know about neurologism. ,guilt,"[0.36457312, 0.11183666, 0.39577422, 0.45964736, 0.10341337, 0.359108, 0.20196456]",0.45964736
disgust,Some students deliberately disobey me as a class leader. ,anger,"[0.6967214, 0.5299278, 0.4170663, 0.44958794, 0.02192181, 0.59981024, 0.4057397]",0.6967214
shame,Finding out that China is backward in science. ,sadness,"[0.39419097, 0.2811761, 0.46097845, 0.16940053, 0.041023877, 0.5417246, 0.36104533]",0.5417246
guilt,Some students have been calling lecturers nicknames and I was not able to find out who they were to stop them. ,guilt,"[0.74953705, 0.56254435, 0.73077065, 0.8388712, 0.0046248906, 0.6789943, 0.51330864]",0.8388712
joy,Going to a concert. ,joy,"[0.021677306, 0.008744073, 0.06288072, 0.09167726, 0.4658468, 0.008654342, 0.017973715]",0.4658468
fear,Finding out that a boy I do not like is in love with me. ,sadness,"[0.6190948, 0.73563963, 0.83889073, 0.46465883, 0.0027712684, 0.8990405, 0.3202802]",0.8990405
anger,Being told that I have not got a personality. ,sadness,"[0.48992237, 0.2680707, 0.28777906, 0.35669842, 0.0024301452, 0.68474203, 0.3544056]",0.68474203
sadness,Power cut made me unable to listen to the songs sung by my favourite pop star. ,sadness,"[0.41364273, 0.60382444, 0.65188414, 0.5709878, 0.009347775, 0.72901624, 0.54018825]",0.72901624
disgust,Someone acting stupid in public. ,disgust,"[0.47956955, 0.7895399, 0.3752845, 0.507409, 0.0120843565, 0.46947172, 0.7872486]",0.7895399
shame,Not being able to answer question in a seminar. ,fear,"[0.6697478, 0.6335894, 0.86539066, 0.59181654, 0.0062802588, 0.83698714, 0.7253939]",0.86539066
guilt,Said something I should not have said in public. ,guilt,"[0.7708714, 0.5017155, 0.63132, 0.9566659, 0.005841542, 0.44309744, 0.87723655]",0.9566659
joy,Talking to my close friend. ,joy,"[0.065953955, 0.02188014, 0.09181758, 0.1277563, 0.89974636, 0.09331716, 0.025677994]",0.89974636
fear,Hearing a strange noise in the biology building. ,fear,"[0.036908455, 0.042480182, 0.35392624, 0.2972771, 0.005429265, 0.046986587, 0.10660689]",0.35392624
anger,Insulted by other people in the shop. ,anger,"[0.9156659, 0.8310168, 0.39106077, 0.18232584, 0.0012074116, 0.31390876, 0.83525074]",0.9156659
sadness,My good friend misunderstood me. ,shame,"[0.41655418, 0.150366, 0.31117645, 0.47637212, 0.031492706, 0.4948995, 0.5205216]",0.5205216
disgust,Being looked at by someone I do not like. ,fear,"[0.7385647, 0.66440994, 0.87139875, 0.5960589, 0.0027255386, 0.6787129, 0.575485]",0.87139875
shame,I am chosen for the English lectures instead of my good friend and people told me that girls are more likely to be chosen. ,anger,"[0.4272128, 0.10056537, 0.18707302, 0.40612656, 0.33381742, 0.3650665, 0.08657631]",0.4272128
guilt,I was not able to explain well to my good friend to make him less angry. ,anger,"[0.97754455, 0.4865093, 0.63197976, 0.81579095, 0.02248503, 0.829767, 0.66868067]",0.97754455
joy,Finding out that the person I love understands me. ,joy,"[0.01904227, 0.0021600577, 0.0761003, 0.04562148, 0.8457417, 0.00845, 0.0055068918]",0.8457417
fear,Watching a horror film. ,fear,"[0.2534005, 0.5936515, 0.9607688, 0.30751666, 0.0017935333, 0.43070167, 0.12852472]",0.9607688
anger,Being mistreated by other people. ,sadness,"[0.8558067, 0.7881238, 0.8025361, 0.6012124, 0.0023130907, 0.8666535, 0.72224087]",0.8666535
sadness,Deceived by other people and ran into trouble. ,guilt,"[0.81721014, 0.83207035, 0.89839184, 0.9487695, 0.0009739106, 0.87285984, 0.910486]",0.9487695
disgust,Saw a selfish person doing a selfish thing. ,anger,"[0.77845937, 0.7740275, 0.32920608, 0.5530646, 0.010015211, 0.75497216, 0.6211751]",0.77845937
shame,Not doing well in the examn. ,sadness,"[0.85094404, 0.6783494, 0.83162284, 0.8149957, 0.001197875, 0.93321115, 0.7691401]",0.93321115
guilt,Finding out that I have misunderstood other people. ,guilt,"[0.46333542, 0.34012148, 0.66112125, 0.78116477, 0.06751475, 0.6105036, 0.52960443]",0.78116477
joy,Hear my name on the list attending the English lectures. ,joy,"[0.07919172, 0.028565297, 0.038613897, 0.1281587, 0.43866026, 0.06844551, 0.020272473]",0.43866026
fear,Staying alone in the room after midnight and reading horror stories. ,fear,"[0.25366017, 0.45914155, 0.9175711, 0.47266966, 0.0019100533, 0.43373528, 0.082710646]",0.9175711
anger,Being told that I am a stupid person. ,shame,"[0.6272774, 0.53284144, 0.41596392, 0.3762429, 0.012801392, 0.65182155, 0.6646812]",0.6646812
sadness,My parents failed to visit me as they promised. ,sadness,"[0.59281784, 0.35116455, 0.5096661, 0.41508317, 0.0030012054, 0.75745565, 0.3799045]",0.75745565
disgust,Some people not cueing in the dining hall. ,fear,"[0.36177877, 0.26340267, 0.6574176, 0.4064697, 0.017148172, 0.28019232, 0.27375868]",0.6574176
shame,Saw on TV China not winning more gold medals in the Asian Olympics. ,sadness,"[0.59319496, 0.4136998, 0.56771916, 0.58511037, 0.0070959213, 0.81056124, 0.35287443]",0.81056124
guilt,Not handing in homework in time. ,guilt,"[0.5740769, 0.45119557, 0.608598, 0.72443426, 0.019426722, 0.70551705, 0.64270246]",0.72443426
joy,Having a good trip on a boat with good friends. ,joy,"[0.0041233245, 0.002276465, 0.031431727, 0.035547007, 0.935874, 0.0019247715, 0.009625361]",0.935874
fear,Saw a classmate knocked down by a motorcycle. ,sadness,"[0.61128044, 0.38936442, 0.5855608, 0.524878, 0.0037613271, 0.9006538, 0.45061162]",0.9006538
anger,Being sexually assulted on a bus and noone helped (people only laughed). ,disgust,"[0.8196416, 0.943287, 0.5968394, 0.51183623, 0.013808949, 0.8422813, 0.8686926]",0.943287
sadness,Being sexually assulted and told my friends about it (we cried together). ,sadness,"[0.10926443, 0.9195291, 0.35591108, 0.35375026, 0.0010814293, 0.96490234, 0.8760444]",0.96490234
