labels,text,emo_name,prob_emo_name,prob_max
anger,Your prejudice against psychology students and education students (not allowing us to go to the medical university lectures). ,fear,"[0.6579139, 0.9126795, 0.92158586, 0.8441623, 0.0042027347, 0.72142136, 0.908236]",0.92158586
sadness,A friend's brother died. ,sadness,"[0.67151004, 0.76671845, 0.6363925, 0.704488, 0.07467839, 0.96418864, 0.76650405]",0.96418864
disgust,A wurm dropped on my head. ,shame,"[0.72774655, 0.7720623, 0.7329119, 0.6062886, 0.0457286, 0.65829664, 0.88447046]",0.88447046
shame,Not doing well in an examn which was easy. ,shame,"[0.5302719, 0.74967915, 0.5185005, 0.6324294, 0.0005630487, 0.8062961, 0.8462996]",0.8462996
guilt,Wrongly accused a classmate. ,shame,"[0.71626407, 0.84221095, 0.45140627, 0.42902887, 0.006170568, 0.6813829, 0.8795075]",0.8795075
joy,Getting into this university to do medicine. ,joy,"[0.23387775, 0.24084766, 0.5624707, 0.54334366, 0.6866491, 0.5316152, 0.55071884]",0.6866491
fear,First time in anatomy. ,disgust,"[0.34727347, 0.47661614, 0.3063774, 0.21999188, 0.062273998, 0.32892472, 0.10151188]",0.47661614
anger,Being insulted in public for the wrong reason. ,shame,"[0.59151214, 0.87148666, 0.70310646, 0.5803696, 0.0010745339, 0.85289806, 0.90984887]",0.90984887
sadness,Not being chosen for the English lectures (my girl-friend chosen). ,shame,"[0.8049472, 0.91607505, 0.8524996, 0.83614016, 0.0011431669, 0.955452, 0.9612648]",0.9612648
disgust,My roommate messing up our room. ,shame,"[0.75011307, 0.77635336, 0.5840846, 0.74028957, 0.0047996906, 0.65253526, 0.8199594]",0.8199594
shame,Not doing well in examns which I should do well (English examns). ,shame,"[0.8594192, 0.8247581, 0.7643731, 0.81348825, 0.0017170919, 0.9124736, 0.9432344]",0.9432344
guilt,Heard that my girl-friend was chosen for the English lectures and I was not. I lost my temper and she is very upset now. ,anger,"[0.9418452, 0.7967373, 0.69583845, 0.67252254, 0.043304343, 0.8897224, 0.7674983]",0.9418452
joy,Success in university entrance examination. ,joy,"[0.0046378337, 0.00014065436, 0.0004776082, 0.00036634674, 0.84630764, 0.00032000407, 0.00014640253]",0.84630764
fear,I helped someone to do something and was found out. ,shame,"[0.73168635, 0.8365141, 0.77465695, 0.90329313, 0.0031109643, 0.8906113, 0.90666366]",0.90666366
anger,Misunderstood by friends. ,sadness,"[0.47289333, 0.33297807, 0.3296602, 0.6383843, 0.0016107822, 0.869582, 0.8448093]",0.869582
sadness,My mother was ill and my father was not at home. ,sadness,"[0.59473133, 0.55169535, 0.77358264, 0.63984174, 0.34614465, 0.8804072, 0.71413994]",0.8804072
disgust,My roommate being nice to a party leader in order to get into the party. ,shame,"[0.107692756, 0.5998223, 0.40204614, 0.5276528, 0.025805702, 0.567502, 0.7999965]",0.7999965
shame,China not doing well in the Asian Olympic games. ,disgust,"[0.86955106, 0.91019326, 0.6705993, 0.75581336, 0.0584729, 0.8989033, 0.89877784]",0.91019326
guilt,Not collecting letters for my friend al I promised. ,sadness,"[0.051214255, 0.25307715, 0.18013453, 0.47320494, 0.0056867483, 0.62734944, 0.46416363]",0.62734944
joy,Doing well in an examn. ,joy,"[0.0015458512, 0.00083994237, 0.0022402443, 0.010975047, 0.34914002, 0.00034844046, 0.0011536507]",0.34914002
fear,Before the examn. ,fear,"[0.10292977, 0.33544037, 0.38412502, 0.3490917, 0.051127363, 0.3719795, 0.27813485]",0.38412502
anger,Some foreign students playing loud music before the biology examn. ,disgust,"[0.5006086, 0.7650757, 0.46191955, 0.4936585, 0.030109791, 0.27696693, 0.73962945]",0.7650757
sadness,Finding out that the girl I like does not like me. ,sadness,"[0.73063725, 0.7631662, 0.8481083, 0.7990791, 0.015184399, 0.9295825, 0.8987219]",0.9295825
disgust,Saw two Canadian students boasting about how rich they are in Canada. ,shame,"[0.34982032, 0.34305066, 0.023484102, 0.059091944, 0.029579306, 0.015763775, 0.41763607]",0.41763607
shame,Finding out that China does not have enough foreign currency to buy books. ,shame,"[0.6401394, 0.8080033, 0.78491294, 0.72789997, 0.0045761922, 0.826389, 0.8439817]",0.8439817
guilt,Calling lecturers nicknames when talking to housemen (They told ne you are even younger than they are so you should not be giving public lectures). ,shame,"[0.4861915, 0.67192686, 0.68174124, 0.5151483, 0.020171037, 0.47723326, 0.8080279]",0.8080279
joy,Had a letter from my father (usually he does not write to me). ,joy,"[0.40233946, 0.15588221, 0.34592876, 0.2672387, 0.4359694, 0.26748443, 0.07401981]",0.4359694
fear,Being alone in the room at night. ,shame,"[0.7454805, 0.68325573, 0.7805933, 0.70832735, 0.14422572, 0.79649174, 0.8040051]",0.8040051
anger,Quarreling with classmates. ,anger,"[0.8922713, 0.66942155, 0.5346716, 0.5560995, 0.0007509413, 0.60169226, 0.7362072]",0.8922713
sadness,My father told me in the letter that my mother is ill. ,sadness,"[0.62322503, 0.61200917, 0.6716746, 0.6238862, 0.2681737, 0.88320476, 0.6673358]",0.88320476
disgust,My roommate talking and shaking her bed at night. ,shame,"[0.6998345, 0.7224145, 0.80096835, 0.629576, 0.004386712, 0.69903845, 0.8021307]",0.8021307
shame,Finding out that I was deceived by my friend. ,shame,"[0.7606457, 0.86225367, 0.8137067, 0.89408207, 0.044469375, 0.9028969, 0.9407433]",0.9407433
guilt,A friend came to visit me and I was not there. ,sadness,"[0.6425387, 0.5749847, 0.5405832, 0.6807775, 0.17444973, 0.86262786, 0.84667295]",0.86262786
joy,Finding out my name on the list for English lectures. ,shame,"[0.5471677, 0.6178413, 0.58960944, 0.6886783, 0.3999672, 0.61176217, 0.7456322]",0.7456322
fear,Walking out from the biology building. ,disgust,"[0.5740301, 0.6124058, 0.5693746, 0.57029206, 0.38867655, 0.52622664, 0.544927]",0.6124058
anger,Someone told me that I was chosen for English lectures because the class leader is going out with me (not true). ,shame,"[0.7421736, 0.4844017, 0.6468638, 0.7175756, 0.03521143, 0.7241054, 0.77772135]",0.77772135
sadness,My sister bkoke her leg. ,sadness,"[0.62542397, 0.8017022, 0.54660046, 0.6811083, 0.110250935, 0.80496156, 0.7893798]",0.80496156
disgust,Some boys boasting about their ability to tell dirty jokes. ,disgust,"[0.16393709, 0.35330138, 0.025462722, 0.03647624, 0.058141842, 0.009807067, 0.3396898]",0.35330138
shame,Finding out China is backward in science. ,shame,"[0.53801435, 0.8710646, 0.3804387, 0.5354742, 0.046696536, 0.8887144, 0.90110886]",0.90110886
guilt,"When some housemen told me a young girl like you should not be allowed to lecture to consultants, I was too shy to argue against them. ",fear,"[0.17644387, 0.7789185, 0.85251683, 0.59437215, 0.20212826, 0.67524123, 0.76144296]",0.85251683
joy,Made a wonderful driend who understands me. ,joy,"[0.015648672, 0.00078155263, 0.056093667, 0.13252692, 0.931009, 0.0015451447, 0.00052072725]",0.931009
fear,Being chased in the dark by someone I did not know. ,fear,"[0.7746716, 0.74545705, 0.903767, 0.6603064, 0.010160629, 0.79462117, 0.90057874]",0.903767
anger,My best friend betrayed me and told other people my secrets. ,shame,"[0.81223935, 0.930072, 0.84982437, 0.92617136, 0.004065853, 0.94563586, 0.9563277]",0.9563277
sadness,Disappointed by a friend. ,disgust,"[0.86484843, 0.98849225, 0.25877714, 0.5986774, 0.00047034514, 0.9879737, 0.8823351]",0.98849225
disgust,Finding out some people had been talking about me at my back. ,shame,"[0.70883363, 0.7580409, 0.7863894, 0.80965185, 0.06393277, 0.8253982, 0.87928706]",0.87928706
shame,Being sexually assulted in public. ,shame,"[0.7226942, 0.9088097, 0.86821365, 0.8510278, 0.002892627, 0.8078133, 0.9118798]",0.9118798
guilt,I did not reply to my friend's letter in time. ,guilt,"[0.77696514, 0.7033422, 0.65888804, 0.8940371, 0.32386163, 0.8223034, 0.8893898]",0.8940371
joy,Watching China winning the Asian Olympic games. ,joy,"[0.36134332, 0.11594693, 0.20288527, 0.42774045, 0.79443777, 0.06554922, 0.028650053]",0.79443777
fear,Suddenly met someone in the biology building at night. ,fear,"[0.48796922, 0.37222302, 0.56024814, 0.4954826, 0.4761722, 0.37437418, 0.39107767]",0.56024814
anger,Being insulted by my roommate. ,disgust,"[0.8823596, 0.90659577, 0.65183437, 0.5594357, 0.001249685, 0.7757654, 0.88294715]",0.90659577
guilt,Not getting an airplane ticket fot my mother. ,sadness,"[0.8096576, 0.81085217, 0.7980512, 0.7776368, 0.0038008164, 0.91612387, 0.85992545]",0.91612387
joy,Talking with a nice girl. ,joy,"[0.003431723, 0.00039809846, 0.0077962116, 0.061699186, 0.7884502, 0.0017546596, 0.0015022532]",0.7884502
fear,Talking about snakes. ,fear,"[0.51308197, 0.81390053, 0.9046316, 0.51414853, 0.07936378, 0.4892961, 0.7640411]",0.9046316
anger,People not resprcting my opinion. ,anger,"[0.87176377, 0.85640496, 0.40277848, 0.38528377, 0.003771361, 0.76663893, 0.7573937]",0.87176377
sadness,Lost my girl-friend. ,sadness,"[0.7458483, 0.8587547, 0.78082204, 0.76940405, 0.0045327633, 0.9736674, 0.9225958]",0.9736674
disgust,Talking to someone I disliked. ,disgust,"[0.7184463, 0.96426255, 0.8471692, 0.59122, 0.0011579373, 0.7670444, 0.86478204]",0.96426255
shame,Criticized by a teacher in public. ,disgust,"[0.77897507, 0.90754706, 0.61326593, 0.6567231, 0.0010838402, 0.71729803, 0.87916976]",0.90754706
guilt,Not being able to help my friend. ,sadness,"[0.93344104, 0.9292963, 0.97085226, 0.9421732, 0.0007965952, 0.984577, 0.9561682]",0.984577
joy,Getting a letter from a friend who did not write for a long time. ,joy,"[0.29340622, 0.1318268, 0.25733754, 0.31943277, 0.774812, 0.612126, 0.12241292]",0.774812
fear,Staying in a relative's house which was broken in before. ,sadness,"[0.7962704, 0.786542, 0.84093505, 0.7577937, 0.2290642, 0.8485382, 0.83180195]",0.8485382
anger,Being insulted on a bus. ,disgust,"[0.88045645, 0.90679556, 0.64127326, 0.6769696, 0.0012202616, 0.78292286, 0.90430063]",0.90679556
sadness,Insulted by my mother. ,disgust,"[0.92350185, 0.92763186, 0.67455894, 0.48313755, 0.00067669654, 0.8062682, 0.90447426]",0.92763186
disgust,A relative not acting on her promise. ,shame,"[0.8168145, 0.90356374, 0.56255233, 0.6831992, 0.0012162781, 0.8760813, 0.9146789]",0.9146789
shame,First time going out with a boy and other people laughed at us. ,shame,"[0.53151596, 0.6252358, 0.5173766, 0.3869224, 0.00819303, 0.70932907, 0.8235172]",0.8235172
guilt,A friend wanted to give me a surprise into my room and I thought she was stealing from the room. ,fear,"[0.645855, 0.51360625, 0.85381687, 0.6182743, 0.039494295, 0.5432054, 0.69662553]",0.85381687
joy,Being asked to go out by someone I care. ,joy,"[0.085663006, 0.026548496, 0.11934595, 0.19992429, 0.42052796, 0.24157496, 0.10776645]",0.42052796
fear,Before an important examn. ,fear,"[0.33235615, 0.5042846, 0.63874507, 0.50396067, 0.018537803, 0.5170632, 0.538763]",0.63874507
anger,My parents do not like my friend and told me to stay away from him. ,disgust,"[0.5907895, 0.953992, 0.7211725, 0.5452994, 0.058792684, 0.73907423, 0.75131637]",0.953992
sadness,My friend not allowed to go to the English lectures. ,sadness,"[0.71106297, 0.76706743, 0.6262424, 0.7274652, 0.035042122, 0.8634139, 0.7958658]",0.8634139
disgust,Postgraduate students talking about girls stupid. ,shame,"[0.4556756, 0.89170825, 0.31654537, 0.35189098, 0.010333846, 0.79569775, 0.93770075]",0.93770075
shame,Ctiticized by teachers in public. ,disgust,"[0.88092065, 0.9234543, 0.78843, 0.6921034, 0.0006485404, 0.749931, 0.9183409]",0.9234543
guilt,My friend did not do well in the examn because I did not help him. ,guilt,"[0.7179464, 0.7514397, 0.51703733, 0.9011439, 0.07376702, 0.8363522, 0.89212996]",0.9011439
joy,"I went on a picnic to the country side park. The beautiful scenary made me feel relaxed and every worry disappeared , thus the picnic was worthwhile. ",joy,"[0.007260516, 0.0007679489, 0.026676385, 0.016175076, 0.77602595, 0.0003255643, 0.0008830879]",0.77602595
fear,I am afraid of my academic results as I will face several problems. I am scared of my limitations and the unlimited problems and I do not know how to cope with them. ,fear,"[0.5999247, 0.5962787, 0.9587569, 0.7462477, 0.002414902, 0.84818214, 0.7515637]",0.9587569
anger,"I quarrelled with my brothers (twins) at home on saturday. One of them studies in a private school and the other one is repeating his form five. They do not know what they are doing. They follow every word of their teachers, books and systems. They always try to rationalize their bad acts by some game and they are satisfied with their awkward life. I have tried to persuade them very often but have failed. This time I had a fight as they have no voluntary spirit (they did not polish the floor). ",shame,"[0.7593926, 0.8298448, 0.64767694, 0.6251694, 0.2769058, 0.7893914, 0.84947276]",0.84947276
sadness,I have been thinking of changing my major for a few months. My original major was Chinese language and it blocks my way. I have to face many problems at the sametime and I do not know what is real and virtuous. I do not know if I am not interested in Chinese or if there are other factors which make me sad. I am not very clear on what I can do for the study of Communication and Journalism. I am not clear about what I can do. What are the limitations ? I hesitate but I feel more adjusted now. ,sadness,"[0.64138144, 0.7222442, 0.666601, 0.5511171, 0.19863981, 0.9755484, 0.6894246]",0.9755484
disgust,I had been forced to get together with strange and disgusting classmates. The things they talked about disgusted me and made me feel ill at ease. I knew that I would feel unhappy if I stayed there but I was defeated by the social norms. ,disgust,"[0.792087, 0.9714916, 0.8106386, 0.67114, 0.008127469, 0.9020378, 0.93770796]",0.9714916
shame,"I had obviously done the work badly but my class-mates of the student's association did not blame me, they helped me do the work. ",shame,"[0.2844535, 0.57921696, 0.47101247, 0.027259767, 0.13421533, 0.7528727, 0.8004282]",0.8004282
guilt,I had not done my assignment seriously. I only pretended to finish the work as the work did not have any meaning for me. The whole thing made me feel guilty. ,guilt,"[0.540963, 0.7260595, 0.6567871, 0.9855838, 0.07284135, 0.8233548, 0.9391153]",0.9855838
joy,I preached to a F. students in a gospel camp. They thus knew more about God and made up their minds to believe in Jesus. ,joy,"[0.2805603, 0.16741924, 0.16958636, 0.18616661, 0.5740752, 0.20975707, 0.10876246]",0.5740752
fear,When the doctor told me that there was something wrong with my eye and I had to undergo an operation. ,sadness,"[0.69270146, 0.7123832, 0.77791417, 0.67015946, 0.08285912, 0.86064416, 0.7885842]",0.86064416
anger,I had left a student newspaper of the Chinese university on the table of the library. It had disappeared when I came back. ,shame,"[0.55557877, 0.7147312, 0.6392598, 0.6927793, 0.35564542, 0.6678943, 0.72478414]",0.72478414
sadness,"One of my class-mates had a disease unexpectedly, he had been in a coma for six days in a hospital before he died. ",sadness,"[0.6630032, 0.74999225, 0.66482663, 0.62192833, 0.056566607, 0.92517513, 0.7867685]",0.92517513
disgust,"Someone, who was sitting very close to me, was smoknig in the compartment of an air conditioned mini-bus. ",shame,"[0.5125293, 0.8131041, 0.6319158, 0.58682895, 0.24114817, 0.6310637, 0.83758765]",0.83758765
shame,"In the compartment of a public transport railway, I did not give my seat to an old man who was standing near me. It was another teenager who did so. ",guilt,"[0.037770633, 0.2739921, 0.2650285, 0.4659088, 0.021486951, 0.4013895, 0.35772955]",0.4659088
guilt,One saturday night I did some meaningless work and went to bed very late. Next morning I had was very sleepy so I continued sleeping even though I had work to do and I missed the Sunday service. ,shame,"[0.55772495, 0.79423285, 0.68003213, 0.73502314, 0.14834528, 0.7956908, 0.7979857]",0.7979857
joy,When I attended the concert of a pop singer. ,joy,"[0.112356074, 0.112019934, 0.24830166, 0.30578494, 0.47963062, 0.17199205, 0.28053308]",0.47963062
fear,I was afraid that I would fail an examination. ,fear,"[0.6769117, 0.629373, 0.9951019, 0.855546, 0.00084736384, 0.8273941, 0.85021275]",0.9951019
anger,I had too much homework and examinations and I did not know how to organize my work. ,shame,"[0.622212, 0.68078274, 0.67177427, 0.7777226, 0.047591448, 0.72407037, 0.8398226]",0.8398226
sadness,When I forgot the lyrics during a song contest. ,shame,"[0.37975118, 0.66705376, 0.47023457, 0.81324947, 0.016419997, 0.67870814, 0.818116]",0.818116
disgust,Because of the examination I had to study night and day. ,anger,"[0.6108091, 0.15928708, 0.47969764, 0.5074574, 0.08203278, 0.36619696, 0.4423134]",0.6108091
shame,I did badly in the mid term examination. ,shame,"[0.83686507, 0.9370625, 0.73378307, 0.76863164, 0.008015823, 0.93278176, 0.96935713]",0.96935713
guilt,The results of the mid term examinations were very poor. ,shame,"[0.6229421, 0.950438, 0.61710185, 0.5779662, 0.01838234, 0.9477473, 0.9563695]",0.9563695
joy,When I had a good result in the certificate examination. ,joy,"[0.027326396, 0.0014779163, 0.06448243, 0.09619077, 0.81551623, 0.011187986, 0.0018443677]",0.81551623
fear,When I was walking along a road alone on my way to go shopping. ,fear,"[0.5896965, 0.63910407, 0.6823052, 0.5897392, 0.31491515, 0.6537107, 0.6321143]",0.6823052
