labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
sadness,When my grandmother after staying with us for awhile went back home. ,sadness,sadness,guilt,sadness,"[0.30297887, 0.43692544, 0.5474602, 0.72288734, 0.3092755, 0.7476247, 0.5519595]","[0.57644063, 0.58207065, 0.78386754, 0.77102226, 0.18223277, 0.8317215, 0.77693737]","[0.85791886, 0.71152365, 0.9353874, 0.9502026, 0.025842818, 0.9137525, 0.9326061]","[0.09557187, 0.101682425, 0.11856724, 0.27561417, 0.067080215, 0.45168093, 0.1649963]",sadness
disgust,"I felt disgust as a result of one of my midterms - I thought I had prepared well for it, but the end result wasn't what I had expected. ",disgust,guilt,shame,disgust,"[0.3623901, 0.9946272, 0.21082896, 0.9837894, 0.0008619098, 0.98471975, 0.99054307]","[0.9929125, 0.9892216, 0.5014655, 0.99523467, 0.00034067058, 0.99313134, 0.99436474]","[0.62665796, 0.9954952, 0.8370278, 0.9924918, 0.00017617845, 0.88763136, 0.99716216]","[0.24110375, 0.9942958, 0.021066803, 0.2774579, 0.00020820722, 0.57408154, 0.87580514]",disgust
shame,I felt shame when I saw someone I knew and pretended not to see her. Later she saw me and said hi. ,sadness,guilt,guilt,shame,"[0.02553654, 0.9960224, 0.9390411, 0.99228305, 0.0015845785, 0.9966924, 0.99608755]","[0.06369336, 0.9910862, 0.9899268, 0.9935582, 0.0015176971, 0.9934835, 0.99093974]","[0.021078277, 0.99739397, 0.94230825, 0.9980737, 0.0001846259, 0.99670225, 0.99516183]","[0.010460139, 0.8581041, 0.38926524, 0.97802585, 0.0004822148, 0.9846175, 0.9960188]",shame
guilt,In neglecting some work that had to be done around the house and telling my roommate I would get it done. ,guilt,guilt,guilt,guilt,"[0.6730345, 0.7008333, 0.6514427, 0.9550342, 0.114980526, 0.7317388, 0.87199235]","[0.76368195, 0.5068674, 0.549972, 0.9475843, 0.013214307, 0.77522635, 0.8888837]","[0.9031322, 0.7005931, 0.896945, 0.9547371, 0.006118225, 0.8250384, 0.8904826]","[0.17747319, 0.20475209, 0.11304219, 0.59658885, 0.010713156, 0.30723518, 0.37355855]",guilt
joy,"Achieving my goal at a swim meet. I worked toward the goal for yrs. I was capable of achieving it, but I didn't know when. ",joy,guilt,fear,guilt,"[0.048923526, 0.068525836, 0.04926247, 0.27376363, 0.32649648, 0.033792883, 0.15601277]","[0.10548391, 0.121720865, 0.09379659, 0.7593808, 0.48506263, 0.18844484, 0.33610842]","[0.053650875, 0.022779336, 0.4244736, 0.13568726, 0.35022187, 0.04963498, 0.030420592]","[0.01799765, 0.005846578, 0.011641615, 0.17733991, 0.13451545, 0.070990555, 0.025766574]",guilt
fear,Housesitting and hearing the alarm go off. I knew someone had to be breaking in. I called the police and was panicking while on the phone. It was awful. It turns out that I stepped on the hidden alarm without prior knowledge of its existance. ,fear,fear,fear,fear,"[0.9343826, 0.93564963, 0.99328786, 0.9509175, 0.022696424, 0.9776953, 0.88711536]","[0.95979804, 0.8596291, 0.99224687, 0.96276134, 0.018750675, 0.9487201, 0.94070894]","[0.96531236, 0.98496115, 0.99615955, 0.9961559, 0.00057580887, 0.952591, 0.99424297]","[0.8237421, 0.8659177, 0.96365047, 0.91713214, 0.0056789853, 0.89876616, 0.84137666]",fear
anger,Going to Cowell Hospital and finding out tediously that I had a stress fracture. The anger came when the senile doctors found out weeks later that I had stress fractures in one foot and should have had crutches. I was in distinct pain and barely could walk to classes. They said it would be better in weeks. ,anger,anger,anger,anger,"[0.99465996, 0.9920718, 0.4342532, 0.84917575, 0.0010891177, 0.56508005, 0.9325586]","[0.9921589, 0.990213, 0.7092295, 0.9381282, 0.0010945054, 0.560979, 0.9053367]","[0.9977017, 0.99737203, 0.8913454, 0.95527065, 0.0002947075, 0.3178998, 0.9275397]","[0.9961598, 0.93959844, 0.12067392, 0.36526555, 0.00030783258, 0.020741064, 0.37021294]",anger
sadness,Losing my job that I had for summers. I took it personally and cried for hours off and on. I wanted to hide away and did for a few days. ,sadness,sadness,guilt,sadness,"[0.95870817, 0.97023195, 0.9886541, 0.99167144, 0.0053039524, 0.9979443, 0.9858618]","[0.9759488, 0.92732316, 0.9790157, 0.986902, 0.001432864, 0.9912082, 0.9866273]","[0.9932294, 0.9891616, 0.98836386, 0.9981457, 0.00019892748, 0.99793845, 0.9978483]","[0.36793742, 0.86763346, 0.7175506, 0.9461759, 0.0007681214, 0.99587613, 0.8890236]",sadness
disgust,"Seeing a friend ""making love"" to a high school girl. I accidentally was dragged into this room where the happenings had occurred. I was disgusted at the reality. ",disgust,disgust,disgust,disgust,"[0.9279682, 0.9973579, 0.6134327, 0.9853277, 0.019191844, 0.9704316, 0.982294]","[0.98209286, 0.9835348, 0.85166985, 0.95240164, 0.0021992328, 0.9761505, 0.9689269]","[0.9895152, 0.9986994, 0.44296655, 0.9785679, 0.00042644172, 0.98460335, 0.99299777]","[0.8957927, 0.9945925, 0.18186523, 0.8768289, 0.0008528786, 0.9483247, 0.9771184]",disgust
shame,I borrowed a gold bracelet without the girl's knowledge. I had it for so long I had to keep it. To this day I feel ashamed at myself for having it. I never wear the thing anymore. ,guilt,guilt,shame,shame,"[0.80588883, 0.9946024, 0.91126823, 0.99644864, 0.123143256, 0.9876387, 0.9962604]","[0.942425, 0.97390115, 0.9221765, 0.995996, 0.045792107, 0.989349, 0.99586666]","[0.98946744, 0.9980564, 0.9566, 0.9990422, 0.0029388333, 0.99863225, 0.9991635]","[0.83009505, 0.9464027, 0.36332753, 0.9878687, 0.0070535024, 0.9890704, 0.993666]",shame
guilt,After moving out of my apt. I took all the furniture and dishes and everything. It was mine but I took it all just to spite my roomies. We had a few (a lot) of disagreements. I felt guilt for moving out for the bad reasons. ,guilt,anger,guilt,guilt,"[0.96279913, 0.63342565, 0.40969068, 0.9833452, 0.21192826, 0.5634086, 0.6944741]","[0.96177715, 0.6350996, 0.57610047, 0.9560742, 0.043263443, 0.6919814, 0.86043966]","[0.979475, 0.8119199, 0.83898956, 0.9972255, 0.0043984232, 0.84332335, 0.9906757]","[0.7231815, 0.17239322, 0.07066974, 0.9869241, 0.008471863, 0.3420248, 0.33203068]",guilt
joy,It was the weekend of my homecoming. I saw my sister for the first time in months. She's my best friend and extremely close. ,guilt,joy,fear,joy,"[0.0683715, 0.18166439, 0.17771026, 0.6820147, 0.5813932, 0.120280646, 0.28493854]","[0.13265502, 0.13649772, 0.27614188, 0.37363273, 0.6655928, 0.18645607, 0.3354072]","[0.18590882, 0.13154654, 0.8182496, 0.73635554, 0.74890715, 0.3328743, 0.24947198]","[0.016513078, 0.008678656, 0.012067285, 0.2459814, 0.38181725, 0.06846973, 0.030670004]",joy
fear,"After my shoulder operation, I woke up in the hospital room alone. I was in pain and was still under heavy medications. I could not find my parents. ",sadness,sadness,sadness,sadness,"[0.81109214, 0.7083386, 0.8259968, 0.91198874, 0.21709391, 0.96724343, 0.86069447]","[0.75616235, 0.69484353, 0.892816, 0.8377142, 0.023116, 0.90056187, 0.8834412]","[0.9537834, 0.92076474, 0.9621542, 0.9688357, 0.009535744, 0.98016524, 0.9787861]","[0.49838525, 0.44819772, 0.45434648, 0.76254404, 0.015564926, 0.9354611, 0.6189503]",sadness
anger,"When I found out my cousin had been killed. I was angry at the world, and her murderer who was her ex-boyfriend. It was the worst and most hateful day of my life. ",anger,disgust,anger,anger,"[0.99684936, 0.9908819, 0.8087184, 0.954304, 0.0022879157, 0.4801093, 0.9649536]","[0.9739267, 0.9813719, 0.62474084, 0.83731765, 0.0009893988, 0.79713994, 0.93174195]","[0.9979887, 0.992092, 0.8872066, 0.98956084, 0.00037764836, 0.72603184, 0.9896644]","[0.99633044, 0.9765772, 0.12803318, 0.81100947, 0.00031265963, 0.094745405, 0.88467765]",anger
sadness,"I spent a weekend in San Diego visiting my boyfriend Rob. We were at the airport and my plane was just about so leave. After saying goodbye, I boarded the plane. It was the hardest thing to do and it was a sad trip home. ",sadness,sadness,sadness,sadness,"[0.60421836, 0.599666, 0.77252984, 0.91117996, 0.015198402, 0.99674547, 0.7675114]","[0.43223515, 0.47176018, 0.81960887, 0.9253276, 0.0075978586, 0.9822641, 0.8814244]","[0.7405367, 0.576304, 0.83931077, 0.99154776, 0.002377825, 0.9985079, 0.9865088]","[0.16069129, 0.35345653, 0.3700902, 0.83612794, 0.0037905641, 0.9973348, 0.80269825]",sadness
disgust,"I was supposed to be studying for my math midterm a few days ago, however, I fooled around with my roommate, and didn't start studying until am. I was disgusted with myself. ",disgust,disgust,disgust,disgust,"[0.9398827, 0.99404234, 0.6816465, 0.991771, 0.04128263, 0.9860576, 0.98526067]","[0.9913742, 0.99418986, 0.73217434, 0.9888494, 0.0071103107, 0.98874795, 0.99002117]","[0.99613816, 0.9984504, 0.8988203, 0.99781406, 0.0011971701, 0.99396497, 0.9983205]","[0.9540718, 0.9909367, 0.235375, 0.9477712, 0.002946231, 0.97747755, 0.97508985]",disgust
shame,Since I've been here I haven't written to any of my relatives. I got a letter from my mom telling me how upset my grandparents are from not hearing from me. ,sadness,sadness,sadness,sadness,"[0.92482644, 0.7266846, 0.76579726, 0.95036966, 0.12927085, 0.97756493, 0.8383236]","[0.5057838, 0.14953876, 0.30053577, 0.678586, 0.004660201, 0.8951388, 0.79946166]","[0.9665096, 0.76899666, 0.9665041, 0.9540013, 0.0051012505, 0.97206813, 0.9676702]","[0.22612654, 0.06348076, 0.05855644, 0.32569808, 0.0049569267, 0.8250905, 0.20199622]",sadness
joy,I got an A in anatomy - the first one I have ever gotten in a science class here. ,joy,joy,joy,joy,"[0.03670757, 0.02226579, 0.1145551, 0.12767395, 0.255045, 0.03783878, 0.0303326]","[0.073196314, 0.012135103, 0.29872948, 0.375978, 0.85370135, 0.3738058, 0.04765602]","[0.0758723, 0.010592445, 0.59509903, 0.21484032, 0.69232404, 0.3918156, 0.03181012]","[0.014260749, 0.003776138, 0.030802943, 0.10293052, 0.41277114, 0.028784374, 0.0061099576]",joy
fear,A man in a car was following me when I went running early one morning in a fairly secluded area. ,fear,fear,shame,guilt,"[0.6199319, 0.43924958, 0.85478544, 0.59322906, 0.25433108, 0.3067466, 0.5588767]","[0.71769124, 0.5233246, 0.9511435, 0.5813427, 0.16084386, 0.6380506, 0.6665317]","[0.6672227, 0.38177106, 0.5924953, 0.3546405, 0.05067212, 0.5296757, 0.69939405]","[0.13976055, 0.21671334, 0.29247394, 0.35520145, 0.013619214, 0.28169757, 0.21702722]",fear
anger,"I caught a ""peeping tom"" at my window when I was getting undressed. ",fear,fear,fear,fear,"[0.8327319, 0.77602255, 0.90255773, 0.8472894, 0.078791834, 0.61323625, 0.7374691]","[0.95268375, 0.93967956, 0.971962, 0.9171823, 0.10567846, 0.8129274, 0.91396874]","[0.968954, 0.9097642, 0.9869223, 0.9177812, 0.0162314, 0.8027992, 0.93107826]","[0.3815554, 0.48794153, 0.6344513, 0.5073109, 0.020970603, 0.37101403, 0.4557531]",fear
sadness,Saying goodbye at the airport to my boyfriend who has to go to school back East. We are very close and have been together years. ,sadness,sadness,sadness,sadness,"[0.054637443, 0.22236553, 0.36365405, 0.62108237, 0.5498389, 0.92804635, 0.34767786]","[0.021969775, 0.021974145, 0.3738192, 0.5659241, 0.5801146, 0.9149336, 0.1355408]","[0.1352945, 0.051029474, 0.80533516, 0.87054324, 0.14994302, 0.9587583, 0.47570398]","[0.014601907, 0.009208322, 0.029774912, 0.26347265, 0.15977842, 0.2823276, 0.053045988]",sadness
disgust,My parents claimed me on their income tax after I had been out of the house for two years receiving no financial support from them. As result I had to work more during school because they were expected by the FAO to contribute to my education when they refuse to do so. ,guilt,guilt,shame,sadness,"[0.8035694, 0.8044481, 0.6103199, 0.8994302, 0.27264145, 0.8190855, 0.8295316]","[0.89712304, 0.7942324, 0.733514, 0.92117596, 0.09505004, 0.8961726, 0.8668335]","[0.938071, 0.83663034, 0.8443619, 0.92230254, 0.011979517, 0.90179396, 0.9439196]","[0.4563984, 0.4472731, 0.18698452, 0.66466355, 0.014911888, 0.7712212, 0.55203354]",guilt
shame,I was wearing a short skirt one day and someone told me my underwear was showing. ,guilt,shame,fear,shame,"[0.81350815, 0.8272015, 0.8500219, 0.9160487, 0.15827198, 0.7996457, 0.8876307]","[0.77589476, 0.9003903, 0.88888955, 0.75814146, 0.03546694, 0.79461926, 0.94149995]","[0.78997785, 0.79169375, 0.95036775, 0.6319448, 0.0053625302, 0.7466135, 0.9174886]","[0.22962596, 0.4042399, 0.25573093, 0.3905717, 0.010747332, 0.40356734, 0.4770589]",shame
guilt,Getting a D in a class last semester and knowing it was because I didn't study. ,guilt,shame,guilt,guilt,"[0.87052673, 0.8750874, 0.7228338, 0.97938687, 0.02856889, 0.93771446, 0.93418694]","[0.8764131, 0.80992424, 0.7768892, 0.95529306, 0.017125113, 0.9219002, 0.9612536]","[0.8921253, 0.8407714, 0.9300808, 0.98013866, 0.0045427447, 0.92400116, 0.9600283]","[0.3701902, 0.50127906, 0.30954453, 0.93517035, 0.004708629, 0.7536872, 0.85779595]",guilt
joy,"Went to a movie with a date, walked on the beach (in Alameda) spent some time afterwards in her apt. ",joy,joy,joy,joy,"[0.049496673, 0.12286116, 0.1493773, 0.4883547, 0.6808822, 0.036326837, 0.20097582]","[0.24011382, 0.09215384, 0.46602497, 0.66559273, 0.6816465, 0.37958455, 0.3724563]","[0.0807466, 0.038058657, 0.41458428, 0.49200982, 0.81800807, 0.076725475, 0.1985997]","[0.019156057, 0.010350001, 0.016714294, 0.17216583, 0.30237192, 0.030338375, 0.031757973]",joy
fear,"At age my foster grandmother died, I had a fear of dying. ",fear,fear,fear,fear,"[0.6876981, 0.7446075, 0.99541974, 0.9298907, 0.03041667, 0.9937405, 0.9114671]","[0.7665166, 0.6815099, 0.9923819, 0.9134003, 0.0073252083, 0.9874693, 0.9130754]","[0.8703187, 0.7902573, 0.9989046, 0.9808896, 0.0027462686, 0.99405235, 0.97891104]","[0.36964563, 0.4121082, 0.99595416, 0.80295765, 0.0044923425, 0.98680913, 0.6992468]",fear
anger,I am currently taking CS P. I had to finish a couple of assignments but I was hindered because I could not get a passing score on my program. ,guilt,guilt,shame,sadness,"[0.66973615, 0.42174566, 0.39676267, 0.8951098, 0.19307722, 0.5932394, 0.6489344]","[0.5540442, 0.44552365, 0.5219062, 0.8699752, 0.089298844, 0.8018683, 0.696396]","[0.8389754, 0.7260634, 0.76420665, 0.9048246, 0.010955847, 0.8707848, 0.9247234]","[0.17396092, 0.1208517, 0.10965613, 0.6158222, 0.024565019, 0.62192905, 0.3855928]",guilt
sadness,The girl I was seeing didn't want to have a serious relationship. ,sadness,sadness,sadness,disgust,"[0.52083164, 0.60599375, 0.5550555, 0.6934151, 0.34784004, 0.8850749, 0.5032657]","[0.553223, 0.51748705, 0.69039714, 0.6780377, 0.051931888, 0.76063365, 0.7362437]","[0.7931425, 0.83235717, 0.86835814, 0.59484744, 0.0148045905, 0.8756511, 0.771345]","[0.3866299, 0.5665061, 0.42319056, 0.38495573, 0.0121083455, 0.5393328, 0.36022356]",sadness
disgust,I found out that someone that I knew had someone else taking tests for her. ,sadness,sadness,fear,sadness,"[0.6108482, 0.711155, 0.4572989, 0.8172796, 0.16381705, 0.8403138, 0.7648334]","[0.8445082, 0.7192931, 0.73957455, 0.819687, 0.10258106, 0.8567137, 0.8552053]","[0.3711712, 0.23642267, 0.88705, 0.2609703, 0.005864952, 0.2386666, 0.36728215]","[0.3485878, 0.39085865, 0.15721507, 0.55743986, 0.036506157, 0.697031, 0.5050184]",sadness
shame,One night a friend found out that I dumped one girl for another and he proceded to lecture me. ,anger,anger,anger,anger,"[0.9812739, 0.83303994, 0.40396443, 0.75645155, 0.024877405, 0.636005, 0.876833]","[0.97304755, 0.78519344, 0.5921182, 0.26734775, 0.01637585, 0.4274791, 0.82425046]","[0.9870521, 0.9072777, 0.94434786, 0.8176741, 0.0028790403, 0.5251369, 0.8607588]","[0.8481587, 0.46183828, 0.09330169, 0.43441096, 0.004734144, 0.29958603, 0.4791619]",anger
guilt,I called off a relationship with one girl so I could see another. ,sadness,shame,fear,sadness,"[0.8195614, 0.54944336, 0.5530088, 0.8498522, 0.35257965, 0.8561166, 0.7172473]","[0.7718496, 0.48423353, 0.6673175, 0.8463164, 0.12020182, 0.8639846, 0.88918906]","[0.8152213, 0.5755404, 0.97645444, 0.8973859, 0.011090904, 0.7724404, 0.8221082]","[0.19167714, 0.21812512, 0.15993756, 0.4635919, 0.03218525, 0.4711809, 0.284219]",guilt
joy,I asked someone to go out and she accepted right away. ,joy,joy,joy,joy,"[0.030135412, 0.02359358, 0.07152135, 0.47451067, 0.73757774, 0.035715092, 0.12473751]","[0.036663894, 0.019555941, 0.18971759, 0.642186, 0.8042112, 0.115280844, 0.15686807]","[0.011915332, 0.0061445236, 0.12542683, 0.11615993, 0.74370414, 0.047156177, 0.018535575]","[0.014940831, 0.0072436733, 0.011382252, 0.3356473, 0.5914966, 0.043724116, 0.026621297]",joy
fear,I was driving and stopped at a stop light. I was planning to make a right turn as soon as it was clear. It was clear on the left so I started but a man was just in front of the car. ,guilt,guilt,fear,guilt,"[0.46804646, 0.4389112, 0.6392456, 0.71923685, 0.30359438, 0.37884843, 0.5404068]","[0.830962, 0.6106984, 0.862591, 0.9099576, 0.23247613, 0.8547044, 0.7251335]","[0.90535283, 0.7399288, 0.960687, 0.92989045, 0.046467684, 0.779333, 0.89715564]","[0.1641744, 0.14165014, 0.13555646, 0.47309184, 0.05526607, 0.44085512, 0.21487682]",guilt
anger,During a dance someone slashed my tires and dumped paint on my car. I had four other friends with me that I drove and furthermore it was raining. ,anger,anger,anger,sadness,"[0.947506, 0.8941072, 0.5559773, 0.90083045, 0.19298358, 0.76322824, 0.8382535]","[0.80473644, 0.6788249, 0.7135401, 0.36667013, 0.11943068, 0.72984135, 0.78261083]","[0.95971423, 0.7986424, 0.66527253, 0.2859139, 0.014197692, 0.7450893, 0.54881805]","[0.30690792, 0.4162697, 0.11933767, 0.5108354, 0.0084389765, 0.6906628, 0.39253506]",anger
sadness,When I was trying for a girl who I really liked and cared for and thought she felt the same way too. But she didn't like the idea and just wanted to stay friends. ,sadness,sadness,sadness,sadness,"[0.39848322, 0.1657061, 0.4169561, 0.8498418, 0.31937078, 0.8802427, 0.5888899]","[0.31719327, 0.07569458, 0.47756976, 0.8668111, 0.09140493, 0.8972272, 0.6865598]","[0.536906, 0.10618339, 0.8656079, 0.87998134, 0.09577552, 0.89722675, 0.547351]","[0.04044598, 0.019121543, 0.0630962, 0.32370266, 0.02056791, 0.5426778, 0.13408002]",sadness
disgust,"When I lose on my bets on anything - baseball, football, basketball, track, craps, poker, or arcade - whether its dollars or I feel that I should never have done it in the first place. ",guilt,shame,guilt,guilt,"[0.9212653, 0.87895274, 0.76980364, 0.9847393, 0.0180471, 0.97681934, 0.9746336]","[0.96667606, 0.9095354, 0.8643645, 0.97757316, 0.014657841, 0.97469836, 0.9809818]","[0.9879247, 0.9832828, 0.88299215, 0.9978611, 0.0013777589, 0.99024874, 0.9968381]","[0.7818607, 0.5817036, 0.19738159, 0.9512299, 0.0054977494, 0.91286784, 0.88396215]",guilt
shame,I took my math midterm and got it back the following Wednesday in class. It was a totally low grade. ,guilt,shame,shame,sadness,"[0.55238, 0.8753278, 0.27546722, 0.90100455, 0.044431556, 0.8238911, 0.8880792]","[0.7404861, 0.8700114, 0.53065073, 0.8265043, 0.041430637, 0.8579569, 0.9097614]","[0.9517246, 0.9521063, 0.7754267, 0.9267412, 0.021887217, 0.92947876, 0.96042615]","[0.36242008, 0.6773821, 0.112085626, 0.53665435, 0.010640306, 0.8766941, 0.62364066]",sadness
guilt,"My mom told me not to gamble, but I did anyway. Sometimes I would even take some money from my parents and brother. She found out and yelled at me. ",anger,anger,anger,anger,"[0.99079204, 0.7029318, 0.4612939, 0.8316699, 0.2118462, 0.4654252, 0.8796271]","[0.9858651, 0.64321464, 0.5185881, 0.7959538, 0.08137031, 0.6234146, 0.81920093]","[0.9943289, 0.9619941, 0.9151444, 0.96975225, 0.0147755835, 0.7939929, 0.9786916]","[0.946195, 0.7333695, 0.1847831, 0.6086035, 0.013024401, 0.5814707, 0.6283267]",anger
