labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
joy,When I got accepted to CAL. ,joy,joy,joy,joy,"[0.02937151, 0.019405972, 0.15348019, 0.08430647, 0.79658085, 0.0048871282, 0.009405771]","[0.0623523, 0.018947754, 0.0886117, 0.12941606, 0.9252517, 0.019119779, 0.0151093975]","[0.16976622, 0.015625786, 0.94163454, 0.23451641, 0.9842271, 0.030230436, 0.03102876]","[0.035896957, 0.007666705, 0.1870038, 0.10808962, 0.91130775, 0.051503353, 0.019274931]",joy
fear,My apartment has had three robberies in the last month. The guy upstairs just got robbed making it the fourth. ,fear,fear,anger,fear,"[0.3305017, 0.21938951, 0.63703007, 0.15864183, 0.0045533963, 0.39815542, 0.08946424]","[0.48138678, 0.31133807, 0.8156608, 0.27370888, 0.0010472654, 0.44303033, 0.40181258]","[0.7042422, 0.4464746, 0.2668806, 0.112748176, 0.0053775264, 0.5772099, 0.20784055]","[0.5986896, 0.46811897, 0.85688156, 0.42558298, 0.0010380722, 0.61140895, 0.4146339]",fear
anger,"When my roommate's boyfriend assaulted me. He was threatening me, calling me names and pushing me around. ",anger,fear,anger,fear,"[0.94331694, 0.5024198, 0.87315327, 0.54838175, 0.015032331, 0.59789044, 0.41091222]","[0.98796046, 0.8506604, 0.990141, 0.56833047, 0.0038500128, 0.36139852, 0.70898074]","[0.9926085, 0.8891553, 0.82409173, 0.30858934, 0.0054314234, 0.8187281, 0.31373888]","[0.9620891, 0.832926, 0.96439826, 0.72839135, 0.0066000875, 0.41633186, 0.7668004]",anger
sadness,I was going to go on a vacation to Texas this summer but was unable to go because of registration. ,sadness,sadness,fear,sadness,"[0.44250906, 0.18245246, 0.26737696, 0.331443, 0.011622367, 0.7595194, 0.23236041]","[0.3541074, 0.117878065, 0.09493179, 0.65353227, 0.0036499838, 0.84926367, 0.5811444]","[0.74848324, 0.11017485, 0.9382182, 0.7952929, 0.041906882, 0.93546665, 0.46904296]","[0.58641535, 0.22909114, 0.25153953, 0.70157963, 0.025249412, 0.9358104, 0.6722324]",sadness
disgust,I didn't do very well on a midterm and I'm disgusted with myself because I was prepared and thought I did well. ,shame,disgust,disgust,disgust,"[0.94799495, 0.9733819, 0.5033373, 0.9738184, 0.0004538835, 0.9029156, 0.9778259]","[0.9955706, 0.9985557, 0.29151177, 0.9968054, 0.00042226788, 0.96467084, 0.9983394]","[0.98543084, 0.9969362, 0.9489029, 0.9927249, 0.0003771702, 0.88826144, 0.99679923]","[0.9704738, 0.9983481, 0.07312247, 0.9712711, 0.0004438425, 0.107557505, 0.99599326]",shame
shame,When I dated my friend's boyfriend after they had broken up. ,guilt,guilt,guilt,guilt,"[0.2885158, 0.08229845, 0.34286568, 0.7079064, 0.07551239, 0.3916476, 0.103448704]","[0.3682811, 0.14926726, 0.3108387, 0.8732897, 0.06790721, 0.368559, 0.4869441]","[0.7580328, 0.1913843, 0.9271517, 0.92839617, 0.35278848, 0.87173826, 0.5130958]","[0.62153834, 0.26040584, 0.5044147, 0.88739717, 0.3522436, 0.5078905, 0.6983859]",guilt
guilt,"A friend was going to come stay the weekend with me, but something came up and I cancelled out on him. ",sadness,sadness,sadness,sadness,"[0.37325737, 0.12696995, 0.4287002, 0.47677314, 0.0136059625, 0.75306344, 0.35802704]","[0.3455415, 0.10263339, 0.22057675, 0.7207134, 0.0056685824, 0.858901, 0.601561]","[0.6616693, 0.24389985, 0.6219964, 0.71969706, 0.0391243, 0.8694431, 0.5213873]","[0.6085364, 0.28691956, 0.42151722, 0.8101496, 0.05734787, 0.9562364, 0.7748843]",sadness
joy,"After being depressed because of a very bad relationship, my first love called me and told me that he would always care for me no matter what I did. ",sadness,sadness,fear,sadness,"[0.016762068, 0.00500776, 0.1541957, 0.09703812, 0.10525723, 0.53121734, 0.01991185]","[0.0036703844, 0.0022764304, 0.0065930625, 0.057723287, 0.04751596, 0.25244945, 0.019371377]","[0.042326897, 0.002662866, 0.97124994, 0.28202426, 0.013133267, 0.914947, 0.115992084]","[0.0025090876, 0.0009529659, 0.016277049, 0.043547593, 0.0076074423, 0.71744967, 0.0144566065]",sadness
fear,"When my exboyfriend threw me around the dorms because I was talking on the phone to another guy of whom he was jealous, after we had an argument in which I thought we broke up. ",anger,anger,anger,anger,"[0.93733865, 0.5925453, 0.8027887, 0.7018722, 0.004450175, 0.770546, 0.41294768]","[0.9724371, 0.54828244, 0.86283153, 0.7139638, 0.0014808177, 0.78654397, 0.65942144]","[0.9930736, 0.83104336, 0.9631997, 0.77195126, 0.005388141, 0.9426414, 0.45148653]","[0.9771063, 0.8638565, 0.88895786, 0.8333931, 0.0059872675, 0.79857403, 0.7454433]",anger
anger,"When someone tried to rape one of my best friends and he claimed it was her fault. He the hassled her, claimed she was loose, and threatened to sue her. ",anger,anger,anger,guilt,"[0.8901075, 0.4714087, 0.8373584, 0.8806295, 0.0043961396, 0.6918091, 0.38600427]","[0.9840665, 0.77606, 0.97262335, 0.9164349, 0.0015353238, 0.81436265, 0.65273595]","[0.9713954, 0.72482824, 0.9294764, 0.8356316, 0.0023364106, 0.6162179, 0.13165838]","[0.9544028, 0.8729484, 0.88447446, 0.98405695, 0.0032701525, 0.9186577, 0.8859551]",anger
sadness,"My mother kicked my surrogate father out and he in turn did not care for the dog, Afthur, he bought for the family. His lack of concern lead tho Arthur's death on the freeway. I loved Arthur like a brother. He was easy to talk to. ",sadness,sadness,sadness,sadness,"[0.14362131, 0.09795393, 0.2515462, 0.627261, 0.21444431, 0.8729366, 0.41602132]","[0.5944147, 0.15301675, 0.8848158, 0.92949474, 0.0050421767, 0.98770964, 0.937608]","[0.941925, 0.736532, 0.95207685, 0.9130379, 0.03685588, 0.9970656, 0.6449612]","[0.39148065, 0.0121954195, 0.36098108, 0.8831877, 0.008007004, 0.9905533, 0.89513344]",sadness
disgust,I thought that the guy I had been associating with for over a year went out or times with a high school girl whom he claimed not to like. ,guilt,guilt,anger,guilt,"[0.4485186, 0.23994261, 0.6119659, 0.704184, 0.024664648, 0.6188316, 0.15351057]","[0.7497314, 0.60481656, 0.8321005, 0.83241045, 0.007761873, 0.7765619, 0.67788035]","[0.9416997, 0.7312328, 0.85686177, 0.69373536, 0.07642765, 0.86790174, 0.53455335]","[0.6796134, 0.49145347, 0.65704846, 0.8426546, 0.025779061, 0.69312215, 0.67287725]",guilt
shame,The fact that I was pregnant. I was always considered level headed and did not have sex until and out of high school. ,sadness,fear,fear,guilt,"[0.15435942, 0.16457942, 0.457418, 0.46302617, 0.01410708, 0.505418, 0.24607189]","[0.34577438, 0.23686554, 0.71080804, 0.66401017, 0.022971664, 0.48140553, 0.64564824]","[0.8219863, 0.7825958, 0.9775557, 0.9358488, 0.19177985, 0.86460173, 0.9418069]","[0.3220846, 0.4249676, 0.5042819, 0.55147547, 0.1172858, 0.33581406, 0.51574844]",fear
guilt,I was pregnant and thought that by not having the baby I would hurt the father like he did me regardless of the life we had created. ,fear,fear,fear,fear,"[0.7976363, 0.25970402, 0.95291275, 0.9179174, 0.0083399415, 0.8010238, 0.44430023]","[0.9286909, 0.44965598, 0.9933344, 0.9814408, 0.0012856427, 0.9464455, 0.82939845]","[0.98371637, 0.7977782, 0.99575126, 0.9821047, 0.0053544943, 0.96882915, 0.9083035]","[0.92134404, 0.50450957, 0.97255874, 0.9716926, 0.0054924744, 0.9626542, 0.86493355]",fear
joy,I spent a lovely relaxing evening with my boyfriend. We played games and talked all evening. ,joy,joy,joy,joy,"[0.009858469, 0.0143144615, 0.08251761, 0.1172628, 0.84958225, 0.0028423544, 0.011378143]","[0.0009728878, 0.00072731735, 0.0017169651, 0.02024632, 0.9572616, 0.0009118328, 0.004112579]","[0.012957567, 0.0016984983, 0.9281303, 0.104183085, 0.9892896, 0.0072256112, 0.05690313]","[0.0025602984, 0.0010146936, 0.004922655, 0.06305635, 0.8772795, 0.0018015647, 0.018963398]",joy
fear,"When I walked to church with my roommate, a bum told us to call the police and he started following us. ",fear,fear,anger,fear,"[0.6498499, 0.40525457, 0.7389847, 0.376658, 0.003474961, 0.29811716, 0.17888713]","[0.8603367, 0.5555334, 0.9581533, 0.75658625, 0.0014013042, 0.23167112, 0.54577035]","[0.9870669, 0.859586, 0.942586, 0.37567547, 0.011180123, 0.730691, 0.5043968]","[0.84715366, 0.7943118, 0.9067096, 0.74803656, 0.008370512, 0.22400613, 0.67690593]",fear
anger,When my roommate's moped was stolen I was very angry. ,anger,anger,anger,anger,"[0.9743328, 0.63417184, 0.3776402, 0.64552927, 0.0009747137, 0.029151188, 0.52611536]","[0.99872845, 0.93488216, 0.009633843, 0.61523557, 0.0010045058, 0.0035079909, 0.014477418]","[0.99857247, 0.9586622, 0.7436701, 0.66540754, 0.0019322748, 0.014440609, 0.31190905]","[0.9979938, 0.64603424, 0.006409397, 0.6460358, 0.0014727181, 0.0017021212, 0.008088465]",anger
sadness,When I heard my grandfather's wife had leukemia I was very sad. ,sadness,sadness,sadness,sadness,"[0.0127417995, 0.018018108, 0.5324696, 0.50795513, 0.00251713, 0.9805757, 0.76782894]","[0.0042775767, 0.016930113, 0.25028223, 0.7411657, 0.0008306737, 0.9984022, 0.56935066]","[0.01584111, 0.049003344, 0.9657111, 0.8867604, 0.0015680344, 0.99888104, 0.2050128]","[0.001488291, 0.0028093809, 0.059274506, 0.14526835, 0.00081307796, 0.9991215, 0.07131288]",sadness
disgust,I was disgusted to find out that the water isn't filtered or purified before it leaves Latimer Hall from the drains. ,disgust,disgust,disgust,disgust,"[0.9581753, 0.9865914, 0.6794203, 0.491441, 0.000307734, 0.5179526, 0.95563674]","[0.9960765, 0.99864894, 0.35165435, 0.78616214, 0.00050681725, 0.9144782, 0.99597305]","[0.9939977, 0.9981889, 0.7716936, 0.67980355, 0.0009095212, 0.31020814, 0.9838704]","[0.9820618, 0.99800974, 0.09035395, 0.38666877, 0.00034522556, 0.08437465, 0.9797773]",disgust
shame,The same for guilt would apply. ,guilt,guilt,guilt,guilt,"[0.10066857, 0.05311318, 0.14341994, 0.9917114, 0.014962729, 0.13301753, 0.1480171]","[0.033606697, 0.025927696, 0.09156911, 0.91521287, 0.0011423418, 0.09994074, 0.121465586]","[0.7706919, 0.31162912, 0.96561116, 0.9891685, 0.002375469, 0.8461671, 0.9829905]","[0.0097132, 0.009533741, 0.026420023, 0.9949692, 0.0018699826, 0.033991516, 0.05491724]",guilt
guilt,I added a little ? to a yield in an experiment to get more of a yield. ,joy,guilt,fear,guilt,"[0.07156304, 0.012088775, 0.0706129, 0.1614721, 0.17439191, 0.026013495, 0.021104436]","[0.0949224, 0.024577226, 0.08190826, 0.5147074, 0.04932024, 0.058614627, 0.031828184]","[0.14630045, 0.012598822, 0.8515975, 0.23764148, 0.30724525, 0.12269077, 0.10831285]","[0.28868365, 0.09025873, 0.14185952, 0.50544316, 0.25409657, 0.108552925, 0.18132055]",guilt
joy,Third highest grade in the class and the best answer given for one question (the question was graded by the professor and he indicated he liked my answer). ,joy,joy,joy,joy,"[0.12693322, 0.009042458, 0.079991356, 0.09474259, 0.7318819, 0.043153692, 0.010253092]","[0.0838111, 0.0011502993, 0.23122646, 0.051361293, 0.5380601, 0.035359833, 0.005828105]","[0.10567554, 0.00445132, 0.78549814, 0.09325217, 0.9294118, 0.056179598, 0.01767319]","[0.42419654, 0.04524949, 0.34573415, 0.38310692, 0.5611938, 0.13461779, 0.03269236]",joy
fear,"In the recent lightning storm, bolts of lightning were hitting close by (/ mile). I was in bed at the time and was afraid I might be struck. ",fear,fear,fear,fear,"[0.39158592, 0.2039757, 0.97596925, 0.4433044, 0.013187199, 0.40432432, 0.17731424]","[0.3555696, 0.16572267, 0.99803346, 0.4603021, 0.0058629084, 0.45498618, 0.22520751]","[0.60784286, 0.15448081, 0.9985789, 0.4976926, 0.042453244, 0.6795714, 0.36663067]","[0.35214904, 0.0771823, 0.99527353, 0.6106757, 0.03046517, 0.1565575, 0.28031936]",fear
anger,We are repainting rooms in my house. My mother started to enact plans to paint my room without consulting me. ,fear,fear,fear,fear,"[0.093647644, 0.053870153, 0.28256598, 0.05620768, 0.014092271, 0.22267993, 0.034928706]","[0.32071483, 0.17161812, 0.40641412, 0.37764037, 0.0055052, 0.21503875, 0.33223763]","[0.6233187, 0.17162219, 0.7261695, 0.3143046, 0.091316715, 0.4092885, 0.31201565]","[0.3665279, 0.23890187, 0.40011016, 0.38412723, 0.038976483, 0.22932409, 0.28807998]",fear
sadness,Recent break-up with my girlfriend. We had been together for over a year. I was overseas and discovered over the phone (while I was at work). ,sadness,sadness,sadness,sadness,"[0.6938391, 0.47861528, 0.6464452, 0.6557561, 0.0029425917, 0.914162, 0.53106624]","[0.7318939, 0.52241874, 0.49158046, 0.62979645, 0.0012232646, 0.9552824, 0.7513524]","[0.81660706, 0.5369628, 0.8540166, 0.7227016, 0.004725199, 0.9872859, 0.76369673]","[0.7621653, 0.7324466, 0.6517072, 0.70644796, 0.001001565, 0.95352876, 0.7727159]",sadness
disgust,I attended a ceremony in Denmark which is comparable to our Halloween. They build a large bonfire and place a life size dummy of a witch. The crowd cheered when the dummy burst into flames. ,joy,joy,joy,joy,"[0.10315665, 0.04182406, 0.4663292, 0.20966518, 0.7912365, 0.04669396, 0.044308517]","[0.060541045, 0.018034752, 0.04047864, 0.16086975, 0.8797437, 0.0014515532, 0.0042655277]","[0.71980655, 0.035191275, 0.83222437, 0.28612465, 0.8442932, 0.037585806, 0.12631586]","[0.11666039, 0.0059019076, 0.002749227, 0.08597218, 0.3653702, 0.00031825854, 0.0020556366]",joy
shame,I came home from school very keyed up. At the dinner table I unfortunately unloaded a lot of my hostility off on one of my parents. I'm ashamed that I didn't dispate and control these feelings before coming to the table or even let the energy build up in the first place. ,shame,shame,guilt,shame,"[0.97630465, 0.9072534, 0.7171524, 0.99375004, 0.029960249, 0.9028027, 0.99546343]","[0.9934837, 0.97283787, 0.6958658, 0.99868804, 0.0027059447, 0.99014366, 0.99883884]","[0.9554773, 0.7308269, 0.9418086, 0.9976488, 0.0028671217, 0.9602509, 0.99730754]","[0.96615124, 0.6035807, 0.04728345, 0.9935632, 0.001538983, 0.0008078538, 0.99788934]",shame
guilt,Eating the last remains of dinner that someone else (unknown to me) had claimed. ,sadness,guilt,sadness,sadness,"[0.43818507, 0.04157303, 0.24214332, 0.76824015, 0.05543794, 0.79763836, 0.16817364]","[0.5154732, 0.08387018, 0.089860156, 0.9477578, 0.03310945, 0.8339616, 0.34433907]","[0.54997617, 0.057323396, 0.8197083, 0.78100055, 0.08877706, 0.8574087, 0.34490988]","[0.5784638, 0.13466948, 0.1726059, 0.88649905, 0.07401025, 0.8940352, 0.50473297]",guilt
joy,"After watching the ers lose game after game, year after year, I was finally rewarded with a Super Bowl victory which made me extremely happy. ",joy,joy,joy,joy,"[0.021935388, 0.0022567047, 0.061324973, 0.06715002, 0.9722715, 0.0038366546, 0.0005373691]","[0.0019147779, 0.00089309824, 0.005037318, 0.07456428, 0.9971493, 0.0009299917, 0.0010182371]","[0.0045666406, 0.0015615018, 0.7068541, 0.096703276, 0.99839705, 0.0011825574, 0.0066684536]","[0.0013436269, 0.0005333958, 0.002636422, 0.03372642, 0.9938414, 0.0010157553, 0.0008480803]",joy
fear,"While swimming, I hit my head at the bottom of the pool and required stitches. I later learned that the consequences could have been much more severe and that terrified me. ",fear,fear,fear,fear,"[0.34082332, 0.213404, 0.93789184, 0.6805252, 0.005575233, 0.7595835, 0.24630755]","[0.1844267, 0.071280114, 0.9977106, 0.9235577, 0.00060293946, 0.9646805, 0.8634325]","[0.71229094, 0.14951806, 0.99882096, 0.91403306, 0.0017413052, 0.98156816, 0.5876879]","[0.048835736, 0.0046098456, 0.9953317, 0.92601514, 0.0006519159, 0.057400886, 0.35769427]",fear
anger,"I was rushing home from school because there was a er game that night. I got into a non-injury accident, which was all my fault, but destroyed the front of my car. The truck I hit was undamaged. ",guilt,guilt,guilt,guilt,"[0.2899806, 0.22458522, 0.3016653, 0.50226104, 0.040215798, 0.41852862, 0.21264996]","[0.27820903, 0.099427246, 0.15023327, 0.835829, 0.006371587, 0.47667566, 0.4315618]","[0.631025, 0.25365925, 0.74316466, 0.79401964, 0.043368325, 0.69069517, 0.3243417]","[0.5444024, 0.4296794, 0.41082042, 0.69221604, 0.02988562, 0.5372197, 0.520297]",guilt
sadness,When I learned that my dad had cancer. I knew he was going to the hospital for some tests. My mom told me when she picked me up one weekend from CAL to take me home. ,sadness,sadness,sadness,sadness,"[0.17837253, 0.20752136, 0.35587183, 0.2045004, 0.03656299, 0.43646896, 0.15047477]","[0.18814781, 0.17632346, 0.65971017, 0.24012436, 0.002508189, 0.915335, 0.28253955]","[0.56788695, 0.37013632, 0.5096161, 0.6696854, 0.026690233, 0.9674118, 0.31549343]","[0.47271463, 0.5275525, 0.72256243, 0.4468071, 0.0032911568, 0.85954946, 0.478486]",sadness
disgust,"Now that the ers are winners, the fans are coming out of the woodwork and jumping on the bandwagon and that disgusts me. ",disgust,disgust,disgust,disgust,"[0.8708867, 0.9825821, 0.4157587, 0.6073827, 0.0072600315, 0.44280866, 0.8580548]","[0.99457055, 0.9986338, 0.24128546, 0.87766886, 0.0018644982, 0.64672637, 0.9901782]","[0.9950127, 0.9984256, 0.93171185, 0.4791918, 0.0042842436, 0.084240325, 0.9604507]","[0.9736849, 0.9982218, 0.0733368, 0.7295697, 0.0067770584, 0.035332084, 0.92029506]",disgust
shame,"When I was small, I would always fight with my younger sister and one time I hit her and knocked the wind out of her. I felt real bad about it. ",guilt,guilt,guilt,guilt,"[0.9024645, 0.37234616, 0.526676, 0.97332317, 0.08107631, 0.79488474, 0.9040323]","[0.92287236, 0.5144693, 0.7114386, 0.9966934, 0.009974685, 0.96029466, 0.9909915]","[0.9775605, 0.75906444, 0.9507194, 0.99739623, 0.008674654, 0.9892953, 0.98955685]","[0.8107481, 0.7474591, 0.4491362, 0.97678065, 0.009486985, 0.9478126, 0.9418542]",guilt
