labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
fear,"When mother was very ill, I feared that she would die. ",fear,fear,fear,fear,"[0.6484927, 0.5363536, 0.99678063, 0.80887604, 0.003989223, 0.9287344, 0.5674319]","[0.6406896, 0.83718127, 0.99673414, 0.949653, 0.0006977819, 0.9859601, 0.8991521]","[0.46141672, 0.28928313, 0.99631196, 0.8414815, 0.0009096538, 0.9207213, 0.36406237]","[0.33113268, 0.3236893, 0.98954695, 0.80428183, 0.00042938767, 0.961661, 0.4391998]",fear
anger,"When a boy, who was drunk, insulted me in front of a crowd. I was stopped from punching him for it. ",disgust,anger,anger,anger,"[0.79568154, 0.8710856, 0.7322232, 0.7484803, 0.09526226, 0.6837394, 0.8637228]","[0.975475, 0.9715128, 0.81469935, 0.89866817, 0.018025042, 0.8579145, 0.95850295]","[0.94511306, 0.8189065, 0.9280685, 0.5961756, 0.021870349, 0.5792085, 0.5476756]","[0.8589117, 0.8045955, 0.7763004, 0.5315879, 0.03710874, 0.61856765, 0.73997957]",anger
sadness,When I heard the news that my brother had passed away. It was the first time that I lost a brother. ,sadness,sadness,sadness,sadness,"[0.7300711, 0.6980078, 0.6801294, 0.633234, 0.15605749, 0.9210344, 0.652816]","[0.896375, 0.8402489, 0.9484911, 0.90956795, 0.18756595, 0.99275315, 0.9308064]","[0.81606954, 0.66845095, 0.84380865, 0.69138134, 0.09874202, 0.98666626, 0.5516735]","[0.67359614, 0.54398715, 0.74606925, 0.64678437, 0.14260486, 0.98288584, 0.5817784]",sadness
disgust,When a student accused me of having stolen his textbook as he had found a form bearing my name in his other books and all my explanations fell on deaf ears. ,shame,anger,fear,anger,"[0.79189783, 0.79421824, 0.78425133, 0.824942, 0.0335686, 0.7470363, 0.8271074]","[0.95965695, 0.92073, 0.88482684, 0.8910917, 0.0011045734, 0.8505324, 0.9564946]","[0.91817534, 0.62178856, 0.9614026, 0.78922313, 0.0010429949, 0.5494239, 0.67919654]","[0.8202421, 0.7266973, 0.79035306, 0.7728222, 0.005772948, 0.76115894, 0.7431344]",anger
shame,When my first sexual intercourse turned out to be a flop. I was in a panic and ended up without an erection. ,shame,shame,fear,fear,"[0.72111446, 0.90412635, 0.8990674, 0.81447613, 0.014098241, 0.9127211, 0.936548]","[0.971218, 0.98804945, 0.9782085, 0.9542566, 0.013701742, 0.980584, 0.9887744]","[0.9226793, 0.9597739, 0.9618256, 0.91804564, 0.009399491, 0.95797086, 0.9222008]","[0.76788, 0.8087657, 0.88087976, 0.75232106, 0.009069138, 0.7783343, 0.86778694]",fear
guilt,"When my mother found me in her bedroom ""stealing"" sugar in her bedroom. According to our customs there comes a stage when a child stops using the parents bedroom and I was well past that age. ",shame,shame,fear,sadness,"[0.5774501, 0.6479073, 0.6678637, 0.6137698, 0.0652857, 0.7188448, 0.8237521]","[0.91379064, 0.9348454, 0.86602724, 0.9210617, 0.058716677, 0.88614684, 0.9475083]","[0.7512191, 0.6152476, 0.8723375, 0.74361825, 0.07125271, 0.55119616, 0.50247383]","[0.78514194, 0.78979903, 0.7836403, 0.684693, 0.13496634, 0.8922285, 0.75926536]",fear
joy,The computer at school had left out my name along with four others and I had no rights for one year. So I was happy to find my name on the medical schhol list. ,joy,joy,joy,joy,"[0.009632474, 0.0007998652, 0.0037482257, 0.06822702, 0.31416836, 0.0032768878, 0.0017427463]","[0.80090135, 0.5718228, 0.70800084, 0.7404324, 0.93104786, 0.24892446, 0.633909]","[0.643134, 0.032020137, 0.73034644, 0.31592757, 0.91646004, 0.10257009, 0.08496909]","[0.14924473, 0.019434132, 0.1746223, 0.22826579, 0.86888015, 0.00036619656, 0.039193463]",joy
fear,We were driving on a very dusty road at night and the driver tried to overtake a very big truck only to find another big truck parked right in front. ,shame,fear,fear,fear,"[0.6578668, 0.7889341, 0.78795874, 0.5995691, 0.057441983, 0.78018963, 0.79062814]","[0.9565542, 0.93663806, 0.96927613, 0.8437511, 0.035314597, 0.9274395, 0.9495384]","[0.78932357, 0.68237823, 0.95085204, 0.6229804, 0.012108586, 0.73232174, 0.57032025]","[0.7745575, 0.7893382, 0.8435485, 0.6392116, 0.08436627, 0.69245636, 0.70120436]",fear
anger,I had gone on a vacation and my mother left home without leaving me any thing - money to come back to school. ,sadness,sadness,sadness,sadness,"[0.8194076, 0.84351295, 0.76671886, 0.8222639, 0.19464763, 0.93854874, 0.9064067]","[0.9481039, 0.9061985, 0.9373583, 0.9404496, 0.00792268, 0.9735078, 0.9700818]","[0.93929356, 0.82662964, 0.9262503, 0.8958498, 0.006938487, 0.95015967, 0.85057414]","[0.80991393, 0.7903238, 0.84274054, 0.81788, 0.1447072, 0.97097474, 0.7804949]",sadness
sadness,I remember being sad whe my aunt's child died ( days old). ,sadness,sadness,sadness,sadness,"[0.07420136, 0.6915441, 0.61974585, 0.686403, 0.00036666976, 0.9986902, 0.8708051]","[0.0017131021, 0.87046576, 0.6860378, 0.93249565, 0.00013775179, 0.9954249, 0.9478188]","[0.0088325655, 0.25161636, 0.9330122, 0.66631305, 0.00022236652, 0.9889404, 0.26485947]","[0.00088471506, 0.23971888, 0.23748928, 0.56384623, 0.0003174964, 0.99891305, 0.6117476]",sadness
disgust,I was eating in the dinning hall and some women joined me. I could not eat with them so I left the dinning hall. ,disgust,shame,fear,disgust,"[0.14226197, 0.3706793, 0.2866634, 0.087389395, 0.0070143784, 0.32797867, 0.35341752]","[0.90635633, 0.9044685, 0.7344005, 0.7439641, 0.081433, 0.87397766, 0.91076684]","[0.82698995, 0.7338314, 0.91615593, 0.4321154, 0.0142893335, 0.5613335, 0.46439174]","[0.6341809, 0.7644368, 0.7082229, 0.5349367, 0.032955877, 0.6925807, 0.68855345]",disgust
shame,I was about to share lunch with my aunt's husband when she told me that I would have to wait and eat with my cousins. ,sadness,sadness,fear,sadness,"[0.54898363, 0.7576147, 0.6833176, 0.63644296, 0.015856653, 0.85186523, 0.78865945]","[0.91414154, 0.9082484, 0.9202781, 0.8835502, 0.10739615, 0.95464414, 0.9282803]","[0.8218095, 0.6072902, 0.9454015, 0.6454395, 0.048353855, 0.8548428, 0.5706604]","[0.736536, 0.7262509, 0.8205918, 0.69068044, 0.23917918, 0.9552182, 0.6657932]",sadness
guilt,When my friends and I were caught with our girlfriends outside the school grounds when I was at the secondary school. We were caught by the headmaster. ,shame,shame,fear,fear,"[0.70917654, 0.8062214, 0.76079845, 0.7858348, 0.08607813, 0.78623, 0.8708677]","[0.9328448, 0.9599311, 0.9135905, 0.9377299, 0.06718365, 0.9241236, 0.97257274]","[0.8631804, 0.75603664, 0.92007226, 0.843537, 0.020119254, 0.77841675, 0.81425774]","[0.7920142, 0.79933, 0.90212655, 0.7994297, 0.112989105, 0.8657039, 0.8172067]",fear
joy,"I had been very weary all week - no letters, no phonecalls, no visitors and then my younger sister came with some cheese, a card and some pocket money for me and she told me that she was working now. ",sadness,sadness,sadness,sadness,"[0.47980458, 0.5214361, 0.84066975, 0.44677132, 0.395267, 0.84213907, 0.5658607]","[0.45688963, 0.5866347, 0.90160745, 0.6607992, 0.254767, 0.9158127, 0.7112382]","[0.6263849, 0.5609475, 0.9325321, 0.5894547, 0.010867273, 0.95080787, 0.58559054]","[0.35774273, 0.63942057, 0.86261576, 0.62671167, 0.03268427, 0.9350178, 0.55622584]",sadness
fear,A friend gave me a lift and we met a road-block. He tried to turn back when an officer shouted at us to stop. My friend took a turn suddenly and the officer raised his gun but by the time we were gone. ,fear,fear,fear,fear,"[0.47299954, 0.50807035, 0.6036119, 0.32883254, 0.023944126, 0.49993062, 0.39533487]","[0.9012463, 0.8251163, 0.9647092, 0.8196296, 0.041679215, 0.7967372, 0.7267175]","[0.78386045, 0.54011536, 0.96581286, 0.56642514, 0.021855706, 0.5543572, 0.40012577]","[0.5726534, 0.51722986, 0.69197357, 0.48276448, 0.03125619, 0.66438985, 0.42960826]",fear
anger,"I had worked very hard during my vacations to raise some money for a few major items (e. g a radio). but when I arrived at the inter-city bus terminal, my hard earned money had been stolen from me. ",sadness,anger,sadness,sadness,"[0.7533327, 0.86407346, 0.8450303, 0.86126, 0.027537957, 0.90270203, 0.86645657]","[0.980796, 0.9660877, 0.9783612, 0.9611171, 0.0044801147, 0.9794358, 0.97476125]","[0.97457504, 0.9163479, 0.8647466, 0.90898746, 0.0012001621, 0.98048055, 0.92006135]","[0.7964167, 0.779569, 0.84261036, 0.72654504, 0.002085562, 0.97242874, 0.75272965]",sadness
sadness,My younger brother and sister were involved in an accident on their way back from school and my brother was quite badly hurt. ,sadness,sadness,sadness,sadness,"[0.8682737, 0.7389632, 0.643813, 0.5934952, 0.0726595, 0.9027992, 0.8105844]","[0.8492666, 0.75494945, 0.93367296, 0.8730826, 0.0076093692, 0.97350985, 0.90740156]","[0.8491943, 0.58193284, 0.8839741, 0.75265723, 0.0076827523, 0.9252852, 0.4347923]","[0.76762897, 0.548764, 0.8307737, 0.6847423, 0.025990002, 0.9284267, 0.6844294]",sadness
disgust,I went to the shopping centre to buy something and saw packets of Kapenta with maggots in them. Oh ! ,disgust,disgust,disgust,disgust,"[0.6630284, 0.9241841, 0.8504673, 0.76390755, 0.0021330714, 0.8477644, 0.92404246]","[0.98031086, 0.99515367, 0.9893058, 0.97620404, 0.0031927577, 0.981355, 0.9907665]","[0.9825258, 0.990449, 0.9613992, 0.91524154, 0.0008978979, 0.96095693, 0.91239125]","[0.77014095, 0.9239277, 0.85676056, 0.7915333, 0.00043506784, 0.90247935, 0.9008237]",disgust
shame,I had a misunderstanding with my father and after some time I found that I had been wrong. ,shame,sadness,fear,sadness,"[0.5335006, 0.67104214, 0.5437883, 0.6922, 0.18241276, 0.77749246, 0.7910347]","[0.7682, 0.6791832, 0.5956898, 0.90453845, 0.009199369, 0.9464795, 0.92864436]","[0.64216727, 0.43596986, 0.83577013, 0.729556, 0.007886296, 0.7861414, 0.5083606]","[0.67904913, 0.5606288, 0.57727665, 0.67815346, 0.120931596, 0.8526159, 0.6909719]",sadness
guilt,"A very close friend of mine invited me to spend the holidays with him. He was very kind, good and understanding. However it turned out that he had two of his cousins at his place. He, however gave me everything I needed - even transport money. ",joy,joy,joy,joy,"[0.005052362, 0.023010196, 0.025499439, 0.105859704, 0.3136578, 0.16757292, 0.009910782]","[0.022425279, 0.096445255, 0.20550552, 0.36600623, 0.5175122, 0.3135958, 0.118957646]","[0.047672186, 0.048074953, 0.33127165, 0.19018248, 0.3655467, 0.28831133, 0.022479799]","[0.032646514, 0.087110214, 0.075529575, 0.27281076, 0.40191936, 0.15622178, 0.09151322]",joy
joy,When my girl and I decided to get back together after our separation. ,joy,joy,fear,joy,"[0.29408258, 0.40968117, 0.33344015, 0.49662122, 0.7035669, 0.5399027, 0.24258158]","[0.3654135, 0.21590096, 0.3970275, 0.5878544, 0.8755519, 0.5657045, 0.43546468]","[0.44165024, 0.31478405, 0.78276604, 0.4630028, 0.6329755, 0.5797381, 0.19680609]","[0.27740565, 0.186419, 0.38057047, 0.46691817, 0.7013166, 0.34432802, 0.19872566]",joy
fear,I was so sick that my relatives thought that I was bewitched. I felt like dying. ,sadness,fear,fear,fear,"[0.798537, 0.9292989, 0.9222874, 0.78973883, 0.018015904, 0.93934226, 0.9214264]","[0.7756614, 0.93641543, 0.97131234, 0.9020373, 0.0015104883, 0.9587149, 0.96377933]","[0.6132549, 0.7356501, 0.9195347, 0.67866653, 0.0017204742, 0.90669423, 0.74792564]","[0.5650651, 0.8195674, 0.9194823, 0.6521554, 0.00039807378, 0.80770487, 0.7372147]",fear
anger,"When my girlfriend left me to go out with another guy, even though she knew that she was wrong. ",sadness,sadness,sadness,sadness,"[0.73906714, 0.83227074, 0.77201056, 0.88980705, 0.040272295, 0.94093114, 0.909396]","[0.96655923, 0.94811255, 0.871408, 0.9540525, 0.00056828844, 0.9760862, 0.96796507]","[0.9730468, 0.84531504, 0.9646488, 0.94354504, 0.0037222675, 0.98116195, 0.87463474]","[0.8458837, 0.7874993, 0.76518923, 0.75385165, 0.0155639835, 0.9802901, 0.777742]",sadness
sadness,When my girl went away for a holiday without saying good-bye to me. ,sadness,sadness,sadness,sadness,"[0.7900519, 0.79153895, 0.7420006, 0.8072905, 0.042210992, 0.9266178, 0.8403455]","[0.9458025, 0.8827661, 0.744653, 0.90392095, 0.0029534877, 0.975109, 0.9155923]","[0.9637904, 0.8415245, 0.90989906, 0.9004521, 0.01237299, 0.98095506, 0.8146818]","[0.8374737, 0.7601094, 0.7520519, 0.72258, 0.09255726, 0.98272496, 0.7146471]",sadness
disgust,When I failed my first biochemistry test. ,shame,shame,fear,sadness,"[0.6481114, 0.85121506, 0.77063304, 0.77152014, 0.005689674, 0.8336135, 0.9049419]","[0.90622467, 0.9428255, 0.93604416, 0.9035385, 0.001058679, 0.97027606, 0.97687054]","[0.77593166, 0.7489192, 0.9250996, 0.7300332, 0.003988164, 0.88765955, 0.8580099]","[0.5724461, 0.70474595, 0.7021295, 0.57015616, 0.0054112715, 0.8621771, 0.809846]",sadness
shame,When I bought new clothes and put them on. ,guilt,joy,fear,joy,"[0.22220588, 0.42376506, 0.39177015, 0.5876167, 0.5869787, 0.32634756, 0.5014637]","[0.76989394, 0.5038659, 0.55406404, 0.7690821, 0.94116867, 0.55515635, 0.7842803]","[0.62255466, 0.22720268, 0.8840726, 0.6011953, 0.69772506, 0.3646682, 0.1445565]","[0.29903683, 0.33163145, 0.3432498, 0.35486275, 0.4768304, 0.1583604, 0.36627415]",joy
guilt,I was trying to have sex with my best friend's girl but she did not agree to it. ,disgust,shame,fear,shame,"[0.7159095, 0.86059594, 0.74707836, 0.843101, 0.09875527, 0.8266862, 0.7582661]","[0.95227927, 0.9273487, 0.8934948, 0.9668869, 0.000672022, 0.94769824, 0.97353756]","[0.9315677, 0.7823739, 0.9620857, 0.93657446, 0.009627972, 0.9090391, 0.79841244]","[0.79958016, 0.8297953, 0.7523327, 0.84034276, 0.021890683, 0.81336653, 0.84517586]",guilt
joy,When I passed successive exams to enter the school of medicine. ,joy,joy,fear,joy,"[0.09362211, 0.025491213, 0.13387115, 0.16001838, 0.592394, 0.13845247, 0.033266712]","[0.34102407, 0.29927516, 0.36695614, 0.34825185, 0.8016199, 0.41745493, 0.14579047]","[0.22593236, 0.18707325, 0.7224804, 0.22973254, 0.5306376, 0.28696656, 0.046964254]","[0.22925688, 0.2502782, 0.3664809, 0.27941287, 0.6152962, 0.14270782, 0.21448137]",joy
fear,When I went to my first dental appointment. ,fear,fear,fear,fear,"[0.3197252, 0.42004237, 0.47293466, 0.37629825, 0.10579838, 0.36725295, 0.20324406]","[0.407996, 0.5095612, 0.6823028, 0.46420318, 0.40402067, 0.6194227, 0.5750085]","[0.31222627, 0.22609468, 0.86601514, 0.29465577, 0.08510198, 0.44407594, 0.12453519]","[0.26890448, 0.39222395, 0.4996913, 0.34510985, 0.262672, 0.30854264, 0.3334733]",fear
anger,When my father banned me from going to his sister's home due to some misunderstanding between the two. ,fear,anger,fear,sadness,"[0.6753298, 0.7303978, 0.76287687, 0.68288416, 0.057019703, 0.75887746, 0.7225709]","[0.9455497, 0.9001229, 0.9164329, 0.9053652, 0.00055404834, 0.9449274, 0.94408417]","[0.88656294, 0.6482073, 0.97372097, 0.79154325, 0.0042331107, 0.865996, 0.6990183]","[0.8299848, 0.76265603, 0.8931384, 0.6719795, 0.005101241, 0.9346821, 0.7535781]",fear
sadness,When my girlfriend was afraid and anxious the day before taking her exam. ,fear,fear,fear,fear,"[0.704029, 0.5596994, 0.99456847, 0.5888218, 0.0009000804, 0.8099168, 0.7635079]","[0.37492716, 0.46096945, 0.98641974, 0.847446, 0.00020699266, 0.9160021, 0.8417642]","[0.27748936, 0.2822706, 0.9984725, 0.600401, 0.0003934274, 0.65310955, 0.2706179]","[0.018990275, 0.058166966, 0.97511125, 0.4056174, 0.00030598597, 0.088234186, 0.37647045]",fear
disgust,When my room-mate made a mess of the room after having drunk the whole night at a graduation party ceremony. ,disgust,disgust,anger,sadness,"[0.69943076, 0.8753815, 0.551139, 0.700443, 0.016417595, 0.67943215, 0.8537554]","[0.9666454, 0.9731365, 0.6814637, 0.8968088, 0.0011087001, 0.932538, 0.96056867]","[0.88322055, 0.8226985, 0.62882245, 0.7361173, 0.0013504996, 0.62690437, 0.67910814]","[0.80093646, 0.8040162, 0.5821525, 0.6542824, 0.00943514, 0.8271007, 0.7757121]",disgust
shame,When I did not inform my friends of my forthcoming birthday. ,shame,guilt,sadness,sadness,"[0.6496475, 0.7066332, 0.60631704, 0.83177483, 0.084996335, 0.73747885, 0.860582]","[0.8331834, 0.6953235, 0.5522889, 0.92401296, 0.0363575, 0.88105005, 0.9230203]","[0.8844051, 0.7354556, 0.9245224, 0.8732895, 0.07518705, 0.94158983, 0.8102153]","[0.75294715, 0.70089626, 0.58054006, 0.74279237, 0.29316816, 0.9046992, 0.8020478]",sadness
guilt,After I reluctantly refused to dine with a certain man on the same table. ,disgust,disgust,fear,sadness,"[0.72292894, 0.9209133, 0.7792794, 0.7341728, 0.020441806, 0.75903213, 0.878037]","[0.9717211, 0.98552126, 0.9539988, 0.9554271, 0.012235441, 0.9663421, 0.97025687]","[0.88498944, 0.91140616, 0.94454193, 0.7334665, 0.0018267533, 0.8452436, 0.71990967]","[0.883788, 0.8893829, 0.9256663, 0.7474495, 0.044822503, 0.9524607, 0.8146779]",disgust
joy,"When my elder brother, who had gone abroad to study for six years, came back home safe and in good health. ",joy,joy,joy,joy,"[0.016466007, 0.08826945, 0.032104317, 0.119122595, 0.7751441, 0.2636433, 0.12922743]","[0.29977858, 0.29424432, 0.02959049, 0.33935556, 0.9634985, 0.5618383, 0.50362563]","[0.3482006, 0.18385465, 0.8130801, 0.20135915, 0.84899104, 0.68189967, 0.0881757]","[0.3224986, 0.19719243, 0.4191312, 0.32013407, 0.81570345, 0.5321162, 0.20391297]",joy
fear,When I entered the dissecting room for the anatomy class and saw several dead bodies lying on the benches. ,shame,disgust,disgust,sadness,"[0.6307657, 0.81568706, 0.76235527, 0.6012317, 0.016812677, 0.82295173, 0.8430526]","[0.91738087, 0.9721113, 0.96482754, 0.8898531, 0.00071352086, 0.97168654, 0.95527196]","[0.8537337, 0.9528204, 0.9282584, 0.7156789, 0.0005234226, 0.89774865, 0.6874661]","[0.6832299, 0.8022457, 0.7674204, 0.6649806, 0.0005687168, 0.85478914, 0.68940574]",sadness
anger,I was in love with a very beautiful girl and when I went back for my holidays I found her wth another guy who she said was just a friend. Later I found them together and was convinced that there was something fishy. ,sadness,fear,sadness,guilt,"[0.5954832, 0.7511113, 0.7937575, 0.67187566, 0.07765904, 0.86520785, 0.68290687]","[0.8015509, 0.8649039, 0.91568136, 0.90517765, 0.12616758, 0.8733579, 0.8497844]","[0.80461395, 0.6753532, 0.8421756, 0.737224, 0.07068565, 0.9212721, 0.56711006]","[0.43515557, 0.5195409, 0.6551013, 0.7030924, 0.040509675, 0.37874353, 0.2215382]",fear
