labels,text,expr_emo,prob_expr_emo,prob_max
sadness,I was in love with a girl but had to separate from her because of different commitments concerning life and career. I loved her as a person but could not agree with the life the future would demand. Parting from her was very sad. ,sadness,"[0.42421657, 0.5956577, 0.7818636, 0.8906205, 0.0013366174, 0.99650687, 0.8427688]",0.99650687
disgust,"Students on campus were unnecessarily creating trouble just to heckle the authorities - not to achieve something concrete, but to further their own interest. ",disgust,"[0.97207797, 0.98982763, 0.89468664, 0.91915286, 0.00068648043, 0.9089779, 0.9847562]",0.98982763
shame,I had reacted angrily at a friend for no fault of his. I had raised my voice and had not cared for his opinion. ,anger,"[0.9882079, 0.9560058, 0.80321324, 0.94391954, 0.0038804673, 0.7921489, 0.97294337]",0.9882079
guilt,I had promised to send something to a friend and it completely slipped my mind. I felt guilty for having forgotten. ,guilt,"[0.6175595, 0.7503178, 0.7100062, 0.9812299, 0.07910599, 0.8952345, 0.9753032]",0.9812299
joy,"This is one feeling I never betray, but I must confess that the last time I slighty felt happy was when I passed my M. A with a high rank. This was a few years ago when my friend told me about the result. ",joy,"[0.0013157115, 0.0010457628, 0.003005786, 0.044614006, 0.5293922, 0.008903251, 0.0076342]",0.5293922
fear,A few weeks back I had a very important seminar and I had circulated my papers to all the panel members. A day before the seminar I realized that I had inadvertantly burdened certain derivations and I had failed to correct it. I feared that this would reflect very badly on my performance. Fortunately none of the panel members detected it and I felt relieved. ,fear,"[0.73505396, 0.6577436, 0.95537424, 0.8989458, 0.2723477, 0.8201186, 0.8219309]",0.95537424
anger,"A few days back a friend of mine poked me in the ribs for fun's sake, though I had warned him an infinite number of times that it really hurts me, he did it again. I usually ignore this but this time I flared up for a split second and threatened to bash him up. This is the latest incident when I lost my temper, though I felt very bad about it later. ",guilt,"[0.9848023, 0.9631581, 0.9219726, 0.98858297, 0.054189518, 0.9202691, 0.97982657]",0.98858297
sadness,The saddest moment in my life was when I lost my younger sister a few years back. ,sadness,"[0.0831009, 0.8592247, 0.6954089, 0.8382047, 0.00012539681, 0.993946, 0.9292206]",0.993946
disgust,"Yesterday, I was just about to cross the road when a country guy who was ahead of me spat out a mouthful of betel juice on the road. It was very windy and had I not checked my speed I would have had a very good shower of his saliva. Though I was not angry, I felt that these people were very indecent. ",disgust,"[0.020565644, 0.99376196, 0.8973595, 0.9378693, 0.12793057, 0.91965353, 0.97596186]",0.99376196
shame,"Yesterday while playing volley ball, there was one person extra and somebody had to out. A mess worker and I were the last ones to arrive and we had arrived at the same time. Rightfully one of us had to opt out of the game, as I was delaying leaving the mess worker opted out saying that I should play. I felt ashamed of myself. ",shame,"[0.90433514, 0.93695986, 0.8650069, 0.9607325, 0.070335746, 0.9479371, 0.9775409]",0.9775409
guilt,"A few days back a friend of mine had asked me to call on him on Sunday. I had accepted it but later did not go for no specific reason. I just slept in my room. The next day this friend called me up and told me that he had been expecting me the day before and his wife had prepared a very good lunch for me, which had gone waste. I felt very bad about this incident and it has been growing in my heart ever since. ",guilt,"[0.8953963, 0.9251611, 0.8471206, 0.97321755, 0.013003111, 0.9688449, 0.95556813]",0.97321755
joy,When I got my B. Sc degree with first class. ,joy,"[0.3346867, 0.06452086, 0.23603453, 0.26186296, 0.83553827, 0.31610146, 0.006138229]",0.83553827
fear,Before the declaration of the S. S. C results. ,fear,"[0.6344459, 0.6518359, 0.65360916, 0.28891617, 0.050424643, 0.6362339, 0.56085515]",0.65360916
anger,When I was punished in school for no serious mistake of mine. ,shame,"[0.92880476, 0.8864328, 0.76940054, 0.8115542, 0.00041680367, 0.9042736, 0.94897395]",0.94897395
sadness,"When I received the S. Y. J. C results, the marks I obtained were not up to my expectations and I missed admission in engineering. ",shame,"[0.92689365, 0.9116868, 0.86262137, 0.91842556, 0.007455501, 0.95925796, 0.96727175]",0.96727175
disgust,When I could not attend the college picnic due to some difficulties. ,sadness,"[0.6639519, 0.6254903, 0.7644254, 0.89274377, 0.009529504, 0.9691798, 0.8797296]",0.9691798
shame,"When I was detained one day in school, by the vice-principal, for indiscipline. ",shame,"[0.8077773, 0.77437097, 0.7629853, 0.85859185, 0.0050684917, 0.81285274, 0.9267485]",0.9267485
guilt,"One day at school I had quarrelled with a school-mate, and ultimately I had hit him hard. He, being physically weak had to visit his doctor and remain absent from school for two days. ",anger,"[0.9661057, 0.8601032, 0.6861162, 0.89732254, 0.013508872, 0.7905924, 0.8919412]",0.9661057
joy,"This happened when I was in the th standard. The paddy crops were in a bad shape as it had not rained and there was no water in the well, so I was in a very sad mood. I came to the conclusion that I would ignore the paddy field, just hours after this it rained for one hour. This was a very tense time and the rain brought me tremendous pleasure. ",sadness,"[0.3493512, 0.04758464, 0.21800976, 0.17025645, 0.879457, 0.9112244, 0.16092034]",0.9112244
fear,"At the age of I had gone to see a film in a nearby village, about kms from my home. I started walking as there was no bus. I had to cross hills and as it was dark I could not identify the path. Half way through it started raining and as there was no shelter I ran four kms to reach home. ",fear,"[0.77896017, 0.6498588, 0.9079604, 0.725048, 0.099008374, 0.90580076, 0.823803]",0.9079604
anger,"One day my room-mate started imitating me, doing what I had done a few hours back. I got very angry and started beating him up. ",anger,"[0.9744008, 0.69818455, 0.616521, 0.5441966, 0.0044295997, 0.368327, 0.62750006]",0.9744008
sadness,A few months a close relative of mine died. I had never expected this to happen and was sad for a few months. ,sadness,"[0.16385971, 0.75829977, 0.8122936, 0.8016728, 0.0002057322, 0.99140114, 0.85353714]",0.99140114
disgust,"One day, at an important place I met a group of girls and while we were waiting for a bus these girls started smoking and commanded me to smoke I felt very disgusted. ",disgust,"[0.9952301, 0.9972481, 0.96630734, 0.9708965, 0.0007180989, 0.9716931, 0.99156076]",0.9972481
shame,"A few months back I had gone to my friend's place and they offered me tea and coffee. I do not have the habit of drinking tea or coffee and so they offered me a glass of milk instead, so I felt ashamed. ",shame,"[0.9174937, 0.9863941, 0.92958826, 0.98202616, 0.0020807576, 0.9713544, 0.9914834]",0.9914834
guilt,"At my native place I was riding my cycle, which did not have lights, at night and so a police man caught me. I requested him to let me go but he would not so after a few minutes I just escaped. ",anger,"[0.9369753, 0.92891276, 0.93181616, 0.919752, 0.1399626, 0.86350566, 0.9290852]",0.9369753
joy,"After my graduation exams I was waiting to get admitted to a post graduation course, however the situation was not very favourable for me and I was upset. Suddenly, Bombay university offered me a seat and I landed up in Bombay for my post graduation studies. This happened last year and was very pleasant for me. ",anger,"[0.85769343, 0.1845025, 0.37974387, 0.47826564, 0.66987896, 0.6941579, 0.27984175]",0.85769343
anger,This was the worst incident of my hostel life. I was insulted by a close friend of mine on the eve of the New year and it totally spoiled my New year's night. ,shame,"[0.96978384, 0.9758655, 0.80513173, 0.9056701, 0.00022172378, 0.97316223, 0.97857076]",0.97857076
sadness,[ When I feel that I have made a mistake. ] ,guilt,"[0.85841507, 0.87722814, 0.95864624, 0.989553, 0.00070425693, 0.9822103, 0.98826224]",0.989553
joy,When I got my B. A degree with first class. ,joy,"[0.34428525, 0.11542779, 0.25804317, 0.32770923, 0.86669004, 0.41476533, 0.02138728]",0.86669004
fear,I received a letter from my college telling me that I would not be allowed to sit for the exams because of my low attendance in class and the bad experience in the terminal exams. ,shame,"[0.80700934, 0.8433794, 0.8380919, 0.88704216, 0.0019608112, 0.9382777, 0.94398314]",0.94398314
anger,Once a friend had pushed me and I had fallen on to a window which then broke. I was taken to tthe principal's office and he accused me of having broken the window. ,anger,"[0.93845236, 0.90110964, 0.90408367, 0.916378, 0.01725922, 0.8225627, 0.92507356]",0.93845236
sadness,When I received my S. Y. J. C results which did not allow me to get admission in engineering. ,shame,"[0.90859455, 0.9160907, 0.91341245, 0.8692272, 0.01443837, 0.9607639, 0.9646083]",0.9646083
disgust,"Once when I was studying for my examination, I was asked to do some work which was unavoidable. ",fear,"[0.6408374, 0.6903791, 0.7064841, 0.69801784, 0.013201472, 0.6139896, 0.67263454]",0.7064841
shame,My teacher asked me a question which I failed to answer and I was told to stay behind after the class and give the answer after studying it from a book. ,shame,"[0.9204365, 0.8942038, 0.84390795, 0.9592709, 0.023357611, 0.89959496, 0.9723895]",0.9723895
guilt,"During class one day I walked out of the class. The teacher noticed it and decided that he would take some action against me, when I realized this I approached him and told him that I was sorry for the incident and would not repeat it. ",shame,"[0.8796729, 0.94182104, 0.8744808, 0.96072304, 0.05440543, 0.9355071, 0.96100295]",0.96100295
joy,When I passed the th standard board exams. ,joy,"[0.17380081, 0.19171287, 0.23065694, 0.20123164, 0.79667556, 0.28536886, 0.05868155]",0.79667556
fear,"My illness a few years back. I was sevely down with malaria and asthma, I had lost my health, charm and cheerfulness completely. ",sadness,"[0.5993472, 0.740541, 0.76375633, 0.77332044, 0.007275369, 0.9705931, 0.9676353]",0.9705931
anger,During the short period of my unemployment about six years back. ,sadness,"[0.8578992, 0.87641174, 0.87071395, 0.836948, 0.31871024, 0.9134953, 0.87727994]",0.9134953
sadness,My father's death in January moved me deeply. The gloom prevailed for almost two years and I am still to recover from it. ,sadness,"[0.46552306, 0.2998342, 0.82975394, 0.68191075, 0.00049162906, 0.97991437, 0.643295]",0.97991437
shame,When I was years old I was caught by the Ticket Collector when travelling without a ticket. ,shame,"[0.8345633, 0.88984257, 0.8390199, 0.87149924, 0.0068329517, 0.7939244, 0.94500816]",0.94500816
guilt,"A few lies that I had indulged in, a few years ago, while raising loans from my friends. ",shame,"[0.56290585, 0.73605925, 0.26767194, 0.89005166, 0.0006015808, 0.57182944, 0.9510339]",0.9510339
joy,"After having finished my B. Sc, I was struggling hard to continue my studies and had taken the M. SC exam. I was not sure that I would be selected in the written exam. When I saw my name in the selected candidates list I was overjoyed. ",joy,"[0.40311328, 0.043574452, 0.074999146, 0.40871584, 0.99253887, 0.004652431, 0.07357302]",0.99253887
