labels,text,expr_emo,prob_expr_emo,prob_max
fear,A friend and I were going to have a study session together in which we quiz ourselves in biology material. Because I believed I didn't study enough. I feared I would fail. ,fear,"[0.3625003, 0.15316942, 0.9908144, 0.9736657, 0.13164781, 0.54733616, 0.75030124]",0.9908144
anger,I live with my sister now and sometimes she angers me especially when she thinks I don't keep the apt. clean enough. ,anger,"[0.97187626, 0.779603, 0.6980308, 0.820962, 0.006985602, 0.6195262, 0.8024275]",0.97187626
sadness,When I found out that I could not go to the concert (after buying the tickets) because of a biology test which occurred the morning after. ,sadness,"[0.9474074, 0.76351833, 0.9014585, 0.93256295, 0.012463855, 0.96052605, 0.9264598]",0.96052605
disgust,"Right now I volunteer at a hospital. Yesterday, Halloween, I dressed up as a doctor and went to work. The volunteer coordinator told me after my shift that it was dangerous to have done what I did. ",guilt,"[0.541399, 0.40676793, 0.89301044, 0.91622293, 0.23572592, 0.5803192, 0.9158298]",0.91622293
shame,When I get an exam back with a grade that I did not desire. Then I get mad at myself and say that I could have done better. ,anger,"[0.9854476, 0.8357807, 0.5173001, 0.97097516, 0.0019481743, 0.82625234, 0.95814574]",0.9854476
guilt,After days or weekends where I did not accomplish the amount of sudying that I wanted to because of more pleasant activities which come up. ,sadness,"[0.70365775, 0.93518484, 0.6589026, 0.93679047, 0.07543452, 0.95886135, 0.9168804]",0.95886135
joy,"Last year my freshman yr. It was a day in March I did well on some tests. I seemed to finally adjust to college, it was hot and sunny. I was walking in front of a frat. when I heard Beach Boys ""Surfin'USA"". I had this overwhelming feeling that to be at CAL was good. I still have it somewhat. ",joy,"[0.20508732, 0.22967137, 0.24150664, 0.70278215, 0.7041172, 0.09704486, 0.45140356]",0.7041172
fear,"During one year my mother almost had a nervous breakdown and my father had a serious operation. I was afraid that our family ( kids, I'm the oldest) wouldn't hold together. Everything turned out fine. ",guilt,"[0.27007198, 0.4988741, 0.61444145, 0.6729057, 0.14523327, 0.20021641, 0.6417365]",0.6729057
anger,"Last semester when I dated a girl whom I've known for almost a year. However one night she said she wanted us to be ""just friends"". I confided this to a friend Jim I was really suffering. A month or two later he broke up with his old girlfriend and they started going out regularly. I have no girlfriend nor have I had a romantic relationship of any significance. I feel some anger but we are friends again. ",anger,"[0.009126431, 0.0006609997, 0.0005520347, 0.0011962571, 0.00044410254, 0.0015412185, 0.00056902616]",0.009126431
sadness,When I was a Sr. in HS. one of the class counselors died of hepatitis. She was very sensitive. She knew my shyness and drew me out to improve myself image. I missed her funeral - so I could not publically grieve. My parents didn't understand. ,shame,"[0.37663528, 0.37738827, 0.7278427, 0.7654774, 0.009005228, 0.25093868, 0.8318006]",0.8318006
disgust,I applied for a job of GALSO counselor and I made the strongest possible application but was denied an interview. I felt disgusted at the system which by promoting the cause of minorities makes employing whites lowest priority. ,anger,"[0.9956, 0.994609, 0.7379383, 0.972867, 0.0060046264, 0.9835383, 0.98316664]",0.9956
shame,I was angry about months ago and I kicked backwards against the wall. It caved in and so I had to show it to my parents. I had been angry after my mother said something to me about not being able to find clothes in my size - something that I'm sensitive about. (' '' ) ,anger,"[0.9942473, 0.81182426, 0.6928123, 0.93268955, 0.004859578, 0.19907437, 0.87099105]",0.9942473
guilt,When I lied last week. I lied to someone to get info. for a paper I was writing. I told her that the info. was for a newspaper article. I was afraid if I told the truth she wouldn't help me. ,fear,"[0.69193745, 0.4252187, 0.98583347, 0.930905, 0.07052592, 0.59071577, 0.91640365]",0.98583347
joy,Someone (a boy) paid special attention to me. ,joy,"[0.017730236, 0.011292972, 0.23225468, 0.31767747, 0.78862447, 0.09459524, 0.108446725]",0.78862447
fear,Getting back my Psych midterm. ,sadness,"[0.7342934, 0.6554451, 0.60880816, 0.8830281, 0.086416945, 0.91405916, 0.85059357]",0.91405916
anger,My roommate leaving my drawers in a mess after plowing thourgh them looking for something. ,disgust,"[0.9483534, 0.94868517, 0.9068793, 0.85962903, 0.024129754, 0.9460072, 0.9327464]",0.94868517
sadness,My friend who was in the Bago was kicked out of the sorority. ,sadness,"[0.89379495, 0.8499454, 0.9020274, 0.8239809, 0.013784308, 0.9558435, 0.94256175]",0.9558435
disgust,A friend of mine had sex with someone of a different race on a Winnebago trip down to USC in front of everyone (all my friends embarrassed my sorority house name). ,shame,"[0.9322961, 0.8593873, 0.6418664, 0.8138906, 0.032429717, 0.81310403, 0.9411291]",0.9411291
shame,When I lied to my best friend about a boy she really liked but he didn't like her. I told her he did and she bugged him for a long time embarrassing herself. ,shame,"[0.7545929, 0.42498222, 0.6175279, 0.84662795, 0.033818983, 0.56646323, 0.8799185]",0.8799185
guilt,I'm allergic to most foods - eating something that I'm allergic to caused guilt. ,shame,"[0.2536923, 0.7511488, 0.9338272, 0.96422166, 0.0055878162, 0.9528518, 0.9691084]",0.9691084
joy,My last genetices midterm - a decent grade. ,sadness,"[0.06634347, 0.049201947, 0.34501627, 0.5658198, 0.29871252, 0.66697127, 0.28091386]",0.66697127
fear,A certain night during initiation. ,guilt,"[0.16012114, 0.11453984, 0.4218219, 0.76581544, 0.20035382, 0.5320872, 0.6346022]",0.76581544
anger,When someone threw a firecracker into my room at am in the morning. ,anger,"[0.95369613, 0.8683809, 0.9473744, 0.712274, 0.015808297, 0.8573951, 0.91682804]",0.95369613
sadness,A close friend of the family died. ,sadness,"[0.8513825, 0.7184387, 0.90329295, 0.8664858, 0.009646992, 0.97799885, 0.85885715]",0.97799885
disgust,When other people refuse to do their house jobs and give the work to someone else. ,anger,"[0.9699386, 0.92504644, 0.7158578, 0.884749, 0.022496069, 0.82494974, 0.9132566]",0.9699386
shame,Not doing my share of the work for the house job. ,guilt,"[0.9382737, 0.8982256, 0.78225875, 0.9492369, 0.019396687, 0.941209, 0.9487551]",0.9492369
guilt,Forgetting a close friend's birthday. ,shame,"[0.90067154, 0.8324891, 0.7028782, 0.93713236, 0.01038454, 0.9158245, 0.94650567]",0.94650567
joy,I received an unexpected B+ on an engineering midterm. I did not study nearly as much as I should have and it was a difficult test. ,guilt,"[0.40613616, 0.12665081, 0.44036397, 0.8950242, 0.25696412, 0.59552145, 0.7484138]",0.8950242
fear,I could not do the questions on my math midterm. ,sadness,"[0.8824999, 0.83173513, 0.88495445, 0.9240619, 0.027142622, 0.95165384, 0.9218559]",0.95165384
anger,I was supposed to meet my girlfriend at a pre-arranged place but it took me an hour to find her. ,anger,"[0.87909156, 0.5414048, 0.8051606, 0.86135924, 0.04496071, 0.87652874, 0.809224]",0.87909156
sadness,"My grandmother died over the summer. I knew her very well, she baked great biscuits. She was in the hospital but expected to improve and go home soon. She died in her sleep. ",sadness,"[0.6368899, 0.60451216, 0.73039585, 0.7104916, 0.11648516, 0.975295, 0.7192911]",0.975295
disgust,I saw part of a Prince video with him crawling out of a bath tub. ,sadness,"[0.8465618, 0.76881325, 0.88917035, 0.74493414, 0.40048885, 0.9081685, 0.8576839]",0.9081685
shame,My grand father caught me eating his private jelly bean supply. ,shame,"[0.9521024, 0.9172927, 0.90766144, 0.8885566, 0.100246765, 0.9139472, 0.96594644]",0.96594644
guilt,I slammed my little brother into a wall because he was bothering me. ,anger,"[0.99241674, 0.8464211, 0.7858654, 0.93239284, 0.035416543, 0.86544776, 0.9403343]",0.99241674
joy,Finding out my grades at the end of my freshman year. ,shame,"[0.7048932, 0.6081256, 0.6238583, 0.6358211, 0.12234156, 0.85253423, 0.871409]",0.871409
fear,When I was going to bring back my girlfriend to LA to meet my parents. ,guilt,"[0.41959056, 0.059352465, 0.6711637, 0.84113413, 0.48338434, 0.7066111, 0.5361031]",0.84113413
anger,When I found out that my good friend and roommate did not pay the phone bill and electric bill like he promised and let me down. ,anger,"[0.95614946, 0.8675123, 0.87860036, 0.59088427, 0.0025230737, 0.93324137, 0.9039172]",0.95614946
sadness,"When I found out that my girlfriend would not be coming back to UCB for one semester, but would be living in San Jose. ",sadness,"[0.88627756, 0.6982254, 0.91416204, 0.8553701, 0.043336533, 0.93024385, 0.8305467]",0.93024385
disgust,Finding out my grades at the end of my Sophomore year. ,shame,"[0.64891684, 0.5297165, 0.5982548, 0.6347914, 0.11016088, 0.83375835, 0.85042524]",0.85042524
shame,When I found out my roommate had been talking behind my back about very personal things. ,anger,"[0.95398515, 0.85728174, 0.899917, 0.85521734, 0.008578751, 0.9018038, 0.91559047]",0.95398515
guilt,When I was about years old and I stole some pens from a stationery store because I didn't have enough money. ,guilt,"[0.94664323, 0.68108404, 0.85174584, 0.9675739, 0.22998634, 0.9171136, 0.93355894]",0.9675739
joy,Going to Chico to visit a friend. ,guilt,"[0.088311456, 0.082702465, 0.31825447, 0.6318203, 0.5523789, 0.48487628, 0.51744413]",0.6318203
fear,First day back on the job. ,joy,"[0.28248197, 0.08972628, 0.43642017, 0.58512443, 0.81416434, 0.13167576, 0.41340727]",0.81416434
anger,When the person I'm having the affair with won't talk to me in public. ,shame,"[0.95348364, 0.89277047, 0.92969674, 0.8809683, 0.0091508515, 0.9032397, 0.962998]",0.962998
sadness,My roommate's sister committed suicide. ,sadness,"[0.9698693, 0.9654728, 0.98351383, 0.97953343, 0.0067030787, 0.98905295, 0.9736466]",0.98905295
disgust,When I was getting so fat. ,shame,"[0.9571736, 0.9477869, 0.8789698, 0.9649495, 0.010142162, 0.92870104, 0.9672143]",0.9672143
shame,Lying to my grandparents about visiting my boyfriend in Chico. ,shame,"[0.84953856, 0.73609525, 0.7628637, 0.94430023, 0.013814471, 0.64671594, 0.9456376]",0.9456376
guilt,Having an affair with my good friend's best friend. And every time I see my best friend I feel guilt because we can't tell him. ,sadness,"[0.79308206, 0.72626317, 0.90587986, 0.8847376, 0.004596021, 0.9636015, 0.96304154]",0.9636015
joy,When fell in love with my present girlfriend. ,joy,"[0.0062788483, 0.0013232114, 0.035122618, 0.6863001, 0.980514, 0.1380239, 0.16988501]",0.980514
fear,When there was a bomb threat in Tolman Hall. This was the first time that I felt my life could be in danger. ,fear,"[0.80383706, 0.5511657, 0.98058975, 0.83948606, 0.010293498, 0.87012374, 0.8169193]",0.98058975
anger,When people would tell me that my ex-girlfriend was playing around on me. ,fear,"[0.9040149, 0.7745259, 0.9132209, 0.72283113, 0.0059955823, 0.8856992, 0.8935846]",0.9132209
sadness,When my grandmother passed away. ,sadness,"[0.77309114, 0.60326076, 0.9260019, 0.94399697, 0.10153658, 0.98536325, 0.8798103]",0.98536325
disgust,When I study my butt off for a midterm and still get an average grade. ,shame,"[0.6431784, 0.73836684, 0.57730806, 0.90853983, 0.21460958, 0.73143697, 0.9086759]",0.9086759
shame,"When I was , I got busted for stealing a candy-bar. ",guilt,"[0.9235357, 0.7355559, 0.86149347, 0.96954715, 0.0970514, 0.9254861, 0.9646418]",0.96954715
guilt,When I copy someone else's problem set. ,guilt,"[0.62421566, 0.54703736, 0.55914056, 0.9194063, 0.12999175, 0.6559436, 0.88731337]",0.9194063
joy,I got a very good grade on one of my midterms a few weeks ago. ,joy,"[0.035550714, 0.019031756, 0.28318858, 0.18422353, 0.7972021, 0.09651084, 0.050922286]",0.7972021
fear,My mom called early in the morning (On a Monday) and I had just seen her that weekend. I couldn't understand what could be so important as to make her call at such a strange hour. I missed the call and had to call her back that afternoon. ,sadness,"[0.7685968, 0.5425488, 0.58615434, 0.73565274, 0.070003435, 0.8140038, 0.7018976]",0.8140038
anger,"My peers didn't want me to meet someone during rush for fear that I would give her a bad outlook on our Sororoty house. I shouldn't have seen this, but they blew and I did. ",fear,"[0.5839517, 0.25388554, 0.92665607, 0.7071099, 0.09178406, 0.6300313, 0.6765006]",0.92665607
sadness,I was told that a friend of a friend committed suicide. ,fear,"[0.7493529, 0.64840144, 0.9610469, 0.82717717, 0.006438762, 0.9493117, 0.9047512]",0.9610469
disgust,Doing poorly on a midterm. ,shame,"[0.8415322, 0.86195683, 0.7357921, 0.86877024, 0.015737973, 0.94710016, 0.9492506]",0.9492506
shame,My boat didn't win a race which we were favored to win. ,sadness,"[0.922209, 0.87587446, 0.88220865, 0.9311246, 0.024323758, 0.9661547, 0.9556142]",0.9661547
guilt,Sleeping through crew practice one Monday morning. ,shame,"[0.020916259, 0.6011683, 0.06774807, 0.44827464, 0.03436703, 0.11394408, 0.82760274]",0.82760274
joy,When I had achieved a goal indirectly. I work for CAL Football and our nd win of the season was very gratifying and brought our joy because of the hard work involved and the fact that no one expected we would win. ,joy,"[0.015024349, 0.043641876, 0.06947362, 0.28837332, 0.9877389, 0.0020577016, 0.13453557]",0.9877389
fear,Upon reading a story on a serial killer by the name of Henry Lee Lucas who has been given the distinction of killing more people that any other man. I began to wonder if I should take more care for my safety. ,fear,"[0.86945754, 0.9286761, 0.9893629, 0.95917875, 0.0049707517, 0.9815181, 0.95716256]",0.9893629
anger,I had worked long and hard on a project when a friend inadvertantly destroyed it. I could not forgive him for a long time. And at times still get angry at him. ,anger,"[0.9874608, 0.7840697, 0.56915253, 0.96480966, 0.005369264, 0.96371424, 0.9471256]",0.9874608
sadness,When a pet died. The pet was the closest friend I had for years. ,sadness,"[0.76445955, 0.6480742, 0.84216624, 0.8144535, 0.01658637, 0.96414036, 0.7912198]",0.96414036
disgust,When people/press analyze a particular newsworthy item (CAL Football team) which I am a member and can only see the situation in a bad light and always put the team down. ,anger,"[0.9417684, 0.8425784, 0.55069053, 0.79088193, 0.006949588, 0.75303525, 0.87765]",0.9417684
shame,"Recently, some friends and I had too much to drink while on a foot-ball road trip to USC. We trashed our hotel room and I felt ashamed when the maid walked in the next morning. ",shame,"[0.8991513, 0.9177903, 0.77060604, 0.93263835, 0.06509374, 0.91203254, 0.9785903]",0.9785903
guilt,I felt guilty when I mislead a person into thinking he was a close friend when that person was more of a casual acquaintance. ,shame,"[0.3323149, 0.90267515, 0.9800805, 0.9655015, 0.008104307, 0.9658902, 0.99044484]",0.99044484
joy,Getting my accentance letter from CAL. ,guilt,"[0.2871693, 0.19466522, 0.3084976, 0.7179912, 0.49186224, 0.41730765, 0.5376481]",0.7179912
fear,One summer when I was camping with friends they devised and elaborate plan to scare me by having our camp attecked by a wild animal (one of them) and then convincing the campground was the home of a satanic organization. ,fear,"[0.8959483, 0.8032845, 0.9264037, 0.8541801, 0.032095168, 0.8269428, 0.8714228]",0.9264037
anger,I went out dancing and found my boyfriend kissing another girl. ,anger,"[0.9710518, 0.97007465, 0.9543798, 0.9202849, 0.011439936, 0.96166426, 0.94464815]",0.9710518
sadness,At the end of my senior yr. in high school I found out that a friend of mine I knew had cancer had been diagnosed as terminally ill. ,sadness,"[0.64332986, 0.5499339, 0.77592206, 0.7429551, 0.021740528, 0.9140642, 0.7410051]",0.9140642
